qid,prompt,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
10,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: The Fall, starring Gillian Anderson, is a British-Irish drama series produced by Artists Studio and created by Allan Cubitt. It premiered in the Republic of Ireland at 21:30 on 12 May 2013, and in the UK on BBC Two at 21:00 on 13 May 2013.[1] The series features Jamie Dornan, with John Lynch, Bronagh Waugh, Stuart Graham, and Niamh McGrady.
Question: who is rose in the fall season 2
Answer: ",The provided context does not mention Rose., provided context does not mention rose,a woman who had a sexual relationship with Paul whilst at university,0,0.0,0.3876225999993039,0.0001125519768924,3.3047577879459485e-05,0.1029232000000774,5.57681026488606e-05,1.637466321217037e-05
11,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: In the United Kingdom, corporation tax is a corporate tax levied in the United Kingdom on the profits made by UK-resident companies and on the profits of entities registered overseas with permanent establishments in the UK.
Question: what is the corporate tax rate in great britain
Answer: ",The context doesn't specify the rate., context doesnt specify rate,a flat rate of 20%,0,0.25,0.3462239000000409,0.0001004063110371,2.948136030308632e-05,0.1151546998880803,6.232605579368232e-05,1.8300213284830824e-05
12,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: Sinéad (/ʃɪˈneɪd/ shi-NADE; Irish pronunciation: [ˈʃɪnʲeːd̪ˠ] or [ʃɪˈnʲeːd̪ˠ]), is an Irish feminine name. It is derived from the French Jeanette, which is cognate to the English Janet, itself a feminine form of the Hebrew Yohannan, ""God forgave/God gratified"". In English, Sinéad is also commonly spelled Sinead. The name is generally translated into English as either Jane or Jennifer, or as the female version of the Scottish name Jean.
Question: what is the meaning of the name sinead
Answer: ",God forgave/God gratified.,god forgavegod gratified,God forgave/God gratified,1,1.0,0.5010812000000442,0.0001466569889207,4.306151163881216e-05,0.0241318000480532,1.2492310012587243e-05,3.66799943842664e-06
13,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: From 1947 to 2017, the Indian economy was premised on the concept of planning. This was carried through the Five-Year Plans, developed, executed, and monitored by the Planning Commission (1951-2014) and the NITI Aayog (2015-2017). With the prime minister as the ex-officio chairman, the commission has a nominated deputy chairman, who holds the rank of a cabinet Minister. Montek Singh Ahluwalia is the last deputy chairman of the commission (resigned on 26 May 2014). The Twelfth Plan completed its term in March 2017.[1] Prior to the Fourth Plan, the allocation of state resources was based on schematic patterns rather than a transparent and objective mechanism, which led to the adoption of the Gadgil formula in 1969. Revised versions of the formula have been used since then to determine the allocation of central assistance for state plans.[2] The new government led by Narendra Modi, elected in 2014, has announced the dissolution of the Planning Commission, and its replacement by a think tank called the NITI Aayog (an acronym for National Institution for Transforming India).
Question: which five year plan was affected by indo pak indo china war
Answer: ",Not specified in the text.,not specified in text,The Third Five-year Plan,0,0.0,0.3519931999981054,0.000104303072505,3.062552970502401e-05,0.0207781999488361,1.0709678914604914e-05,2.9653180906747515e-06
14,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: The following 40 pages are in this category, out of  40 total. This list may not reflect recent changes (learn more).
Question: what are three different types of hotel properties
Answer: ",The provided context does not list different types of hotel properties., provided context does not list different types of hotel properties,Hotel barge,0,0.1666666666666666,0.535621999999421,0.0001560778167092,4.582766065391253e-05,0.0486584999598562,2.577001442356656e-05,7.566606843621861e-06
15,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: The Indian High Courts Act of 1861[1] (24 & 25 Vict. c. 104) was an act of the Parliament of the United Kingdom to authorize the Crown to create High Courts in the Indian colony.[2] Queen Victoria created the High Courts in Calcutta, Madras, and Bombay by Letters Patent in 1865. These High Courts would become the precursors to the High Courts in the modern day India, Pakistan, and Bangladesh. The Act was passed after the Indian Rebellion of 1857 and consolidated the parallel legal system of the Crown and the East India Company.
Question: who decides the number of judges in the high court
Answer: ",The Crown., crown,the President of India,0,0.0,0.2569487000000663,7.234197929614062e-05,2.124109465467544e-05,0.0235580999869853,1.2088752242400207e-05,3.549506567778436e-06
16,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: Roger Federer was the defending champion and successfully defended his title, defeating Marin Čilić in the final, 6–2, 6–7(5–7), 6–3, 3–6, 6–1. It was Federer's 20th Grand Slam singles title and record-equalling sixth Australian Open men's singles title (tied with Roy Emerson and Novak Djokovic).[1] With the win, Federer became the first male player to win at least six titles at two Grand Slam tournaments (six at the Australian Open and eight at Wimbledon). Federer became the oldest man to win a Grand Slam singles title in the Open era since Ken Rosewall in 1972.[2] The time span between Federer's first Grand slam glory at Wimbledon and this latest, almost 15 years, is an Open era record in the men's singles field.[3] This was also the 10th time that Federer has defended a Grand Slam title, with the previous time being at the 2008 US Open. Čilić became the first Croatian player to reach a singles final at the Australian Open.[4]
Question: who has won the mens singles title in the australian open tennis tournament
Answer: ",Roger Federer and Roy Emerson and Novak Djokovic.,roger federer and roy emerson and novak djokovic,Roger Federer,0,0.4,0.4518725999987509,0.0001317590043806,3.868715662587989e-05,0.0917206001468002,4.980880607222136e-05,1.4624891034366124e-05
17,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: The brain is an organ that serves as the center of the nervous system in all vertebrate and most invertebrate animals. The brain is located in the head, usually close to the sensory organs for senses such as vision. The brain is the most complex organ in a vertebrate's body. In a human, the cerebral cortex contains approximately 15–33 billion neurons,[1] each connected by synapses to several thousand other neurons. These neurons communicate with one another by means of long protoplasmic fibers called axons, which carry trains of signal pulses called action potentials to distant parts of the brain or body targeting specific recipient cells.
Question: where does the brain get its energy from
Answer: ",The context doesn't state where the brain gets its energy from., context doesnt state where brain gets its energy from,"most of its energy from oxygen-dependent metabolism of glucose (i.e., blood sugar)",0,0.2857142857142857,0.5756423000020732,0.0001673282869985,4.913103037991584e-05,0.0399843999766744,2.092870222598625e-05,6.145097898992746e-06
18,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: Slasher is a Canadian television horror anthology series created by Aaron Martin.
Question: where was the first season of slasher filmed
Answer: ",Canada.,canada,"Orangeville, Ontario, Canada",0,0.5,0.375007500002539,0.000105870499301,3.108575848589507e-05,0.0401011999929323,1.900165231587986e-05,5.5792763671088755e-06
19,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: ""If a tree falls in a forest and no one is around to hear it, does it make a sound?"" is a philosophical thought experiment that raises questions regarding observation and perception.
Question: who said if a tree falls in the woods and nobody hears it
Answer: ",The context states it's a philosophical thought experiment not attributing it to a specific person., context states its philosophical thought experiment not attributing it to specific person,Philosopher George Berkeley,0,0.0,0.5829510000003211,0.0001731194205909,5.083142644303842e-05,0.0214152999687939,1.1103085550065669e-05,3.260094531868662e-06
20,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: Pinophyta (or Coniferophyta) - Conifers
Ginkgophyta - Ginkgo
Cycadophyta - Cycads
Gnetophyta - Gnetum, Ephedra, Welwitschia
Question: the seed of a gymnosperm seed is made in the
Answer: ",N/A (The context doesn't specify where the seed is made.),na context doesnt specify where seed is made,the surface of scales or leaves,0,0.0,0.4702966999975615,0.000142642418816,4.188275119542204e-05,0.0536119999596849,2.768185014189536e-05,8.127961175537106e-06
21,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: A subcutaneous injection is administered as a bolus into the subcutis,[1] the layer of skin directly below the dermis and epidermis, collectively referred to as the cutis. Subcutaneous injections are highly effective in administering vaccines and medications such as insulin, morphine, diacetylmorphine and goserelin. Subcutaneous, as opposed to intravenous, injection of recreational drugs is referred to as ""skin popping"". Subcutaneous administration may be abbreviated as SC, SQ, sub-cu, sub-Q, SubQ, or subcut. Subcut is the preferred abbreviation for patient safety.[2]
Question: where would a subcutaneous injection be made in the skin
Answer: ",In the subcutis the layer of skin below the dermis and epidermis (cutis).,in subcutis layer of skin below dermis and epidermis cutis,"into the subcutis,[1] the layer of skin directly below the dermis and epidermis",0,0.7,0.5786168000013276,0.0001739233650027,5.106748107568285e-05,0.0997505999985151,5.369181352606725e-05,1.5765021974581513e-05
22,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: The first step in ossification of the cartilage is that the cartilage cells, at the point where ossification is commencing and which is termed as an ossification center, enlarge and arrange themselves in rows.[1]
Question: when do primary ossification centers appear in an embryo
Answer: ",When ossification commences.,when ossification commences,prenatal development,0,0.0,0.3364897999999812,9.446534245282632e-05,2.7736969601187862e-05,0.0635023000650107,3.4077116722474126e-05,1.0005743123192542e-05
23,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: ""There's a Guy Works Down the Chip Shop Swears He's Elvis"" was Kirsty MacColl's first hit single, charting in the UK at #14 in 1981, and remaining in the charts for nine weeks.[2] It reached #9 in the Irish charts. A promotional version was released in the USA, which instead referenced a truck stop as opposed to the very British chip shop, but this was only available to DJs and did not get a full release.
Question: who wrote there's a guy works down the chip shop lyrics
Answer: ",Kirsty MacColl.,kirsty maccoll,Kirsty MacColl,1,1.0,0.3503332000000227,9.819253130668253e-05,2.883134899211551e-05,0.0938204000121913,5.081458948014744e-05,1.4920209752180078e-05
24,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: The Honda Fit (Japanese: ホンダ・フィット, Honda Fitto), also marketed as the Honda Jazz (Japanese: ホンダ・ジャズ, Honda Jazu), is a five-door, front-engine, front-wheel drive B-segment subcompact car manufactured and marketed by Honda since 2001 and now in its third generation. Marketed worldwide and manufactured at ten plants in eight countries,[1] sales reached almost 5 million by mid-2013.[2]
Question: what is the weight of a honda fit
Answer: ",The provided text does not state the weight of a Honda Fit., provided text does not state weight of honda fit,"1,020–1,080 kg",0,0.0,0.4124869000006583,0.0001202985115766,3.532211996516967e-05,0.0534775000414811,2.863243258501471e-05,8.407071753486803e-06
25,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: Season 1 of Winx Club an Italian animated series, premiered on Rai 2 on 28 January 2004 and concluded on 26 March 2004, airing 26 episodes. The series focuses on Bloom, a 16-year-old girl from Earth who discovers she has magical abilities, as she enrolls in Alfea, a school for fairies in the land of Magix. Along with her newfound friend Stella, a 17-year-old fairy princess she meets apartment roommates Flora, Musa, and Tecna, and they form the Winx Club. During their adventures, they become good friends and get to know some of the boys from another school called Red Fountain, but also encounter some adversaries, including a trio of witches called The Trix.
Question: when does bloom find out who she is
Answer: ",Bloom discovers she has magical abilities.,bloom discovers she has magical abilities,"Addio Magix!""  / ""The Font of Dragon Fire",0,0.0,0.4455404999971506,0.0001320855282479,3.8783030756503285e-05,0.0238220000173896,1.2435673567287294e-05,3.6513698119327914e-06
26,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: A justice of the peace (JP) is a judicial officer, of a lower or puisne court, elected or appointed by means of a commission (letters patent) to keep the peace. In past centuries the term commissioner of the peace was often used with the same meaning. Depending on the jurisdiction, such justices dispense summary justice or merely deal with local administrative applications in common law jurisdictions. Justices of the peace are appointed or elected from the citizens of the jurisdiction in which they serve, and are (or were) usually not required to have any formal legal education in order to qualify for the office. Some jurisdictions have varying forms of training for JPs.
Question: what is the job of justice of the peace
Answer: ",To keep the peace and dispense summary justice or handle local administrative applications.,to keep peace and dispense summary justice or handle local administrative applications,dispense summary justice,0,0.4,0.430700999997498,0.0001332520196437,3.9125536648546025e-05,0.0473254000244196,2.5086830005036767e-05,7.36600983146125e-06
27,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: Lynne Hobbs (also Slater) is a fictional character from the BBC soap opera EastEnders, played by Elaine Lordan from September 2000 to July 2004. Lynne is a fierce judge of right and wrong, although she is not always able to practise what she preaches. She has a turbulent relationship with husband Garry (Ricky Groves), but despite her complaints about him, it ends up being Lynne's adultery that puts their relationship in jeopardy long before Garry strays.
Question: who was kat slater's sisters in eastenders
Answer: ",Lynne Hobbs (Slater).,lynne hobbs slater,Lynne,0,0.5,0.4168647000005876,0.0001197008423575,3.514663197632357e-05,0.0226833999622613,1.1887707927698758e-05,3.490475817446372e-06
28,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: National Football League (1933–present)
Question: whens the last time the patriots played the eagles
Answer: ",January 29 2023.,january 29 2023,Super Bowl LII,0,0.0,0.4083054999973683,0.0001191672265753,3.4989951395431844e-05,0.0380225999979302,2.0637478401271085e-05,6.059588587709617e-06
29,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: The 2017 World Series was the championship series of Major League Baseball's (MLB) 2017 season. The 113th edition of the World Series, it was played between October 24 and November 1. The series was a best-of-seven playoff between the National League (NL) champion Los Angeles Dodgers and the American League (AL) champion Houston Astros. It was sponsored by the internet television service YouTube TV and officially known as the World Series presented by YouTube TV.[2][3]
Question: who's playing in the world series and when is it
Answer: ",Los Angeles Dodgers and Houston Astros; October 24 to November 1.,los angeles dodgers and houston astros october 24 to november 1,Houston Astros,0,0.3076923076923077,0.5757198000028438,0.0001728830703505,5.076202914595109e-05,0.0464082999969832,2.4500576660567377e-05,7.1938737784716316e-06
30,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: Doctor Poison is the name of two fictional characters, supervillains who appear in DC Comics publications and related media. Both villains were members of the super-villain team Villainy Inc. and have appeared as major recurring enemies for Wonder Woman.
Question: who plays the evil doctor in wonder woman
Answer: ","The context doesn't specify who ""plays"" Doctor Poison. It only states that Doctor Poison is a recurring enemy of Wonder Woman.", context doesnt specify who plays doctor poison it only states that doctor poison is recurring enemy of wonder woman,Elena Anaya,0,0.0,0.6360795000000508,0.0002002621674009,5.880109578010955e-05,0.0228830999694764,1.1811467963087806e-05,3.465173504383724e-06
31,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: Summer of '42 is a 1971 American coming-of-age comedy-drama film based on the memoirs of screenwriter Herman Raucher. It tells the story of how Raucher, in his early teens on his 1942 summer vacation on Nantucket Island (off the coast of Cape Cod), embarks on a one-sided romance with a young woman, Dorothy, whose husband had gone off to fight in World War II.
Question: who starred in the movie summer of 42
Answer: ",The context doesn't list the actors., context doesnt list actors,Gary Grimes,0,0.0,0.3362596000006306,9.862079115958948e-05,2.895709490287025e-05,0.1009472999721765,5.485149055477778e-05,1.6105527028152906e-05
32,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: The 1924 Winter Olympics, officially known as the I Olympic Winter Games, and known at the time as Semaine Internationale des Sports d'Hiver (""International Winter Sports Week""), was a winter multi-sport event held in Chamonix, France, from 25 January to 5 February 1924. Norway topped the table, collecting seventeen medals in total, including four gold,[1] three of which were won by Thorleif Haug in the nordic combined and cross-country skiing events.[2] Norway also achieved two podium sweeps, winning all three medals in both the 50 km cross-country skiing and the nordic combined. This remained a record at the Winter Olympics until 2014.[a][4]
Question: who won the most medals in the 1924 winter olympics
Answer: ",Norway,norway,Norway,1,1.0,0.4190913999991608,0.0001191453064338,3.498351519056849e-05,0.0513500999659299,2.695350894807941e-05,7.914105204367e-06
33,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: Uncle Tom's Cabin; or, Life Among the Lowly,[1][2] is an anti-slavery novel by American author Harriet Beecher Stowe. Published in 1852, the novel ""helped lay the groundwork for the Civil War"", according to Will Kaufman.[3]
Question: where was uncle tom's cabin first published
Answer: ",United States.,united states,"The National Era, an abolitionist periodical",0,0.0,0.3651348999992478,0.0001019424471936,2.993240150792089e-05,0.0529376000049524,2.8113858893630097e-05,8.254807840178137e-06
34,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: The renaming of cities in India started in 1947 following the end of the British imperial period. Several changes were politically controversial, and not all proposed changes were implemented. Each had to be approved by the central government in New Delhi.
Question: when did the name of bombay change to mumbai
Answer: ",1995,1995,1995,1,1.0,0.3486739999971178,9.793689813149358e-05,2.8756289828350644e-05,0.0204483999987132,1.0718760284880899e-05,3.147248720689586e-06
35,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: Philippe Petit (French pronunciation: ​[filip pəti]; born 13 August 1949) is a French high-wire artist who gained fame for his high-wire walk between the Twin Towers of the World Trade Center in New York City, on the morning of August 7, 1974 as well as his high wire walk between the Notre Dame cathedral in Paris, 1971.[1] For his unauthorized feat 400 metres (1,000 feet) above the ground – which he referred to as ""le coup""[2] – he rigged a 200-kilogram (440-pound) cable and used a custom-made 8-metre (30-foot) long, 25-kilogram (55-pound) balancing pole. He performed for 45 minutes, making eight passes along the wire. The following week, he celebrated his 25th birthday. All charges were dismissed in exchange for him doing a performance in Central Park for children.
Question: who is the guy who walked across the twin towers
Answer: ",Philippe Petit,philippe petit,Philippe Petit,1,1.0,0.3304126000002725,9.27987452194444e-05,2.7247622337954027e-05,0.0175671000033617,8.825299992329546e-06,2.591289792135658e-06
36,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: Winnie-the-Pooh, also called Pooh Bear, is a fictional anthropomorphic teddy bear created by English author A. A. Milne.
Question: where do the royalties for winnie the pooh go
Answer: ",The context doesn't specify where the royalties go., context doesnt specify where royalties go,the Slesinger family,0,0.0,0.4450483000000531,0.0001283380881571,3.7682705185408415e-05,0.0914018999319523,4.903022219979346e-05,1.439628277825048e-05
37,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: A motor neuron (or motoneuron) is a neuron whose cell body is located in the motor cortex, brainstem or the spinal cord, and whose axon (fiber) projects to the spinal cord or outside of the spinal cord to directly or indirectly control effector organs, mainly muscles and glands.[1] There are two types of motor neuron – upper motor neurons and lower motor neurons. Axons from upper motor neurons synapse onto interneurons in the spinal cord and occasionally directly onto lower motor neurons.[2] The axons from the lower motor neurons are efferent nerve fibers that carry signals from the spinal cord to the effectors.[3] Types of lower motor neurons are alpha motor neurons, beta motor neurons, and gamma motor neurons.
Question: all the motor neurons that control the skeletal muscles are
Answer: ",Alpha motor neurons.,alpha motor neurons,Somatic motor neurons,0,0.6666666666666666,0.4313349000003654,0.0001229755412696,3.6108151003517376e-05,0.0376585000194609,1.9695260007736377e-05,5.782933866935138e-06
38,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: 40th President of the United States
Question: where was a time for choosing speech given
Answer: ",Abilene Kansas.,abilene kansas,"Los Angeles County, California, U.S.",0,0.0,0.3283966000017244,9.26705683321002e-05,2.720998696464644e-05,0.027766499959398,1.4358827777646688e-05,4.216047486157842e-06
39,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: The Second Great Awakening was a Protestant religious revival during the early 19th century in the United States. The movement began around 1790, gained momentum by 1800 and, after 1820, membership rose rapidly among Baptist and Methodist congregations whose preachers led the movement. It was past its peak by the late 1850s. The Second Great Awakening reflected Romanticism characterized by enthusiasm, emotion, and an appeal to the super-natural. It rejected the skeptical rationalism and deism of the Enlightenment.
Question: what was the purpose of a revival meeting during the second great awakening
Answer: ",To promote enthusiasm emotion and appeal to the supernatural.,to promote enthusiasm emotion and appeal to supernatural,evangelizing,0,0.0,0.447006299997156,0.0001305491762299,3.8331926170247696e-05,0.080881199974101,4.373542610036402e-05,1.2841621622729854e-05
40,"Using the provided context, answer the question. Provide concise, direct answers without excessive reasoning or repetition. Context: Catch Me If You Can is a 2002 American biographical crime film directed and co-produced by Steven Spielberg from a screenplay by Jeff Nathanson. The film is based on the life of Frank Abagnale, who, before his 19th birthday, successfully performed cons worth millions of dollars by posing as a Pan American World Airways pilot, a Georgia doctor and a Louisiana parish prosecutor. His primary crime was check fraud; he became so experienced that the FBI eventually turned to him for help in catching other checking forgers. The film stars Leonardo DiCaprio and Tom Hanks, with Christopher Walken, Martin Sheen, and Nathalie Baye in supporting roles.
Question: when was catch me if you can made
Answer: ",2002,2002,2002,1,1.0,0.4064729999990959,0.0001154778318,3.3906669124166126e-05,0.1255042999982834,6.411926856304339e-05,1.8826737476462984e-05
