qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
12,The question asks about the release date of the show,Daredevil,0,0.0,0.4119767000011052,0.00012037774118804984,3.534538341042875e-05,0.09301679999771295,2.522180628611065e-05,7.405641646768511e-06
13,The question asks about the second First Lady to be,fashion model,0,0.0,0.4227528999981587,0.00012346752742111225,3.6252608267665875e-05,0.10842160000174772,2.97222831572879e-05,8.727074321709898e-06
14,To determine which event happened earlier—the end of Riley,"October 15, 2013",0,0.0,0.3783287000042037,0.00011015286682516678,3.234314976563062e-05,0.131929900002433,3.5806388499706346e-05,1.0513492922980063e-05
15,"Sinimole Paulose, an Indian middle-distance",1896,0,0.0,0.3677274000001489,0.000107793072427423,3.165026554189578e-05,0.13137730000016745,3.562023403006279e-05,1.0458834137741371e-05
16,"The question asks about the artist featured in ""Hold",Mercury Prize,0,0.0,0.44597439999779454,0.00013041348458683215,3.829208430992905e-05,0.08472550000442425,2.3184367021155882e-05,6.807407527366067e-06
17,Ricardo Rodríguez Saá was a,Adolfo Rodríguez Saá,0,0.5,0.38084969999908935,0.00010669883924813819,3.132897615001547e-05,0.11517800000001444,3.130252854146568e-05,9.191066904018535e-06
18,The character Lex Luthor was introduced in the TV,"January 30, 1930",0,0.0,0.3916878999953042,0.00011449735758757427,3.3618781707257405e-05,0.051096299997880124,1.3871411290034333e-05,4.0729319694086915e-06
19,The 1966 Football League Cup Final,West Bromwich Albion Football Club,0,0.1818181818181818,0.3801956000024802,0.00011162714615374192,3.2776028532155696e-05,0.12046830000326736,3.2815489728234016e-05,9.635303460574996e-06
20,The question asks about the major benefactor who donated,John D Rockefeller's Standard Oil Company,0,0.0,0.4965569999985746,0.00014344626297110462,4.211877639061571e-05,0.05188250000355765,1.4016545134471976e-05,4.115546254465465e-06
21,The question asks which director directed the film in which,Luca Guadagnino,0,0.0,0.37820859999919776,0.00010589344419620225,3.109249557954964e-05,0.06328019999637036,1.7369025904489402e-05,5.099903636676576e-06
22,The question asks which nationality's political leader was interviewed,Palestinian,0,0.0,0.47305300000152783,0.00013750890327234199,4.0375445331839986e-05,0.0454565999971237,1.2118422222516125e-05,3.558218284850272e-06
23,"The true creature featured in ""Creature from the Black",Eucritta melanolimnetes,0,0.0,0.3062486999988323,8.926961731890285e-05,2.6211397721027374e-05,0.023157800002081785,6.187323398310577e-06,1.8167255477569511e-06
24,"The brother-in-law of Ezzo, Count Pal",1002,0,0.0,0.3920233999961056,0.00011476660722937023,3.3697838945983396e-05,0.03771550000237767,1.0003872264141003e-05,2.9373428781376692e-06
25,"The question about whether the board game ""San Marco",San Marco,0,0.1818181818181818,0.4251111000048695,0.00011921242684658557,3.500322312575966e-05,0.044918700004927814,1.2132300176193025e-05,3.562293137799173e-06
26,"The Battle of the Little Bighorn, which",Battle of the Rosebud,0,0.5454545454545454,0.44450030000007246,0.00012992700950852039,3.814924521033433e-05,0.021742400000221096,5.692779444386057e-06,1.6715172601428383e-06
27,The Bee Cliff in northeast Tennessee overlooks the W,78.5 mi long,0,0.0,0.4224694000004092,0.00012330827845752357,3.620584949299371e-05,0.03247659999760799,8.616294496113517e-06,2.5299214749888685e-06
28,"I am sorry, I cannot answer that question.",1952,0,0.0,0.43510609999793814,0.0001221141003246757,3.585521420486415e-05,0.051974099995277356,1.4067297406388825e-05,4.130448166497932e-06
29,Bangalore Naatkal is a 20,Ramanaidu Daggubati,0,0.0,0.43239229999744566,0.00012176777397473412,3.575352565760443e-05,0.022799000005761627,5.920242221933829e-06,1.738305015127106e-06
30,The question asks who starred as a divorced mother in,Bonnie Franklin,0,0.0,0.35809599999629427,0.00010018061510435302,2.9415091330086054e-05,0.12087150000297697,3.295855526661415e-05,9.67731044838652e-06
31,The Greensky Bluegrass Band was founded in,"Bell's Brewery, Inc.",0,0.0,0.3673431999995955,0.00010815701947479216,3.1757127888733316e-05,0.15348899999662535,4.184912248046122e-05,1.2287764040622617e-05
32,The Glomar Challenger was designed by Global Marine,"Vernier, Switzerland",0,0.0,0.3485553999998956,9.749653225676865e-05,2.8626989340325152e-05,0.0492822999949567,1.3121105554859646e-05,3.852626756642118e-06
33,The question asks about the section where Stitch's Great,Tomorrowland,0,0.0,0.3502260000022943,0.00010291260233490384,3.021725903304508e-05,0.1216576000006171,3.348997326841371e-05,9.833345715699494e-06
34,The question asks who was the brother of the architect,Cuyler Reynolds,0,0.0,0.3463008999970043,0.00010166647786814871,2.985137123169673e-05,0.07305619999533519,1.962634781981422e-05,5.762699829647835e-06
35,The question asks about the type of students who attend,girls aged 11 to 18,0,0.0,0.44047499999578577,0.00012872168443793622,3.7795336951768096e-05,0.03867840000020806,1.0677314800460437e-05,3.1350794730943534e-06
36,"Glenn Quagmire, the creator of",Ted,0,0.0,0.40309849999903236,0.00011786946610045849,3.460890219891268e-05,0.052978100000473205,1.4322399022819235e-05,4.20535125366641e-06
37,Colin Kaepernick is an American football quarterback who played,an American football quarterback,0,0.6153846153846153,0.395966000003682,0.00011119130399148282,3.264805629925416e-05,0.014607199998863507,3.7168138882003e-06,1.0913330873888145e-06
38,British Airways and EasyJet are both based out of,London,0,0.0,0.4089615999982925,0.00011480586294654332,3.370936523282713e-05,0.035492000002705026,9.775751996090036e-06,2.870362070403825e-06
39,The question about the ovulation type of the py,Concealed ovulation,0,0.1818181818181818,0.38192890000209445,0.00011121796170503213,3.265588355283897e-05,0.06951579999440582,1.8662812836275896e-05,5.479786119136178e-06
40,S. Sylvan Simon was a director who directed,director and producer,0,0.18181818181818182,0.34688970000570407,9.70879956255326e-05,2.8507034573557382e-05,0.11322980000113603,3.06481912211646e-05,8.9989399938644e-06
41,The question asks which company published a magazine that was,GameFan,0,0.0,0.40072269999654964,0.00011624403658228948,3.4131642624515425e-05,0.07904099999723257,2.13975073587787e-05,6.282748738755897e-06
42,The region where the Jewish community that supported Kole,the medieval city of Halych,0,0.14285714285714285,0.40547030000016093,0.00011908595435117605,3.496608819701781e-05,0.027873599996382836,7.317988903175819e-06,2.1487122205752914e-06
43,Murdock MacQuarrie was born earlier than,Murdock MacQuarrie,0,0.5,0.30993900000612484,8.680752433773532e-05,2.548847652685455e-05,0.11119370000233175,3.006915676996089e-05,8.828923556575792e-06
44,The athletic association that Cardinal Hayes High School is a,"New York City, Long Island, and Westchester",0,0.0,0.40685469999880297,0.00011845022947274184,3.4779426283029045e-05,0.07352179999725195,1.999966299375233e-05,5.872312851337292e-06
45,The answer to your question is that ICI House,explosives,0,0.0,0.44764450000366196,0.00013067520111019414,3.8368929669974666e-05,0.05025700000260258,1.3661003535853508e-05,4.011151920450715e-06
46,The question asks who was the winner of the European,Juventus,0,0.0,0.36290100000042,0.00010659089140637232,3.129728044100908e-05,0.04543440000270493,1.2082578334027654e-05,3.5476937811584597e-06
47,"I am sorry, I cannot answer that question.",both a lauded intellectual and a controversial public figure,0,0.0,0.41804449999472126,0.00011768480103861012,3.455468073446981e-05,0.020449099996767472,5.267712777640554e-06,1.5467089345933285e-06
48,The question asks about the basketball position where the brother,small forward,0,0.0,0.4586635000014212,0.00012900974682144965,3.78799179988198e-05,0.032662099998560734,8.608644998942812e-06,2.5276754251151364e-06
49,"The novel ""Nina"" by Lourenço",1866,0,0.0,0.3856126000027871,0.00010810135878106675,3.174078476299264e-05,0.06960599999729311,1.8771343394092896e-05,5.5116529255734e-06
50,To determine which band has released more studio albums between,Blonde Redhead,0,0.0,0.3340180000013788,9.375864575777195e-05,2.752946890051797e-05,0.15315759999793954,4.166256689598428e-05,1.2232987479809823e-05
51,The team president of the 2012,Mike Holmgren,0,0.0,0.40374209999572486,0.00011801682536654008,3.465216991358592e-05,0.04629879999993136,1.2361085060438379e-05,3.6294690905322467e-06
52,The question asks how many studio albums the group that,two studio albums,0,0.30769230769230765,0.3612308000010671,0.00010553167857113475,3.0986273743215715e-05,0.09176920000027167,2.5247072618200957e-05,7.413060362108185e-06
53,"Chris Reason, a senior reporter and presenter for """,Man Haron,0,0.0,0.35997019999922486,0.00010109318431912976,2.9683040441495693e-05,0.037623700001859106,9.942022223549431e-06,2.9191824327174095e-06
54,The question asks which genus has more species: Mon,Monstera,0,0.0,0.3445960000026389,9.682591869933321e-05,2.843008339181795e-05,0.047802300003240816,1.2769223905171165e-05,3.7493070589921655e-06
55,The question asks whether The Devil Came on Horseback,The Devil Came on Horseback,0,0.7142857142857143,0.278497300001618,7.769845166806378e-05,2.281386523372488e-05,0.03090390000579646,8.149262222973954e-06,2.3927911833232804e-06
56,"Hamilton Evans ""Tony"" James is the COO",the world,0,0.22222222222222224,0.3772584999969695,0.00010596470555020645,3.111341938036835e-05,0.03257500000472646,8.688686747224179e-06,2.5511773304833923e-06
57,"Francesca Caccini, the composer and",1618,0,0.0,0.4239655999990646,0.00012415582382614593,3.6454706264320675e-05,0.130189600000449,3.543944356996006e-05,1.0405750336149709e-05
58,The question asks about the director of a 2,Tom Rob,0,0.0,0.31464409999898635,8.816483050187475e-05,2.5887009563804482e-05,0.10718470000574598,2.956198051693786e-05,8.680006165845227e-06
59,"The band ""Vib Gyor"" was formed","Vib Gyor was a band that was formed in Leeds, England.",0,0.3529411764705882,0.41107170000032056,0.00011533898180097006,3.386589990549228e-05,0.03726630000164732,1.0051204035055091e-05,2.9512404606470434e-06
60,"Jonas Tilly, as a researcher and writer",University of California,0,0.0,0.3340788000059547,9.859033023076732e-05,2.8948150946972503e-05,0.1302397000035853,3.4743840184097766e-05,1.020150685947168e-05
61,"The telefilm ""Bridge to Terabithia","Edmonton, Alberta",0,0.0,0.3699999000018579,0.00010383080709598045,3.0486862856885195e-05,0.04917289999866625,1.3700398797864712e-05,4.02271918053217e-06
62,In the 1985 film *The,Akosua Gyamama Busia,0,0.0,0.4062377000009292,0.00011836246519043763,3.475365688266343e-05,0.08903189999546157,2.4318376963835784e-05,7.14037619598932e-06
63,Ian MacKaye and Brody Dalle have,Ian Thomas Garner MacKaye,0,0.4,0.4034992000015336,0.00011808537064650564,3.4672296219142466e-05,0.0513000999999349,1.3739876159764168e-05,4.034310546831266e-06
64,"The star of ""Lady in a Cage,"" also",1916,0,0.0,0.37729350000154227,0.00011001231942822949,3.2301882155995666e-05,0.11331290000089211,3.111992156364713e-05,9.137449735423108e-06
65,"The question asks whether the mountains known as ""Tr",yes,0,0.0,0.3307786000004853,9.736967888633136e-05,2.8589742578832866e-05,0.06538710000313586,1.781544466840476e-05,5.23098137759837e-06
66,Robatumumab is a drug developed by the,Merck,0,0.0,0.42371799999818904,0.00011894313804724557,3.492415438957248e-05,0.013181599999370519,3.417566694195706e-06,1.0034679496798063e-06
67,The Chronicle of Philanthropy was first published in,The Chronicle of Philanthropy,0,0.6666666666666666,0.43828219999704743,0.0001233755817520277,3.622561112604611e-05,0.029558099995483644,7.784229444748942e-06,2.285610043551089e-06
68,"I am sorry, I cannot answer that question.",1926 Paris,0,0.0,0.42061229999671923,0.00012287706805555026,3.60792372402808e-05,0.06490690000646282,1.7706338599732213e-05,5.1989455893240955e-06
69,"The question refers to a historical figure known as """,king John of Denmark,0,0.0,0.3341885000045295,9.767025710267657e-05,2.867799853210705e-05,0.11474739999539452,3.161509218328195e-05,9.282842024992915e-06
70,The question compares the number of species in two genera,Disporum,0,0.0,0.3494848999980604,9.812266310943247e-05,2.881083425080515e-05,0.03868959999817889,1.0354138974212417e-05,3.040188396264177e-06
71,"The Government of Canada, as the federal administration of",The sponsorship scandal,0,0.16666666666666666,0.3052148999995552,8.935668793206983e-05,2.6236963445851535e-05,0.03340429999661865,8.826580555089296e-06,2.5916657917289203e-06
72,Pedro Duque and Mark Shuttleworth were both,space,0,0.0,0.3467415999984951,9.72948113785357e-05,2.8567759937009682e-05,0.029084000001603272,7.648128889478458e-06,2.245648118190713e-06
73,Ciril Cvetko is the brother of,Musicology,0,0.0,0.46550720000232104,0.00013573518182556743,3.985464419384878e-05,0.03450499999598833,9.12329555426873e-06,2.6787874248989508e-06
74,The question asks about another British musician besides Bert J,Eric Clapton,0,0.0,0.38766880000184756,0.00010874528328555412,3.192985425602226e-05,0.02788449999934528,7.310377222084854e-06,2.1464772742812108e-06
75,The American sketch comedy television series that starred John C,Check It Out!,0,0.0,0.42695069999899715,0.00012465340466255326,3.660080624316166e-05,0.0718949000001885,1.958228637283793e-05,5.74976248158311e-06
76,"The question asks about a singer whose song, released",Usher,0,0.0,0.5009512000033283,0.00014606142627383894,4.28866421829438e-05,0.2137741999977152,5.855856388060826e-05,1.7194000085870152e-05
77,The College of Arts and Sciences at Ohio University is,Manasseh Cutler Hall,0,0.0,0.40611559999524616,0.00011789129849068029,3.4615312638214335e-05,0.20218219999514986,5.5419811806179346e-05,1.6272397849393047e-05
78,The question asks about the estimated population of Para Hills,"138,535",0,0.0,0.33451770000101533,9.35675377250046e-05,2.7473355647151444e-05,0.0854962000012165,2.2973343888427027e-05,6.745446790595641e-06
79,The question asks which British racing driver has raced for,Johnny Herbert,0,0.0,0.4153800999993109,0.00012139583350799041,3.56443162782527e-05,0.06411400000069989,1.7363618512887808e-05,5.09831591516326e-06
80,The American computer-animated fantasy film that Aron,William Steig's 1990 fairy tale,0,0.0,0.35990169999422505,0.00010545135805142757,3.0962689984816894e-05,0.0736962000009953,1.9757378333047705e-05,5.801173086273144e-06
81,Matthew Butturini was born in Murwillumb,848,0,0.0,0.2618603000009898,7.306398658062068e-05,2.145309085964829e-05,0.1550282000025618,4.256374609214267e-05,1.2497592247230749e-05
82,The question asks which girl was part of a group,Mollie Elizabeth King,0,0.0,0.37380259999918053,0.00010986269387382652,3.225794901240802e-05,0.1268004999947152,3.433694512303244e-05,1.008203409150624e-05
83,The question asks who has won the most Olympic medals,Katarina Witt,0,0.0,0.4367751000027056,0.00012739185194892295,3.740487075152272e-05,0.032161299997824244,8.525144443895744e-06,2.5031579428630666e-06
84,"Peter Giunta, as a defensive backs coach,",New York Giants,0,0.0,0.3444052000049851,0.00010081591443507354,2.960162829450398e-05,0.09418879999429919,2.5695583632753627e-05,7.5447524308968815e-06
85,"The electoral district known as ""Mawson""",McLaren Vale,0,0.0,0.31770459999825107,8.873601862766866e-05,2.6054722158395632e-05,0.08926960000098916,2.4515765354483242e-05,7.19833349174305e-06
86,The city where Ingrida Ardišaus,a city in north-east Lithuania.,0,0.20000000000000004,0.35567189999710536,0.00010436558583459784,3.064388490572601e-05,0.13055059999896912,3.617996185675915e-05,1.0623181752548026e-05
87,Jelena Janković and Marat,yes,0,0.0,0.40626569999585627,0.00011789706833284047,3.4617006782674565e-05,0.0422854999997071,1.1281227292487975e-05,3.3124006154118156e-06
88,The wife of the actor who played Derrick Banning,Ashley Jensen,0,0.0,0.42847990000154823,0.0001245917234498962,3.6582695369099165e-05,0.05544999999983702,1.4882565629663139e-05,4.36982770335894e-06
89,"Valeria Golino was in ""Rain Man""",Rain Man,0,0.0,0.3549855999954161,9.972159984974528e-05,2.9280315000133146e-05,0.016943199996603653,4.33955222191192e-06,1.2741818844519198e-06
90,"I am sorry, I cannot answer that question.",yes,0,0.0,0.42388120000396157,0.00011943579617914824,3.506880896101159e-05,0.02180479999515228,5.651891667002928e-06,1.659511766817047e-06
91,The question asks whether Villa Paletti and Bet,yes,0,0.0,0.2780535999991116,8.200272352334371e-05,2.4077688076105062e-05,0.03056079999805661,8.040148889025052e-06,2.360753261814275e-06
92,The company that owns Bumble and bumble has,New York City,0,0.0,0.41551159999653464,0.00012067874737194093,3.543376502378633e-05,0.04480189999594586,1.203037786483773e-05,3.5323666485879963e-06
93,WDAL is a country music radio station licensed to,Whitfield County,0,0.0,0.38090250000095693,0.00011209882314328705,3.291452260819344e-05,0.07823539999662898,2.1016850554709282e-05,6.170980063294509e-06
94,"The film ""The Crucible"" is a",Arthur Miller,0,0.0,0.3670373999993899,0.00010274151798336417,3.0167025144777913e-05,0.06303769999794895,1.6879774443966905e-05,4.956249334098612e-06
95,"The novel ""The Scorch Trials"" (2","September 18, 2010",0,0.0,0.41998559999774443,0.00011788199967443998,3.461258231430201e-05,0.0658564999976079,1.7887540746324088e-05,5.252150270545663e-06
96,"The mulga apple, also known as mulg","80,000 years BP",0,0.0,0.4487254000050598,0.00013056490356178757,3.833654403871772e-05,0.04686799999763025,1.2672402373668283e-05,3.7208782637715583e-06
97,The question asks whether the genus Greyia or Cal,Greyia,0,0.19999999999999998,0.45069649999641115,0.00013125965808229254,3.854053827104856e-05,0.04973219999374123,1.3439965712105184e-05,3.946250664192827e-06
98,The Cineplex Odeon Theatres,AMC Theatres,0,0.3333333333333333,0.3291959999987739,9.224347782986738e-05,2.7084584399326745e-05,0.043467399998917244,1.1566266666098575e-05,3.3960940445117735e-06
99,The noodle similar to Taglierini but not,little hairs,0,0.0,0.29558389999874635,8.707929968436256e-05,2.556827536452368e-05,0.01768409999931464,4.635653333348778e-06,1.3611232675406798e-06
100,"The University of California, Santa Barbara (UCSB","University of California, Santa Barbara",0,0.8333333333333333,0.463690199998382,0.00013497389605532053,3.9631115016704264e-05,0.028453700004320126,7.465888333050923e-06,2.1921385384603653e-06
101,The answer to the question is that **Gode,InStyle,0,0.0,0.41717380000045523,0.00011719593029388697,3.441113821788954e-05,0.17479499999899417,4.781235932773654e-05,1.4038693163016438e-05
102,The genus **Thalictrum** is native,yes,0,0.0,0.36936949999653734,0.00010390905840156476,3.0509839051412085e-05,0.016606199998932425,4.250634999819643e-06,1.248073957225306e-06
103,The question asks which man is most well-known for,The Late Late Show,0,0.15384615384615383,0.4459502000026987,0.0001302253972250928,3.823685798777247e-05,0.07530340000084834,2.0530138577226017e-05,6.02807140522524e-06
104,The University of Georgia is located in the United States,"Smithfield, Rhode Island",0,0.0,0.39290690000052564,0.0001103909784662778,3.241306424621892e-05,0.03169180000259075,8.488875632028453e-06,2.49250867291799e-06
105,The question asks whether the Metropolitan Life Insurance Company Tower,The Metropolitan Life Insurance Company Tower,0,0.7499999999999999,0.3688659999970696,0.00010819072868942559,3.1767025608228e-05,0.06769220000569476,1.7782089530481434e-05,5.2211876223162705e-06
106,"The question about the frequency of publication for ""Games",13,0,0.0,0.4074713999943924,0.00011432290125494689,3.356755773591324e-05,0.04531270000006771,1.2206039555065442e-05,3.583944537742132e-06
107,The question asks which airport is further north between Valley,Aberdeen Regional Airport,0,0.15384615384615383,0.45860130000073696,0.00013381782954068018,3.9291670084404956e-05,0.0429426999980933,1.1422743889003565e-05,3.3539528019989405e-06
108,"John Leverett, born on 4 March",Antonio Lucio Vivaldi,0,0.0,0.33325860000331886,9.32645588653183e-05,2.7384394815562677e-05,0.12022620000061579,3.2710656334814104e-05,9.604522217729986e-06
109,"The question asks, ""Thirukkalach",Tharangambadi,0,0.0,0.392683300000499,0.00011494120890241213,3.3749105592265846e-05,0.0597395000004326,1.6121452836990515e-05,4.733590496322931e-06
110,Anna Camp was a recurring role in the Fox series,Mindy Kaling,0,0.0,0.35843430000386434,0.00010552086152088727,3.09830976345382e-05,0.049539899999217596,1.3275025556180885e-05,3.89782083826834e-06
111,"The question asks whether both ""Cypress"" and",no,0,0.0,0.3798836999994819,0.0001067369517080219,3.1340166752979184e-05,0.01893209999980172,4.9080411101183725e-06,1.441101927309645e-06
112,Marissa Kurtimah fled her country of birth,1991,0,0.0,0.44577009999920847,0.0001304092946387698,3.829085405490622e-05,0.042917800004943274,1.137722611157288e-05,3.3405878453267198e-06
113,The Pappas house is the largest of the,Amberley Village,0,0.0,0.34323009999934584,9.966405892972252e-05,2.9263419801237396e-05,0.11008269999729237,3.022884042849105e-05,8.875809966633209e-06
114,The competition that was held in 192,"Warsaw, Poland",0,0.0,0.3918264999956591,0.0001148970545045413,3.373614095190461e-05,0.07226559999980964,1.9390893332981955e-05,5.693565544267024e-06
115,The Bajaj Priya is a three-speed,Piaggio,0,0.0,0.3693252000011853,0.00010828310633626504,3.17941495874111e-05,0.03892150000319816,1.033398388810585e-05,3.03427044798673e-06
116,"The indigenous language that includes the word ""Catu",South America,0,0.0,0.38879869999800576,0.00011394131109597645,3.345551500823498e-05,0.04253030000108993,1.131173666702428e-05,3.321358795968747e-06
117,"I'm sorry, I cannot answer that question.",1989,0,0.0,0.317071900004521,9.367586050081794e-05,2.7505161444514128e-05,0.12102649999724235,3.371830027509779e-05,9.900387226152802e-06
118,The question asks for the birthdate of an Ur,15 November 1967,0,0.0,0.38889239999843994,0.00010913445579512139,3.2044123317957605e-05,0.05125890000635991,1.3940456309193254e-05,4.0932050086821245e-06
119,"The notable song ""Chikku Bukku Ray",Tamil,0,0.0,0.4738625999962096,0.0001378903917292785,4.048745819770702e-05,0.03504030000476632,9.32811555612716e-06,2.738926794722328e-06
120,"The bridge connecting Copenhagen, Denmark and Malmo,",8 km,0,0.0,0.3945116000031703,0.00011537100707965327,3.387530318671946e-05,0.03650530000595609,1.040778666417468e-05,3.055940462651914e-06
121,The performer that has played at the L.B.,My Backyard,0,0.0,0.3716199999980745,0.00010898726708445434,3.200090568186585e-05,0.0915575999970315,2.4668389444519156e-05,7.243147067132872e-06
122,Mehran University of Engineering and Technology (MU,Mehran University of Engineering and Technology,0,0.923076923076923,0.4185989999969024,0.00011742171794324663,3.447743412074661e-05,0.02037039999413537,5.360451665304329e-06,1.573938981520461e-06
123,The question asks about the empire into which Alek,Russian Empire,0,0.1818181818181818,0.4191311999966274,0.00012307070510529314,3.6136093065104215e-05,0.08428220000496367,2.339365614634414e-05,6.868859123819071e-06
124,Ilya Khrzhanovsky is a Russian,The cinema of Russia,0,0.0,0.4005860999968718,0.00011669143367269828,3.42630076222396e-05,0.05584349999844562,1.4948959999593271e-05,4.389322457441494e-06
125,"The film ""Girl 6"" was produced in",over 35 films,0,0.0,0.35197400000470225,0.000103855726596781,3.049417973541688e-05,0.05854380000528181,1.5677055000277403e-05,4.603106141238941e-06
126,The question asks for the current drummer of the band,Matt Flynn,0,0.0,0.3942202999969595,0.00011055942663884743,3.246252409806112e-05,0.053072700000484474,1.4741082141589176e-05,4.328285238091985e-06
127,The director of the American romantic comedy film *S,"dancer, actress, choreographer",0,0.0,0.26339410000218777,7.320962483936618e-05,2.1495853251131825e-05,0.13471569999819621,3.7032460471738465e-05,1.087349289899355e-05
