qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
87,True,True,True,1,1.0,4.524051000000327,0.001588466124934669,0.0004664063610612718,0.0,0.0,0.0
88,True,True,True,1,1.0,4.385179699995206,0.0015327177559680922,0.0004500374920645397,0.0,0.0,0.0
89,False,False,True,0,0.0,7.359416799983592,0.002570526290394857,0.0007547594464217513,0.0,0.0,0.0
90,True,True,True,1,1.0,6.001506899992819,0.0020936622890077076,0.0006147423569057599,0.0,0.0,0.0
91,False,False,True,0,0.0,4.650626999995438,0.0016181033203288044,0.0004751084518637489,0.0,0.0,0.0
92,True,True,True,1,1.0,4.200793099982548,0.0014702985936534138,0.0004317099407880658,0.0,0.0,0.0
93,True,True,True,1,1.0,7.082290100006503,0.002479841684080946,0.0007281325787969319,0.0,0.0,0.0
94,True,True,True,1,1.0,5.3371824999921955,0.0018729953119792663,0.0005499499888806252,0.0,0.0,0.0
95,False,False,False,1,1.0,11.812358900002437,0.00413434019845679,0.0012139274090159618,0.0,0.0,0.0
96,True,True,True,1,1.0,5.592767699999968,0.001963068943100947,0.0005763974616089254,0.0,0.0,0.0
97,True,True,True,1,1.0,4.6064220999978716,0.0016211978291252123,0.00047601706336282266,0.0,0.0,0.0
98,False,False,False,1,1.0,8.721750400000019,0.0030894983662134853,0.0009071403336030476,0.0,0.0,0.0
99,False,False,False,1,1.0,5.835074700007681,0.0020317185921700895,0.0005965544120832637,0.0,0.0,0.0
100,True,True,True,1,1.0,6.230598199996166,0.0021865863460408357,0.0006420267733724023,0.0,0.0,0.0
101,False,False,False,1,1.0,4.6924451000086265,0.0016447708970145887,0.00048293860146851353,0.0,0.0,0.0
102,True,True,True,1,1.0,14.027434899981017,0.004846108107359291,0.0014229171224887998,0.0,0.0,0.0
103,False,False,False,1,1.0,5.865485100002843,0.0020629373784274247,0.000605720890528394,0.0,0.0,0.0
104,True,True,True,1,1.0,6.869533199991565,0.0024140562588446475,0.0007088166234147594,0.0,0.0,0.0
105,True,True,True,1,1.0,7.7938432000082685,0.002728223936707149,0.0008010627223996816,0.0,0.0,0.0
106,False,False,False,1,1.0,9.690801700009615,0.0033734029125705852,0.0009905005540550968,0.0,0.0,0.0
107,False,False,False,1,1.0,9.205951900003129,0.003220133110129663,0.0009454973842078388,0.0,0.0,0.0
108,False,False,False,1,1.0,5.254828999997699,0.0018096255306104675,0.0005313433162764578,0.0,0.0,0.0
109,False,False,False,1,1.0,11.261552800002391,0.0039020535288994402,0.001145723260012947,0.0,0.0,0.0
110,True,True,True,1,1.0,6.19558239998878,0.0021043022087596994,0.0006178664564226536,0.0,0.0,0.0
111,False,False,True,0,0.0,7.447359500016319,0.0025244677002508823,0.0007412356960014851,0.0,0.0,0.0
112,False,False,False,1,1.0,8.270574299996952,0.0027902219272160507,0.0008192666089619824,0.0,0.0,0.0
113,True,True,True,1,1.0,6.477945099992212,0.0022261580166771495,0.0006536458306584729,0.0,0.0,0.0
114,True,True,True,1,1.0,7.189555400007521,0.002475131700805575,0.0007267496307279476,0.0,0.0,0.0
115,True,True,True,1,1.0,4.610772100000759,0.0015661116763111722,0.0004598426346636156,0.0,0.0,0.0
116,False,False,True,0,0.0,5.991060900007142,0.002059007520054922,0.0006045670031937929,0.0,0.0,0.0
117,True,True,True,1,1.0,5.37660259999393,0.0017989513658382434,0.0005282091617165133,0.0,0.0,0.0
118,False,False,False,1,1.0,8.682354100019438,0.002974564965955576,0.0008733935207895891,0.0,0.0,0.0
119,False,False,True,0,0.0,2.9739682000072207,0.001013121015394158,0.0002974731904491348,0.0,0.0,0.0
120,False,False,True,0,0.0,8.304250899993349,0.00292647928970254,0.000859274576149664,0.0,0.0,0.0
121,False,False,True,0,0.0,6.606093400012469,0.002305123000212829,0.0006768315757266305,0.0,0.0,0.0
122,True,True,False,0,0.0,5.918351000014809,0.0020586960406262884,0.000604475546420133,0.0,0.0,0.0
123,False,False,False,1,1.0,5.972059000006993,0.0020774671646532623,0.0006099871349350035,0.0,0.0,0.0
124,True,True,True,1,1.0,5.892389900007402,0.0020606852354345478,0.0006050596149736883,0.0,0.0,0.0
125,False,False,False,1,1.0,4.919423200000892,0.0016939452555379346,0.0004973772056391497,0.0,0.0,0.0
126,False,False,False,1,1.0,9.08364199999778,0.0031874630107110316,0.0009359047703357736,0.0,0.0,0.0
127,False,False,False,1,1.0,8.247800600001938,0.0029005380639153407,0.0008516576981244093,0.0,0.0,0.0
128,True,True,True,1,1.0,8.501977099993383,0.0029842904880041394,0.0008762491343131563,0.0,0.0,0.0
129,False,False,False,1,1.0,5.67307299998356,0.001983826509507836,0.0005824923105077164,0.0,0.0,0.0
130,True,True,True,1,1.0,7.892740199997206,0.0027613246688626505,0.0008107817789100912,0.0,0.0,0.0
131,True,True,True,1,1.0,5.867294900002889,0.0020519560141307467,0.0006024965358627806,0.0,0.0,0.0
132,False,False,False,1,1.0,3.9800709999981336,0.0013777156196062945,0.00040452567330907053,0.0,0.0,0.0
133,False,False,False,1,1.0,6.756877400010126,0.002298508646897581,0.0006748894654026441,0.0,0.0,0.0
134,False,False,False,1,1.0,5.297208499992848,0.0018249754418874855,0.0005358503662846045,0.0,0.0,0.0
135,True,True,True,1,1.0,5.8123733999964315,0.002028024626412259,0.0005954697876773982,0.0,0.0,0.0
136,False,False,True,0,0.0,13.316125699988334,0.004569327174158982,0.0013416485415359588,0.0,0.0,0.0
137,False,False,False,1,1.0,5.6148415000061505,0.0019378724711740195,0.0005689992586516518,0.0,0.0,0.0
138,True,True,True,1,1.0,5.950933199987048,0.0020584521826000077,0.0006044039446825399,0.0,0.0,0.0
139,True,True,False,0,0.0,5.308623600009014,0.001861534946492121,0.0005465849896027769,0.0,0.0,0.0
140,False,False,False,1,1.0,5.808118100001593,0.0020675321700792024,0.0006070700159648767,0.0,0.0,0.0
141,False,False,False,1,1.0,3.8985743000084767,0.0013708185834970152,0.00040250056149627095,0.0,0.0,0.0
142,True,True,True,1,1.0,7.110401900004945,0.0024860091689827483,0.0007299434793536361,0.0,0.0,0.0
143,True,True,True,1,1.0,8.502255300001707,0.0029810233202071683,0.0008752898265764398,0.0,0.0,0.0
144,False,False,False,1,1.0,3.8947708000050625,0.0013542164014886224,0.00039762581901693113,0.0,0.0,0.0
145,True,True,True,1,1.0,6.072816899992176,0.002045789673941089,0.000600685971417132,0.0,0.0,0.0
146,True,True,True,1,1.0,7.7185302000143565,0.0026341132475342023,0.0007734298863038362,0.0,0.0,0.0
147,True,True,True,1,1.0,19.997358499997063,0.006910370701367345,0.002029027123598075,0.0,0.0,0.0
148,False,False,False,1,1.0,8.753792799994699,0.003079641160800763,0.0009042460551323813,0.0,0.0,0.0
149,False,False,True,0,0.0,6.612799500013352,0.002188090239108684,0.0006424683473425298,0.0,0.0,0.0
150,False,False,False,1,1.0,8.004427100007888,0.0027892032770170648,0.0008189675122893839,0.0,0.0,0.0
151,False,False,True,0,0.0,5.537071200000355,0.0018810977356031634,4.959342237009124e-06,0.0,0.0,0.0
152,False,False,True,0,0.0,7.853062100009993,0.0027115652469255624,0.0007961713880746277,0.0,0.0,0.0
153,False,False,False,1,1.0,11.900402200000826,0.004135085494198841,0.0012141462431915907,0.0,0.0,0.0
154,False,False,False,1,1.0,5.592508699992322,0.0019146544618892053,0.0005621819730629758,0.0,0.0,0.0
155,False,False,True,0,0.0,5.891769800000475,0.002031353830639773,0.0005964473105874625,0.0,0.0,0.0
156,False,False,False,1,1.0,10.042609399999492,0.0033103201142555857,0.0009714835043143424,0.0,0.0,0.0
157,False,False,True,0,0.0,13.657008100009989,0.004565537086599052,0.0013405356937898332,0.0,0.0,0.0
158,True,True,True,1,1.0,12.939165900010266,0.004253711968925188,0.0012489774187099969,0.0,0.0,0.0
159,True,True,True,1,1.0,9.509123199997703,0.0031999451712188044,0.0009395697896706068,0.0,0.0,0.0
160,True,True,True,1,1.0,20.49485440000717,0.006735690545725884,0.001977161600729422,0.0,0.0,0.0
161,True,True,True,1,1.0,11.85916440001165,0.0038462427226458908,0.0011293360581431655,0.0,0.0,0.0
162,False,False,True,0,0.0,15.185198699997272,0.004961221163545741,0.0014567166859820234,0.0,0.0,0.0
163,False,False,True,0,0.0,19.845143900005496,0.006556087936580407,0.0019250024091158583,0.0,0.0,0.0
164,True,True,False,0,0.0,17.20980929999496,0.005639385684011157,0.0016558397527104032,0.0,0.0,0.0
165,False,False,False,1,1.0,2.5739459000033094,0.0008794647523506304,0.0002582289596149747,0.0,0.0,0.0
166,False,False,True,0,0.0,5.038998900010483,0.001747541180418293,0.0005131140727329881,0.0,0.0,0.0
167,False,False,False,1,1.0,4.765498900000239,0.0016305212221384112,0.00047875460352170333,0.0,0.0,0.0
168,False,False,False,1,1.0,8.477793900005054,0.0029436477340044763,0.0008643155848978226,0.0,0.0,0.0
169,False,False,False,1,1.0,7.595315300000948,0.0026281399249072092,6.808003502969631e-06,0.0,0.0,0.0
170,False,False,False,1,1.0,6.730735400007688,0.002334593130135067,0.000685484612666653,0.0,0.0,0.0
171,False,False,False,1,1.0,7.056684599985601,0.002451625776294078,6.656029035174586e-06,0.0,0.0,0.0
172,True,True,True,1,1.0,5.428442800010089,0.0018677052079066273,0.0005483967054007798,0.0,0.0,0.0
173,False,False,False,1,1.0,4.468225100004929,0.00153824502025474,0.00045166041066638615,0.0,0.0,0.0
174,True,True,True,1,1.0,5.85663329999079,0.002006072547633557,0.0005890242053510355,0.0,0.0,0.0
175,False,False,True,0,0.0,8.888221899993368,0.0030136940122865163,0.0008848826144658942,0.0,0.0,0.0
176,True,True,False,0,0.0,11.793703799979994,0.00401726265518946,0.0011795510316666778,0.0,0.0,0.0
177,False,False,True,0,0.0,8.399711800011573,0.002882346805902276,0.0008463163702107599,0.0,0.0,0.0
178,False,False,False,1,1.0,4.987247900018701,0.0017341805315601567,0.0005091911111302676,0.0,0.0,0.0
179,False,False,False,1,1.0,3.3238484999892535,0.0011490723985018163,0.00033739131579102564,0.0,0.0,0.0
180,False,False,True,0,0.0,8.370410899995477,0.0029438531441861853,0.000864375897556602,0.0,0.0,0.0
181,False,False,False,1,1.0,7.5977940000157105,0.0026317947686932785,0.0007727491331782779,0.0,0.0,0.0
182,True,True,True,1,1.0,4.669308799988357,0.0016094669151318116,4.325861714156767e-06,0.0,0.0,0.0
183,True,True,True,1,1.0,8.53046350000659,0.0029271298359664012,0.0008594655899275891,0.0,0.0,0.0
184,False,False,False,1,1.0,8.597074400007841,0.0029588314308892933,0.0008687738309380371,0.0,0.0,0.0
185,True,True,True,1,1.0,4.910583599994425,0.0016884528333623234,0.0004957645173985086,0.0,0.0,0.0
186,True,True,True,1,1.0,8.842963300005067,0.0030101393634711176,0.0008838388963828857,0.0,0.0,0.0
187,True,True,True,1,1.0,7.0982874000037555,0.002492859911726877,0.0007319549984812395,0.0,0.0,0.0
188,False,False,True,0,0.0,6.939973200001987,0.0023732678493121693,0.0006968403065359198,0.0,0.0,0.0
189,True,True,True,1,1.0,6.364615699989372,0.0021590132070092565,0.0006339307320172338,0.0,0.0,0.0
190,True,True,True,1,1.0,8.743321700021625,0.0029745187011065636,0.0008733799364773182,0.0,0.0,0.0
191,False,False,True,0,0.0,6.889269499995862,0.0023694011088223697,0.000695704951911288,0.0,0.0,0.0
192,True,True,True,1,1.0,9.113756699996884,0.0030259382292662285,0.0008884777686815922,0.0,0.0,0.0
193,False,False,True,0,0.0,8.177951200006646,0.002830864576988434,0.0008307140377330202,0.0,0.0,0.0
194,True,True,True,1,1.0,11.49061530000472,0.003907005371220726,0.0011471772228777294,0.0,0.0,0.0
195,True,True,True,1,1.0,9.02092559999437,0.003041332671804051,0.000892997893984817,0.0,0.0,0.0
196,False,False,False,1,1.0,4.859049700011383,0.0016582993610143328,0.0004869108370521515,0.0,0.0,0.0
197,False,False,False,1,1.0,11.87805989998742,0.004043483171662857,0.0011872499151880417,0.0,0.0,0.0
198,False,False,False,1,1.0,6.048881700015045,0.002065893346841269,0.0006065888237185776,0.0,0.0,0.0
199,True,True,True,1,1.0,8.723999299996649,0.00301638775442049,0.0008856735526210255,0.0,0.0,0.0
200,False,False,True,0,0.0,9.04412730000331,0.0031130216473690894,0.0009140472532985859,0.0,0.0,0.0
201,True,True,True,1,1.0,8.047649200001615,0.0028011067141805565,0.0008224626065343266,0.0,0.0,0.0
202,False,False,True,0,0.0,6.147170099997311,0.0021216366163911596,0.0006229561954215728,0.0,0.0,0.0
203,False,False,False,1,1.0,8.712331200003973,0.002969298588962757,0.0008718472040689235,0.0,0.0,0.0
204,True,True,True,1,1.0,8.89750519998779,0.0029372220619175386,0.0008624288752674458,0.0,0.0,0.0
205,True,True,True,1,1.0,8.214034999997239,0.0027517528750007902,0.000807971303147429,0.0,0.0,0.0
206,False,False,False,1,1.0,6.028827999994974,0.0020277147750474636,0.0005953788089368034,0.0,0.0,0.0
207,False,False,True,0,0.0,10.279748600005405,0.0035340934775846627,0.0010376826125885626,0.0,0.0,0.0
208,False,False,False,1,1.0,9.524986299991724,0.0032480065489648383,0.0009536815997685659,0.0,0.0,0.0
209,False,False,False,1,1.0,5.857691299985163,0.001978041061593716,0.0005807935838768006,0.0,0.0,0.0
210,True,True,True,1,1.0,6.23529990001407,0.0021519712885874408,0.0006318630797743228,0.0,0.0,0.0
211,False,False,False,1,1.0,5.030650400003651,0.0017155123892238966,0.0005037097601602008,0.0,0.0,0.0
212,False,False,False,1,1.0,12.311954600008903,0.004158537765432581,0.0012210323129119636,0.0,0.0,0.0
213,True,True,True,1,1.0,9.548671500000637,0.003207587258562455,0.000941813663866546,0.0,0.0,0.0
214,True,True,False,0,0.0,22.958789600001182,0.007471521523159902,0.002193792559064678,0.0,0.0,0.0
215,False,False,True,0,0.0,13.06502909999108,0.004378349217726551,0.0012855734812596614,0.0,0.0,0.0
216,True,True,False,0,0.0,5.843787900012103,0.0020268056269922056,0.0005951118643482707,0.0,0.0,0.0
217,False,False,True,0,0.0,8.9329785000009,0.003063500954630298,0.000899506958271216,0.0,0.0,0.0
218,True,True,True,1,1.0,8.588340899994364,0.0030178895948438267,0.0008861145238924598,0.0,0.0,0.0
219,False,False,True,0,0.0,5.479708600003505,0.0018978786580932227,0.0005572562516518982,0.0,0.0,0.0
220,True,True,False,0,0.0,7.007770699987304,0.0024411278493665163,0.0007167653998005103,0.0,0.0,0.0
221,True,True,False,0,0.0,7.442345400006161,0.0025938059782743403,0.0007615948421157945,0.0,0.0,0.0
222,False,False,False,1,1.0,6.4684147000079975,0.0022593003096352967,0.0006633770902762829,0.0,0.0,0.0
223,False,False,False,1,1.0,5.432351099996595,0.0018856945964099768,0.0005536787602698504,0.0,0.0,0.0
224,True,True,True,1,1.0,5.75714460000745,0.002007838553058924,0.0005895427409062672,0.0,0.0,0.0
225,False,False,False,1,1.0,5.150605300004827,0.0017871340367816018,0.0005247393505847218,0.0,0.0,0.0
226,True,True,True,1,1.0,9.553300499988836,0.0032709508607532186,0.000960418522136812,0.0,0.0,0.0
227,True,True,True,1,1.0,5.980001100004301,0.002049820905717944,0.0006018696240705462,0.0,0.0,0.0
228,False,False,True,0,0.0,13.890978099996573,0.004871120688787177,0.0014302613314092192,0.0,0.0,0.0
229,True,True,False,0,0.0,6.270759200007888,0.0021771992524282397,0.0006392705294059329,0.0,0.0,0.0
230,True,True,True,1,1.0,4.237610900003347,0.0014694262108069277,0.0004314537912218303,0.0,0.0,0.0
231,True,True,True,1,1.0,7.6817176999902586,0.002561180049684151,0.0007520151977084448,0.0,0.0,0.0
232,True,True,True,1,1.0,3.2594934000226203,0.0011373686537706964,0.0003339548553559275,0.0,0.0,0.0
233,False,False,False,1,1.0,5.328945200002636,0.0018326786196325446,0.0005381121778802586,0.0,0.0,0.0
234,True,True,True,1,1.0,4.3311763999954564,0.0015114899575458074,0.00044380457336387353,0.0,0.0,0.0
235,False,False,False,1,1.0,8.399237300007371,0.002783364246123451,0.0008172530525924062,0.0,0.0,0.0
236,True,True,False,0,0.0,5.426762099988991,0.001877624933395111,0.0005513093410529885,0.0,0.0,0.0
237,False,False,True,0,0.0,5.293936699992628,0.0018453051748094007,0.0005418195944630448,0.0,0.0,0.0
238,True,True,True,1,1.0,6.852192300008028,0.002322371458845824,0.0006818960783298963,0.0,0.0,0.0
239,False,False,False,1,1.0,7.261342400015565,0.0025105123119455253,0.000737138106651277,0.0,0.0,0.0
240,False,False,True,0,0.0,7.255691700003808,0.0025431026109571484,0.0007467072894807409,0.0,0.0,0.0
241,True,True,True,1,1.0,4.219141400011722,0.0014748372646985306,0.0004330425880589001,0.0,0.0,0.0
242,True,True,False,0,0.0,16.59732260000601,0.005510132404362753,0.0016178883284592085,0.0,0.0,0.0
243,False,False,False,1,1.0,12.66437150001002,0.004301622181448896,0.001263044843586164,0.0,0.0,0.0
244,False,False,True,0,0.0,6.072259999986272,0.0020669029321278448,0.0006068852587462444,0.0,0.0,0.0
245,True,True,True,1,1.0,10.507771899996442,0.0035806758774463614,0.0010513601643272815,0.0,0.0,0.0
246,False,False,False,1,1.0,9.502842000001692,0.0032283997431676427,0.0009479246378791324,0.0,0.0,0.0
247,True,True,True,1,1.0,4.89645179999934,0.0016638459131075695,0.0004885394189511515,0.0,0.0,0.0
248,True,True,True,1,1.0,4.221354199995403,0.0014686805592860365,0.00043123485258220835,0.0,0.0,0.0
249,True,True,True,1,1.0,11.324648499998148,0.0037939759550128837,0.0011139894589847175,0.0,0.0,0.0
250,True,True,True,1,1.0,19.935544799998752,0.006775631185495269,0.001989464827429098,0.0,0.0,0.0
251,False,False,True,0,0.0,9.56673900000169,0.003213159425774368,0.000943449766891809,0.0,0.0,0.0
252,True,True,True,1,1.0,11.814653099994757,0.0039521187019893236,0.001160423425682338,0.0,0.0,0.0
253,True,True,True,1,1.0,10.323240700003225,0.0034330296708716844,0.001008008198017123,0.0,0.0,0.0
254,False,False,True,0,0.0,7.635458100005053,0.0024969730767978445,0.0007331627084368251,0.0,0.0,0.0
255,False,False,True,0,0.0,5.751877499991679,0.0019971870787819737,0.0005864152487429361,0.0,0.0,0.0
256,True,True,True,1,1.0,13.294186899991473,0.0044172475165382245,0.00129699482271318,0.0,0.0,0.0
