qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
56e76d0b00c9c71400d7711c,1970s,1970s,['1970s'],1,1.0,0.35472679999656975,9.92971562770967e-05,2.9155689627840105e-05,0.02170240000123158,5.5401705559941346e-06,1.6267081482686964e-06
56e10dbdcd28a01900c674e4,Sun Jiadong,Sun Jiadong,['Sun Jiadong'],1,1.0,0.3100756000058027,8.662016198434878e-05,2.543346308207839e-05,0.02201000000059139,5.656657838968648e-06,1.6609112130424524e-06
5727be06ff5b5019007d93fd,House Master,House Master,['House Master'],1,1.0,0.314418800000567,8.800191048342994e-05,2.583917289183894e-05,0.02620089999982156,6.80217671721039e-06,1.9972591421175497e-06
570df0740b85d914000d7c18,Nine,Nine,['nine'],1,1.0,0.32124949999706587,8.956963054567917e-05,2.62994877817309e-05,0.024777300001005642,6.36310333361002e-06,1.8683381560988323e-06
572835282ca10214002da0c8,Echiurans and sipunculan,Echiurans and sipunculan,['echiurans and sipunculan'],1,1.0,0.35065319999557687,9.786353492396853e-05,2.8734748880060706e-05,0.005445300004794262,1.1328344443528396e-06,3.3262351811072227e-07
5727e8e73acd2414000def87,Religion,Religion,['Religion'],1,1.0,0.2651264000014635,7.424975632854714e-05,2.180125727283489e-05,0.02023689999623457,5.130951110671351e-06,1.5065528932258095e-06
57341fdd4776f419006618d5,Paralyzes muscles,Paralyzes muscles.,['paralyzes muscles'],1,1.0,0.3578112000031979,0.00010010793793990928,2.9393751818170522e-05,0.01633659999788506,4.096199444191168e-06,1.2027284982391311e-06
56dde6309a695914005b9692,Cardinal,Cardinal,['tituli'],0,0.0,0.3130874999988009,8.772760332198559e-05,2.5758630661209016e-05,0.07623949999833712,2.0354862221615298e-05,5.976606658248757e-06
56d36db659d6e41400146378,CBS Television City,CBS Television City,['CBS Television City'],1,1.0,0.34060560000216356,9.507276798402437e-05,2.7915322244139846e-05,0.04097909999836702,1.0833480616732574e-05,3.18093297223186e-06
572962d53f37b31900478302,1720–1734,1720–1734,['1720 and 1734'],0,0.0,0.34589470000355504,9.645072483300412e-05,2.8319918747359916e-05,0.037377499997091945,9.798617222461163e-06,2.877075771665184e-06
573424434776f41900661941,1 032 949,"1,032,949","['1,032,949']",1,1.0,0.3159587999980431,8.781370199646044e-05,2.5783911004820792e-05,0.08310809999966295,2.2403286262778465e-05,6.578066134124349e-06
5725187a0ba9f01400d97c57,Medieval craft guilds,Medieval craft guilds.,['the three grades of medieval craft guilds'],0,0.6666666666666666,0.28784509999968577,8.044526244542811e-05,2.3620385435247637e-05,0.0205366000009235,5.213802222472926e-06,1.5308796855688584e-06
56f993459e9bad19000a0afc,North Zhejiang,North Zhejiang,['Zhejiang'],0,0.6666666666666666,0.3094000999990385,8.556228201413686e-05,2.5122847740900472e-05,0.05393270000058692,1.4286090554903945e-05,4.194690339889116e-06
57338992d058e614000b5cd8,Over 70,Over 70,['over 70'],1,1.0,0.3176769999990938,8.887075269157108e-05,2.609428285375406e-05,0.02349359999789158,5.995291111968173e-06,1.760340914510258e-06
57295d901d04691400779335,German Football Federation,German Football Federation,['German Football Federation'],1,1.0,0.3292619999992894,9.133737550699419e-05,2.6818534100534358e-05,0.03663889999734238,9.583592223013208e-06,2.8139400044269323e-06
57281e1d4b864d19001644cf,Japan,Japan,['Japan'],1,1.0,0.2945454000000609,8.252483820703981e-05,2.4230991697666e-05,0.06594119999499526,1.7607332827065668e-05,5.16987545592395e-06
5730f4a1497a881900248aa7,150 to 300 mm,150 to 300 mm,['150 to 300 mm'],1,1.0,0.3726239000025089,0.00010318204676980499,3.0296373467037575e-05,0.01080799999908777,2.5986838875218785e-06,7.630270967078306e-07
573075b12461fd1900a9ce27,2003,2003,['2003'],1,1.0,0.30303100000310224,8.466526653898621e-05,2.4859465527699123e-05,0.03542549999838229,9.258769444487473e-06,2.7185653484969985e-06
573386274776f41900660c91,Diversity of views,Diversity of views.,['process theologians are so diverse and transdisciplinary in their views and interests'],0,0.13333333333333333,0.3099877999993623,8.667521538265342e-05,2.5449627893379217e-05,0.018410399999993388,4.669791666512739e-06,1.3711469850715495e-06
56e4756e8c00841900fbaf9c,Popularity and skepticism,Popularity and skepticism.,['both popularity and skepticism'],0,0.8571428571428571,0.33045539999875473,9.229474542134e-05,2.7099637619791302e-05,0.018494099997042213,4.686702776962192e-06,1.3761124353020722e-06
570e334b0b85d914000d7d3a,Exceeds 2%,Exceeds 2%.,['exceeds 2%'],1,1.0,0.3407530000040424,9.409809448231018e-05,2.762913803534782e-05,0.034391799999866635,9.00188222290631e-06,2.6431379708903536e-06
57266bc1708984140094c572,1763,1763,['1763'],1,1.0,0.3058463999986998,8.55686181726151e-05,2.5124708167492236e-05,0.008596700005000457,1.991887222538935e-06,5.848591018250626e-07
5727dae42ca10214002d981c,Mark Dybul,Mark Dybul,['Mark Dybul'],1,1.0,0.295451600002707,8.254296487624242e-05,2.4236314060975004e-05,0.05391139999846928,1.4296518889710164e-05,4.197752313709362e-06
570ffadea58dae1900cd67a4,Late nineteenth century,Late nineteenth century,['From at least the late nineteenth century'],0,0.6666666666666666,0.3492779000007431,9.73147480043844e-05,2.8573613740857285e-05,0.023861300003773067,6.104892778077757e-06,1.7925222203964797e-06
572685f55951b619008f757d,NASCAR,NASCAR,['NASCAR (headquartered in Daytona Beach) begins all three of its major auto racing series in Florida at Daytona International Speedway in February'],0,0.08695652173913045,0.313252799998736,8.73818292566101e-05,2.5657104276069528e-05,0.013720000002649613,3.3743550008997163e-06,9.90780106792186e-07
5726c6f1dd62a815002e8ff7,Scuba diving,Scuba diving,['Scuba'],0,0.6666666666666666,0.2975453000035486,8.28372559098543e-05,2.432272396794455e-05,0.02212359999975888,5.628318888476415e-06,1.6525903136742511e-06
56e4793839bdeb140034794e,Sustainability,Sustainability,['sustainability'],1,1.0,0.3108243000024231,8.65455309577832e-05,2.5411549876013546e-05,0.05377020000014454,1.4234502777293932e-05,4.179543106181936e-06
56e1c51ccd28a01900c67b59,Africa,Africa,['Africa'],1,1.0,0.31194080000568647,8.729268772578286e-05,2.5630930487179776e-05,0.02097710000089137,5.35687222291017e-06,1.5728879835322244e-06
57318f8ae6313a140071d09a,Nasser's,Nasser's,['Nasser'],0,0.0,0.3303860999949393,9.235709603384372e-05,2.7117945043431824e-05,0.0188477999981842,4.836378934866718e-06,1.4200604371197085e-06
57323ce2e17f3d1400422768,40,40,['40'],1,1.0,0.3143562999975984,8.816926951553309e-05,2.5888312949614597e-05,0.02829829999973299,7.327285556190569e-06,2.1514419093200465e-06
5727be744b864d1900163c50,Darwin,Darwin,['Richard Owen'],0,0.0,0.3158350999947288,8.856985451239689e-05,2.6005932952805203e-05,0.0730699999985518,1.9678991814411104e-05,5.778157190410044e-06
5731405b497a881900248cf9,ANSES,ANSES,['French'],0,0.0,0.3257873999973526,9.035217393696652e-05,2.6529258634110828e-05,0.06961559999763267,1.7322732223247937e-05,5.086310858669522e-06
5706b8b42eaba6190074ac77,Gabber or hardcore techno,Gabber or hardcore techno,['gabber'],0,0.4,0.30695039999409346,8.592090489413519e-05,2.5228146802572444e-05,0.011437200002546888,2.701355555836926e-06,7.931736125517745e-07
573051562461fd1900a9cd1d,Open circuited,Open circuited.,['open circuited'],1,1.0,0.32078610000462504,8.972243158613884e-05,2.6344353313408573e-05,0.014324500007205643,3.5457600009572664e-06,1.0411081440664067e-06
57303088a23a5019007fcf36,Henry VIII,Henry VIII,['King Henry VIII'],0,0.8,0.3064225999987684,8.58804716380325e-05,2.5216274766053257e-05,0.01725819999410305,4.322737777046213e-06,1.269244817227145e-06
5727e0032ca10214002d9888,25 percent,2.5 percent,['3.1'],0,0.0,0.33880150000186404,9.493022626699836e-05,2.787346906106346e-05,0.055318399994575884,1.4661172221248205e-05,4.3048220401213885e-06
56fb7d7a8ddada1400cd6479,Angevin,Angevin,['Angevin'],1,1.0,0.2691580000027898,7.537505415263737e-05,2.2131667884056252e-05,0.018512700000428595,4.687948353207558e-06,1.3764781621343327e-06
572eb7dfcb0c0d14000f14af,Lehwaldt,Lehwaldt,['leaving Field Marshal Hans von Lehwaldt in East Prussia to guard against Russian invasion from the east'],0,0.11764705882352941,0.3417994999981602,9.582721689190423e-05,2.8136843977721273e-05,0.03707379999832483,9.834947317592007e-06,2.887743035638272e-06
572fc26a04bcaa1900d76c90,Hellenic,Hellenic,"['those educated, considered their ethnicity (genos) to be Hellenic']",0,0.19999999999999998,0.32386879999830853,9.084081568398813e-05,2.6672733912250828e-05,0.020049400001880713,5.0324350010972314e-06,1.4776265349918442e-06
5727baf24b864d1900163bb5,136,136,['136'],1,1.0,0.31149100000038743,8.716639933235566e-05,2.5593849614570626e-05,0.029492499998013955,7.643732784203569e-06,2.24435733116547e-06
57324f330fdd8d15006c6958,Eisenhower,Eisenhower,['MacArthur'],0,0.0,0.3074823999995715,8.589711488696097e-05,2.5221161566625907e-05,0.034755099994072225,9.043925553891717e-06,2.6554827585468137e-06
5726a3bf5951b619008f78a3,13 July 1985,13 July 1985,['13 July 1985'],1,1.0,0.34702959999412997,9.594846044047788e-05,2.817244358000723e-05,0.022553599999810103,5.786062221886823e-06,1.698907004324893e-06
572ea780dfa6aa1500f8d25d,No,No.,['British attempts to halt this fort construction were unsuccessful'],0,0.0,0.27697799999441486,7.686395248688762e-05,2.2568839091655284e-05,0.028798300001653843,7.448250556626589e-06,2.1869597241374446e-06
56be97c73aeaaa14008c912a,2010,2010,['2010'],1,1.0,0.3317401999956928,9.276545718010861e-05,2.7237848284198795e-05,0.05377950000547571,1.42521894442325e-05,4.184736275766499e-06
572f8ddea23a5019007fc737,Italian women,Italian women.,['Italian'],0,0.6666666666666666,0.2787508999972488,7.717509625331309e-05,2.2660197307979457e-05,0.015152900006796699,3.759990001627658e-06,1.1040104832944091e-06
56d003cd234ae51400d9c257,1221 million,12.21 million,['12.21 million'],1,1.0,0.3424410999941756,9.408072564414358e-05,2.7624038186834854e-05,0.06141030000435421,1.6343017813265148e-05,4.7986465354167004e-06
57096337ed30961900e84058,1948,1948,['1948'],1,1.0,0.3103233000001637,8.649488974952046e-05,2.539668057455674e-05,0.023213000000396278,5.991521666874177e-06,1.7592341278171624e-06
5706a32275f01819005e7c98,1987,1987,['1987'],1,1.0,0.3348674000008032,9.381489846901225e-05,2.754598585479076e-05,0.05454519999329932,1.4500440554426556e-05,4.257627913250926e-06
5728ac7b2ca10214002da598,More than 80%,More than 80%,['80%'],0,0.5,0.30471859999670414,8.516245531949455e-05,2.5005450390855662e-05,0.04833570000482723,1.278738277902044e-05,3.7546388782485307e-06
5730338eb2c2fd1400568a62,Grid street patterns,Grid street patterns.,['the grid street patterns'],1,1.0,0.3129015999948024,8.765150831134486e-05,2.573628759927603e-05,0.022538500001246575,5.778578888445433e-06,1.6967097435434268e-06
570db36a16d0071400510d03,Police and public works,Police and public works.,['police and public works departments'],0,0.888888888888889,0.33248230000026524,9.31178950793172e-05,2.7341331308161123e-05,0.044763899997633416,1.176297666558336e-05,3.4538521506519574e-06
5726aef75951b619008f7a34,Fiction and non-fiction,Fiction and non-fiction,['fiction or non-fiction'],0,0.6666666666666666,0.3222228000013274,9.007808211255977e-05,2.644877963086897e-05,0.026624500002071727,6.87222666658474e-06,2.017827249593912e-06
572f63e6b2c2fd14005680a7,Incompatibility of electrification standards,Incompatibility of electrification standards.,['connections between different electrical services'],0,0.0,0.3302675000013551,9.0947009384955e-05,2.670391456940058e-05,0.02172650000284193,5.54130333301954e-06,1.627040754927422e-06
572f7d6f04bcaa1900d76a1d,May,May,['May'],1,1.0,0.30728970000200206,8.62385445109118e-05,2.532141233431035e-05,0.01698220000253059,4.261036667230655e-06,1.2511281009492328e-06
572f6be0947a6a140053c939,Single record,Single record.,['in a single record'],0,0.8,0.3293322999961674,9.209384772286538e-05,2.7040649919002285e-05,0.017534600003273226,4.405281112404838e-06,1.293481240069376e-06
572edbbfcb0c0d14000f1616,Western society,Western society,['Western'],0,0.6666666666666666,0.3026065999947605,8.475583045624623e-05,2.4886056958532714e-05,0.018457300000591204,4.672322776443454e-06,1.3718901710631797e-06
570e22010dc6ce1900204ddf,India Nepal and Greater India,"India, Nepal, and Greater India.",['India'],0,0.33333333333333337,0.35323239999706857,9.873339506043153e-05,2.8990157726690438e-05,0.01797939999960363,4.542908888995751e-06,1.3338915890551697e-06
5727d9374b864d1900163e78,Sahel,Sahel,['Sahel'],1,1.0,0.2767329999987851,7.775251937509156e-05,2.2829740625771274e-05,0.03396689999499358,8.843426665650137e-06,2.596612156653788e-06
572fe9d5a23a5019007fcb2f,Power requirements,Power requirements,['power requirements'],1,1.0,0.31854139999632025,8.925278947702362e-05,2.620645672016358e-05,0.018377000000327826,4.64121999983844e-06,1.362757755440629e-06
56e75c2d37bdd419002c3edd,Winter,Winter,['winter'],1,1.0,0.32861140000022715,9.175511185398775e-05,2.69411900932722e-05,0.04933380000147736,1.3153213998717046e-05,3.862054456876825e-06
57342891d058e614000b6a5c,White House of the Confederacy,White House of the Confederacy,['White House of the Confederacy'],1,1.0,0.35078559999965364,9.821460573669433e-05,2.8837830499283146e-05,0.016127599999890663,4.019632222560984e-06,1.1802467854367416e-06
57340aae4776f41900661793,Belgrade,Belgrade,['Belgrade'],1,1.0,0.30326200000126846,8.48866004191089e-05,2.4924453712204374e-05,0.014698099999804981,3.651038889842716e-06,1.0720201935529238e-06
5726213938643c19005ad067,George V,George V,['George V'],1,1.0,0.31231580000167014,8.719252222890376e-05,2.560151983487191e-05,0.028667399994446896,7.448592221125081e-06,2.1870600438691305e-06
56f7c32ba6d7ea1400e17273,Obscure and mysterious,Obscure and mysterious.,['obscurity and mystery'],0,0.3333333333333333,0.3474881000001915,9.655648100304293e-05,2.8350970936420356e-05,0.01059529999474762,2.4933799999012584e-06,7.321077070779394e-07
570a71dd6d058f1900182e71,Pride and shame,Pride and shame.,['pride and shame'],1,1.0,0.3386906000014278,9.490417404631201e-05,2.7865819592650415e-05,0.024680399998032954,6.361274466007533e-06,1.8678011629140556e-06
570d3848fed7b91900d45d41,Magic Mouse,Magic Mouse,['Magic Mouse'],1,1.0,0.31664509999973234,8.857668449941037e-05,2.6007938377622924e-05,0.042402799997944385,1.1272423436910353e-05,3.3098156221413823e-06
5734477e879d6814001ca46b,Archaeologist,Archaeologist,['Archaeologist'],1,1.0,0.32943360000354005,9.239436905479589e-05,2.7128889169841053e-05,0.008584700000938028,1.9900144452549283e-06,5.84309215853684e-07
57283d5cff5b5019007d9fb5,Krull topology,Krull topology,['the absolute Galois group'],0,0.0,0.3288650000031339,9.112824549179978e-05,2.675712922205165e-05,0.03998320000391686,1.066775460391841e-05,3.132272402543585e-06
572e9091cb0c0d14000f12ad,Live ball plays within the last three minutes of a half,Live ball plays within the last three minutes of a half.,['convert attempts'],0,0.0,0.37274060000345344,0.00010716311890040606,3.146529821551621e-05,0.0655248000039137,1.745397722297639e-05,5.124847092946066e-06
5726a450f1498d1400e8e5c4,Islamic architecture,Islamic architecture.,['Sassanian architecture'],0,0.5,0.27688920000218786,7.754864250497107e-05,2.2769878178845396e-05,0.03415870000026189,8.958742817677726e-06,2.630471353267747e-06
56fa0e0df34c681400b0bf90,Ring-porous woods,Ring-porous woods,['ring-porous'],0,0.6666666666666666,0.34476939999876777,9.651214012131542e-05,2.8337951540559064e-05,0.028669899998931214,7.40468777734754e-06,2.1741687951762793e-06
5733c3c7d058e614000b61f1,Numeric size,Numeric size.,['absolute terms'],0,0.0,0.3167122000013478,8.855441000748103e-05,2.6001398128156992e-05,0.04666200000065146,1.2312959999285844e-05,3.615338581674887e-06
572657f1708984140094c327,They have broken the law,They have broken the law.,['have broken the law'],0,0.8571428571428571,0.3440656999955536,9.47559288854749e-05,2.7822291761036235e-05,0.013953800000308547,3.4518838881518204e-06,1.0135441844220256e-06
572abb93be1ee31400cb81e7,Misstatements in his divorce trial,Misstatements in his divorce trial.,"['""misstatements"" in his first divorce trial']",0,0.9090909090909091,0.33398800000577467,9.331160546607585e-05,2.739820866624239e-05,0.006667400004516821,1.456574445465877e-06,4.27680248297722e-07
57305ed58ab72b1400f9c4ab,Altar (lararium),Altar (lararium),['an altar'],0,0.6666666666666666,0.2968493000007584,8.239613912588375e-05,2.4193202997503193e-05,0.017239400003745686,4.183286111987803e-06,1.228298937033129e-06
5728af434b864d1900164c1c,Indian Carnatic music,Indian Carnatic music,['Indian Carnatic'],0,0.8,0.3122657000058098,8.738397712081816e-05,2.5657734933225898e-05,0.03883770000538789,1.0156207223351682e-05,2.982071558763951e-06
572940fe6aef051400154bfc,Algonquian peoples,Algonquian peoples,['Native Americans'],0,0.0,0.3241196000017226,9.064186158542689e-05,2.661431689241543e-05,0.06678890000330284,1.7994179723329356e-05,5.283461669908599e-06
5729247faf94a219006aa0e8,Plant toxins,Plant toxins,['plant toxins'],1,1.0,0.3112196999936714,8.724682667970928e-05,2.561746473976604e-05,0.022135299994261004,5.886512982934357e-06,1.728401416066247e-06
56f893a2a6d7ea1400e1777d,Unteraar Glacier,Unteraar Glacier,['the Unteraar Glacier'],1,1.0,0.32895429999916814,9.18610272414946e-05,2.6972289031859575e-05,0.021013999998103827,5.5720568686131555e-06,1.6360706261980959e-06
570b2ec76b8089140040f7de,Xbox Video Marketplace,Xbox Video Marketplace,['Xbox Video Marketplace'],1,1.0,0.338812499998312,9.511265529422153e-05,2.7927033979700054e-05,0.0303494000036153,7.858082779097863e-06,2.3072949031683115e-06
572a8568f75d5e190021fb42,Miami,Miami,['Tampa'],0,0.0,0.31937699999980396,8.965286793715131e-05,2.6323927993738787e-05,0.05265930000314256,1.4023679546873543e-05,4.1176410648452974e-06
573366074776f419006609e6,Eternally unrealized possibilities,Eternally unrealized possibilities.,['deficient in actuality and change'],0,0.0,0.35920009999972535,0.00010055903577466025,2.95262034306325e-05,0.023190100000647362,5.9638872625402685e-06,1.7511200977077674e-06
5727f6982ca10214002d9a56,Seven,Seven,['seven'],1,1.0,0.2954764000023715,8.13058548520276e-05,2.3873073085565354e-05,0.03653149999445304,9.510481110191905e-06,2.7924730763326825e-06
56e0455c231d4119001ac023,Before the consonant,Before the consonant.,['placing the aspiration modifier letter before the consonant symbol'],0,0.4444444444444445,0.34159669999644393,9.555958560433528e-05,2.8058261921118517e-05,0.014126400004897732,3.4987677947522713e-06,1.0273102647473156e-06
572772ab708984140094ddc7,More than 60,More than 60,['more than 60'],1,1.0,0.37022560000332305,0.00010410470565522654,3.056728511349652e-05,0.021965899999486282,5.6413755989121915e-06,1.6564240326980243e-06
573084818ab72b1400f9c545,Vladimir the Great,Vladimir the Great,['Vladimir the Great'],1,1.0,0.3115472999998019,8.704057728915151e-05,2.555690567198919e-05,0.016042299997934606,3.997807778553882e-06,1.1738386793073416e-06
572a11661d04691400779725,Murad I,Murad I,['Murad I'],1,1.0,0.31533029999991413,8.81521494544131e-05,2.5883286147164875e-05,0.023699999997916166,6.1133255959132686e-06,1.794998269346101e-06
570db375df2f5219002ed103,53%,53%,['53%'],1,1.0,0.30887020000227494,8.66020844550754e-05,2.5428155147264408e-05,0.042107100001885556,1.1107362222295097e-05,3.2613502508926113e-06
56f8d0e19e9bad19000a0592,The Alps,The Alps,['the Alps'],1,1.0,0.2988917000038782,8.362732091968622e-05,2.4554703322400532e-05,0.035950099998444784,9.409202222741442e-06,2.762735509628169e-06
5727a3762ca10214002d9289,Jewish,Jewish,['Jewish'],1,1.0,0.32288559999869904,9.064845019492301e-05,2.661625144382405e-05,0.025127399996563327,6.505358927451136e-06,1.910107327516809e-06
56de0d34cffd8e1900b4b589,Universal College of Learning,Universal College of Learning,['Universal College of Learning'],1,1.0,0.3199481999981799,8.967199395355003e-05,2.6329543785961296e-05,0.016300700001011137,4.061068889253268e-06,1.1924134439654225e-06
572baec6111d821400f38f46,East Coast Greenway,East Coast Greenway,['East Coast Greenway'],1,1.0,0.3171442000020761,8.863998608300376e-05,2.6026525025956028e-05,0.015249899995978922,3.788588887376439e-06,1.1124077050060428e-06
570702a89e06ca38007e92aa,Ascender,Ascender,['ascenders'],0,0.0,0.30899959999806015,8.67663540024668e-05,2.5476388068715693e-05,0.09205649999785237,2.4777733452133216e-05,7.2752527191795775e-06
5726083a89a1e219009ac167,Competing for the Premier League title,Competing for the Premier League title.,['Premier League title'],0,0.7499999999999999,0.3640358999982709,0.00010161122612388608,2.9835148181938662e-05,0.020256499999959487,5.170755555445794e-06,1.5182402977916926e-06
5726dc97708984140094d3f6,Murmansk,Murmansk,['northern Soviet Union near Murmansk'],0,0.33333333333333337,0.2862773000015295,7.988494420020366e-05,2.345586446140432e-05,0.07996899999852758,2.152736237480802e-05,6.32087684519838e-06
570d7b58b3d812140066d9d5,Three,Three,['three'],1,1.0,0.3316309999936493,9.17216008077402e-05,2.6931350560095933e-05,0.0315816999936942,8.224938333094338e-06,2.415011247438259e-06
573446e7acc1501500babd82,Two,Two,['two'],1,1.0,0.3067196999982116,8.563294490535754e-05,2.514359582072349e-05,0.018936300002678763,4.755973333360291e-06,1.3964516969527768e-06
57281e912ca10214002d9e3c,The Thames,The Thames,['the Thames'],1,1.0,0.31531579999864334,8.825397619023054e-05,2.591318457343022e-05,0.026034700000309385,6.759636724760101e-06,1.9847685244286586e-06
5726a0f0dd62a815002e8b72,Castle,Castle,['the palace'],0,0.0,0.30576160000055097,8.565963049179206e-05,2.5151431258361308e-05,0.046379999999771826,1.2246007221134883e-05,3.59567986744098e-06
5731aab1b9d445190005e443,Indigenous and rural organizations,Indigenous and rural organizations.,['Representatives'],0,0.0,0.33618120000028284,9.417990624175267e-05,2.7653159652437806e-05,0.0336475000003702,8.757217777545318e-06,2.571299452050937e-06
57280c4bff5b5019007d9bb5,Hong Kong,Hong Kong,['Hong Kong'],1,1.0,0.28735690000030445,8.061626046398204e-05,2.3670593974372578e-05,0.07162460000108695,1.9092970555923074e-05,5.606089282643241e-06
5726d8c15951b619008f7fcd,2001,2001,['2001'],1,1.0,0.33377540000219597,9.362992020564708e-05,2.7491672427933682e-05,0.015166599994699936,4.0607485182711005e-06,1.1923193764485664e-06
5735c0d8e853931400426b4a,1920,1920,['1920'],1,1.0,0.3124080000052345,8.757682113645298e-05,2.5714357906906482e-05,0.037155099998926744,9.890003485009304e-06,2.903908660007591e-06
56fad69b8f12f319006301db,2014,2014,['2014'],1,1.0,0.3300616999986232,9.251507178895032e-05,2.716432997787807e-05,0.021767300000647083,5.5235644458055805e-06,1.6218322523947794e-06
5726eb73708984140094d5f6,MDNA,MDNA,['MDNA'],1,1.0,0.3070688000007067,8.61835734046651e-05,2.5305271685652138e-05,0.05346020000433782,1.4172252777805422e-05,4.161265224594316e-06
5726f140f1498d1400e8f09c,Madonna,Madonna,['Madonna'],1,1.0,0.3219533000010415,9.043757022257409e-05,2.6554332741888865e-05,0.05012810000334866,1.3272560570247784e-05,3.897097067643913e-06
57265a725951b619008f7063,Between Harz mountains Elster Franconian Forest and Werra,"Between Harz mountains, Elster, Franconian Forest, and Werra.","['the region between the Harz mountains in the north, the Weiße Elster river in the east, the Franconian Forest in the south and the Werra river in the west.']",0,0.5714285714285715,0.44010930000513326,0.00012709547777503614,3.7317849191676256e-05,0.07549290000315523,1.9328838142132394e-05,5.675344862506942e-06
570fb4715ab6b81900390f9e,The Treaty of Rome,The Treaty of Rome.,['Treaty of Rome'],1,1.0,0.3745444000014686,0.00010601858735810356,3.112924018860228e-05,0.02115119999507442,5.407904443887269e-06,1.5878720943729783e-06
5727284add62a815002e996b,Habsburgs,Habsburgs,['the Habsburgs'],1,1.0,0.3308774999968591,9.273385678430108e-05,2.7228569757332325e-05,0.021118100004969165,5.369525556913383e-06,1.5766032629298095e-06
572a4f507a1753140016ae94,Place names were replaced,Place names were replaced.,['names were replaced by new Russian names'],0,0.5454545454545454,0.32273910000367323,9.028794271991786e-05,2.651039902625395e-05,0.060805299995990936,1.615548666648263e-05,4.743583529423998e-06
5705e4f452bb891400689677,Gage Cengage,Gage Cengage,['Gage Cengage'],1,1.0,0.3175028999976348,8.89287244389306e-05,2.6111304552426692e-05,0.047938499999872874,1.2656342238217967e-05,3.716162677322498e-06
56dfc6087aa994140058e19b,35,35,['35'],1,1.0,0.3237049000017578,9.016011330948475e-05,2.647286567932207e-05,0.05928689999564085,1.5749574443301145e-05,4.6243993428980486e-06
5730878f2461fd1900a9ce91,Ladoga and Karelia regions,Ladoga and Karelia regions.,['Ladoga and Karelia regions'],1,1.0,0.3403852999981609,9.51454477611009e-05,2.7936662523178156e-05,0.090396999999939,2.439894962099609e-05,7.164033987135934e-06
56f974f69e9bad19000a0942,20-25%,20-25%,['20–25%'],0,0.0,0.3194112999990466,8.992826982200202e-05,2.6404791657701355e-05,0.04256490000261692,1.1173577223194621e-05,3.280792338534541e-06
5727c20e2ca10214002d9584,Coleman Young,Coleman Young,['Coleman Young'],1,1.0,0.3274703999995836,9.197836527032201e-05,2.7006741893132738e-05,0.018427499999233987,4.629939999601144e-06,1.3594457151138867e-06
