qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
81,Matthew Butturini is not widely known for being,848,0,0.0,0.3012983000080567,8.457018220573621e-05,2.4831546809654766e-05,0.0,0.0,0.0
82,The question asks about a group that formed in the,Mollie Elizabeth King,0,0.0,0.32920670000021346,9.24495113174245e-05,2.7145080073537128e-05,0.0,0.0,0.0
83,Debi Thomas and Katarina Witt have both,Katarina Witt,0,0.4444444444444445,0.32966590000432916,9.689170588382084e-05,2.8449399863752537e-05,0.0,0.0,0.0
84,Peter Giunta served as a defensive backs coach for,New York Giants,0,0.0,0.2822345000022324,7.917068757592709e-05,2.3246144009854593e-05,0.0,0.0,0.0
85,Mawson is an electoral district in South Australia,McLaren Vale,0,0.0,0.33699610001349356,9.509752007555183e-05,2.792258996786197e-05,0.0,0.0,0.0
86,The user asked about the location of the city where,a city in north-east Lithuania.,0,0.13333333333333333,0.32312739999906626,9.085684580963625e-05,2.6677440687204057e-05,0.0,0.0,0.0
87,"Yes, both Jelena Janković",yes,0,0.0,0.30946760000369977,9.131626526666994e-05,2.6812335699311817e-05,0.0,0.0,0.0
88,The actor who played Derrick Banning in *East,Ashley Jensen,0,0.0,0.302185600012308,8.475465772113161e-05,2.488571261935625e-05,0.0,0.0,0.0
89,Valerie Golino appeared in *Days of Thunder,Rain Man,0,0.0,0.33478350000223145,9.834667148845273e-05,2.88766077232551e-05,0.0,0.0,0.0
90,"Yes, **Robert Wise** had more Academy Award",yes,0,0.0,0.31413130000873934,8.866824045641854e-05,2.6034821091752832e-05,0.0,0.0,0.0
91,"Yes, both ""Villa Paletti""",yes,0,0.0,0.29868559999158606,8.460936223990484e-05,2.484305087441006e-05,0.0,0.0,0.0
92,"The company that owns Bumble is Match Group,",New York City,0,0.0,0.29283639999630395,8.648914446335654e-05,2.5394993640242624e-05,0.0,0.0,0.0
93,WDAL is a country music radio station that was,Whitfield County,0,0.0,0.3134200999920722,9.239947313177919e-05,2.713038783193714e-05,0.0,0.0,0.0
94,The 1996 American historical drama film,Arthur Miller,0,0.0,0.29898960000718944,8.392387940981227e-05,2.464177900128994e-05,0.0,0.0,0.0
95,"The novel *The Maze Runner*, written by Stephen","September 18, 2010",0,0.0,0.3254028999945149,9.570894253273702e-05,2.8102116190581146e-05,0.0,0.0,0.0
96,The mulga apple (*Santalum acumin,"80,000 years BP",0,0.0,0.2961848999984795,8.3190316083498e-05,2.442638970449376e-05,0.0,0.0,0.0
97,The genus **Greyia** is part of the,Greyia,0,0.0,0.2932022000022698,8.222620041862952e-05,2.414330549398724e-05,0.0,0.0,0.0
98,The Cineplex Odeon Theatres,AMC Theatres,0,0.3333333333333333,0.3382850000052713,9.935512819603869e-05,2.917271137689288e-05,0.0,0.0,0.0
99,The English translation for a noodle similar to **,little hairs,0,0.0,0.33775940000487026,9.499070981198052e-05,2.789122827523643e-05,0.0,0.0,0.0
100,"The University of California, Santa Barbara (UCSB","University of California, Santa Barbara",0,0.8333333333333333,0.3140791000041645,8.818057452661068e-05,2.5891632333639026e-05,0.0,0.0,0.0
101,Godey's Lady's Book was first published,InStyle,0,0.0,0.3341987000021618,9.813100367140273e-05,2.8813283211533168e-05,0.0,0.0,0.0
102,"Yes, both **Parodia** and **Th",yes,0,0.0,0.28803619999962393,8.072883033985767e-05,2.370364680776204e-05,0.0,0.0,0.0
103,"The question asks about ""For One Night Only""",The Late Late Show,0,0.16666666666666666,0.3477945000049658,9.842603482802533e-05,2.8899910433857917e-05,0.0,0.0,0.0
104,The university that represents the Bryant Bulldogs is Bryant University,"Smithfield, Rhode Island",0,0.0,0.32309420000819955,9.08910675144596e-05,2.6687488884370758e-05,0.0,0.0,0.0
105,"The **Metropolitan Life Insurance Company Tower**, often",The Metropolitan Life Insurance Company Tower,0,0.6153846153846153,0.32261939998716116,9.513848887838441e-05,2.793461925192805e-05,0.0,0.0,0.0
106,GamesMaster is part of the magazine group and its,13,0,0.0,0.29853579998598434,8.374325546967305e-05,2.458874409338824e-05,0.0,0.0,0.0
107,Valley International Airport (VLY) is located,Aberdeen Regional Airport,0,0.2222222222222222,0.32442799999262206,9.539171082328587e-05,2.800897042883288e-05,0.0,0.0,0.0
108,The question asks for a composer who worked with an,Antonio Lucio Vivaldi,0,0.0,0.31333630000881385,8.829970596743241e-05,2.5926611777600373e-05,0.0,0.0,0.0
109,Thirukkalacherry is a village located,Tharangambadi,0,0.0,0.31717049999861047,8.976206123180124e-05,2.6355989393356022e-05,0.0,0.0,0.0
110,The question is about Anna Camp and her recurring role,Mindy Kaling,0,0.0,0.36518799999612384,0.0001067089704437636,3.1331950877654084e-05,0.0,0.0,0.0
111,"Yes, both **Cyperus** and **",no,0,0.0,0.27098400000249967,7.586153238714558e-05,2.2274507910375237e-05,0.0,0.0,0.0
112,The user is asking about a specific historical event involving,1991,0,0.0,0.3303460000024643,9.278472639276584e-05,2.7243506121791236e-05,0.0,0.0,0.0
113,The question asks about the Pappas House being,Amberley Village,0,0.0,0.3029377999919234,8.94228618381495e-05,2.6256393467208204e-05,0.0,0.0,0.0
114,The question asks about the city where Lev Obor,"Warsaw, Poland",0,0.0,0.32642730000952724,9.180979585130227e-05,2.6957246440836304e-05,0.0,0.0,0.0
115,The Bajaj Priya is a motorcycle that,Piaggio,0,0.0,0.3128151999990223,8.853346841744567e-05,2.599524924613181e-05,0.0,0.0,0.0
116,The region associated with the indigenous language that includes the,South America,0,0.0,0.2976879999914672,8.794763903182579e-05,2.5823237676189788e-05,0.0,0.0,0.0
117,The user is asking about the birth date of a,1989,0,0.0,0.30229140000301413,8.495252839289783e-05,2.49438115227767e-05,0.0,0.0,0.0
118,The query asks for the birthdate of a specific,15 November 1967,0,0.0,0.3262493999936851,9.177738253203895e-05,2.6947729222904983e-05,0.0,0.0,0.0
119,The question asks about the language of a notable song,Tamil,0,0.0,0.3239054000005126,9.532101366027758e-05,2.7988212286107357e-05,0.0,0.0,0.0
120,"The bridge connecting Copenhagen, Denmark, and Malmö",8 km,0,0.0,0.2768958999949973,7.764505530609933e-05,2.2798186962412187e-05,0.0,0.0,0.0
121,The American rock band that has performed at the L,My Backyard,0,0.0,0.3007161999994423,8.461477513566362e-05,2.484464021205726e-05,0.0,0.0,0.0
122,Mehran University of Engineering and Technology (SUM,Mehran University of Engineering and Technology,0,0.923076923076923,0.3501781000086339,0.0001021234400405885,2.9985544734451826e-05,0.0,0.0,0.0
123,Aleksei Gen was not a widely recognized historical,Russian Empire,0,0.0,0.2763498999993317,8.261768108558775e-05,2.425825227845791e-05,0.0,0.0,0.0
124,Ilya Khrzhanovsky was a prominent,The cinema of Russia,0,0.0,0.32997599999362137,9.280727032629173e-05,2.725012548485776e-05,0.0,0.0,0.0
125,The director of *Girl 6* is **,over 35 films,0,0.0,0.3223257000063313,9.492681924212205e-05,2.787246868840857e-05,0.0,0.0,0.0
126,"The band that performed the song ""What Lovers",Matt Flynn,0,0.0,0.3290387000015471,9.244063189789384e-05,2.7142472893134206e-05,0.0,0.0,0.0
127,"The film in question appears to be ""He's","dancer, actress, choreographer",0,0.0,0.30873120001342613,8.72663977457834e-05,2.5623211207736896e-05,0.0,0.0,0.0
