qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
15,The population of the United States where Brown State Fishing Lake might be located is approximately 332 million as of 2023.,"The population of the United States, where Brown State Fishing Lake might be located, is approximately 332 million as of 2023.","9,984",0,0.0,11.613288500113413,0.004352737196110283,0.0012780532643573604,0.0,0.0,0.0
16,The Vermont Catamounts men's soccer team currently competes in the America East Conference. From 1988 to 1996 this conference was formerly known as the Eastern Collegiate Football Conference (ECFC).   Answer: The conference was formerly known as the Eastern Collegiate Football Conference (ECFC) from 1988 to 1996.,The conference was formerly known as the Eastern Collegiate Football Conference (ECFC) from 1988 to 1996.,the North Atlantic Conference,0,0.11764705882352941,60.63570240000263,0.02278156752120817,0.006689137300473038,0.0,0.0,0.0
17,Yes Giuseppe Verdi (Italian) and Ambroise Thomas (French) were both prominent opera composers.,"Yes, Giuseppe Verdi (Italian) and Ambroise Thomas (French) were both prominent opera composers.",yes,0,0.0,7.581437999848276,0.0028404517636748962,0.0008340151231869467,0.0,0.0,0.0
18,The president during whose administration Roger O. Egeberg served as Assistant Secretary for Health and Scientific Affairs was Richard Nixon who served from 1969 to 1974.  Answer: 1969–1974,1969–1974,1969 until 1974,0,0.0,7.705211500171572,0.002891866389018245,0.0008491115158234004,0.0,0.0,0.0
19,Robert Erskine Childers was from England.,Robert Erskine Childers was from England.,Robert Erskine Childers DSC,0,0.6,8.739172600209713,0.003268333435111914,0.0009596499920752977,0.0,0.0,0.0
20,Adrián Fernández.,Adrián Fernández.,Pedro Rodríguez,0,0.0,10.208063799887896,0.0038256837987972565,0.0011232995347895615,0.0,0.0,0.0
21,"The singer of ""A Rather Blustery Day"" is Ringo Starr. He voiced Mr. Smithers in ""The Simpsons "" but that's not a hedgehog. After considering various animated projects and movies there isn't a widely recognized hedgehog character associated with Ringo Starr's voice acting. Therefore the answer is:  **Sonic the Hedgehog**  However it's important to note that this connection is speculative as Ringo Starr did not voice Sonic in any major project.","The singer of ""A Rather Blustery Day"" is Ringo Starr. He voiced Mr. Smithers in ""The Simpsons,"" but that's not a hedgehog. After considering various animated projects and movies, there isn't a widely recognized hedgehog character associated with Ringo Starr's voice acting. Therefore, the answer is:

**Sonic the Hedgehog**

However, it's important to note that this connection is speculative as Ringo Starr did not voice Sonic in any major project.",Sonic,0,0.03125,83.14391619991511,0.03126436278554401,0.0091798606522407,0.0,0.0,0.0
22,The iPhone or iPad using the Remote app.,The iPhone or iPad using the Remote app.,keyboard function keys,0,0.0,7.738793200114742,0.002904003149729722,0.0008526751186662022,0.0,0.0,0.0
23,Badly Drawn Boy has a higher instrument-to-person ratio as Martin Newell uses multiple instruments alone while Wolf Alice's four members each play specific instruments.   Answer: Badly Drawn Boy.,Badly Drawn Boy.,Badly Drawn Boy,1,1.0,9.797428399790078,0.003669712405688147,0.0010775031222959245,0.0,0.0,0.0
24,The father of Kasper Schmeichel Peter Schmeichel was voted the **IFFHS World Goalkeeper of the Year** in 1992.,"The father of Kasper Schmeichel, Peter Schmeichel, was voted the **IFFHS World Goalkeeper of the Year** in 1992.",World's Best Goalkeeper,0,0.1111111111111111,11.13800789997913,0.004173092346434822,0.0012253058375754533,0.0,0.0,0.0
25,"Lee Hazlewood wrote ""These Boots Are Made for Walkin'."" He died in 2007.  Answer: Lee Hazlewood wrote the song and died in 2007.",Lee Hazlewood wrote the song and died in 2007.,Barton Lee Hazlewood,0,0.36363636363636365,7.874268300132826,0.0029495980305425445,0.0008660627144789902,0.0,0.0,0.0
26,The answer is 1968.,The answer is 1968.,1838,0,0.0,7.566532700089738,0.002828374670096894,0.0008304690398430894,0.0,0.0,0.0
27,Yes both Dictyosperma (a palm genus) and Huernia (a milkweed genus) are recognized as valid genera.,"Yes, both Dictyosperma (a palm genus) and Huernia (a milkweed genus) are recognized as valid genera.",yes,0,0.0,7.402743799844757,0.002768195502005473,0.0008127991969924157,0.0,0.0,0.0
28,Henry J. Kaiser founded Kaiser Ventures and is known as the father of modern American shipbuilding due to his significant contributions during World War II particularly with the development of efficient shipyard techniques.  Answer: Henry J. Kaiser,Henry J. Kaiser,Henry J. Kaiser,1,1.0,6.821736700134352,0.002548977962618469,0.0007484324137029679,0.0,0.0,0.0
29,The Sinister Secret of Saltmarsh.,The Sinister Secret of Saltmarsh.,Arena of Khazan,0,0.28571428571428575,7.483684399863705,0.002797169341459984,0.0008213065128324105,0.0,0.0,0.0
30,"Poison's album ""Shut Up Make Love"" was released in **1993** as a greatest hits collection.","Poison's album ""Shut Up, Make Love"" was released in **1993** as a greatest hits collection.",2000,0,0.0,10.947258400032297,0.004102748497225952,0.00120465143505623,0.0,0.0,0.0
31,Buck-Tick is from Japan.,Buck-Tick is from Japan.,"Fujioka, Gunma",0,0.0,4.452430099947378,0.0016633982919219395,0.0004884079881544562,0.0,0.0,0.0
32,Charles Nungesser and François Coli flew L'Oiseau Blanc in their 1927 attempt to cross the Atlantic.,Charles Nungesser and François Coli flew L'Oiseau Blanc in their 1927 attempt to cross the Atlantic.,Charles Eugène,0,0.11764705882352941,9.825327300000936,0.0036758855979382625,0.001079315698647609,0.0,0.0,0.0
33,"Yes both ""Freakonomics"" (2010) and ""In the Realm of the Hackers"" (2013) are American documentaries.","Yes, both ""Freakonomics"" (2010) and ""In the Realm of the Hackers"" (2013) are American documentaries.",no,0,0.0,8.490516199963167,0.0031768341186957667,0.0009327839087894459,0.0,0.0,0.0
34,Screaming Trees had more members than Letters to Cleo.  Answer: Screaming Trees,Screaming Trees,Letters to Cleo,0,0.0,7.7643591000232846,0.0029027071864271177,0.0008522945971564586,0.0,0.0,0.0
35,The Russian Civil War ended in 1922 after Alexander Kerensky was defeated by the Bolsheviks in October 1917.,The Russian Civil War ended in 1922 after Alexander Kerensky was defeated by the Bolsheviks in October 1917.,October 1922,0,0.2222222222222222,11.516121100168675,0.0043117758436383834,0.0012660261678705828,0.0,0.0,0.0
36,"Carlo Rovelli the Italian physicist who authored ""Seven Brief Lessons on Physics "" has worked in France since 1986.","Carlo Rovelli, the Italian physicist who authored ""Seven Brief Lessons on Physics,"" has worked in France since 1986.",2000,0,0.0,13.392307000001892,0.005019376390366355,0.0014737922580023025,0.0,0.0,0.0
37,The Livesey Hal War Memorial commemorates the fallen of World War II.   Answer: World War II,World War II,World War II,1,1.0,9.691017600009218,0.003634159470349075,0.0010670640484395492,0.0,0.0,0.0
38,No. Gerald R. Ford International Airport is in Michigan; Elko Regional Airport is in Nevada.,No. Gerald R. Ford International Airport is in Michigan; Elko Regional Airport is in Nevada.,no,0,0.0,7.974327999865636,0.002985986395691063,0.0008767470877290571,0.0,0.0,0.0
39,Ralph Hefferline was a psychology professor at the University of Pennsylvania located in Philadelphia.   Answer: Philadelphia,Philadelphia,New York City,0,0.0,10.405732000013813,0.0039045383132299484,0.0011464528438545048,0.0,0.0,0.0
40,Neither the Manchester Terrier nor the Scotch Collie include Gordon or Irish Setters among their ancestors.,Neither the Manchester Terrier nor the Scotch Collie include Gordon or Irish Setters among their ancestors.,Scotch Collie,0,0.25,22.94826909992844,0.00860876653105751,0.0025277111094463784,0.0,0.0,0.0
41,The company where Sachin Warrier worked as a software engineer is not publicly well-documented. Further research into his professional history or LinkedIn profile would be needed for accurate information.,The company where Sachin Warrier worked as a software engineer is not publicly well-documented. Further research into his professional history or LinkedIn profile would be needed for accurate information.,Mumbai,0,0.0,11.416678900131956,0.004276518668541543,0.0012556739353110791,0.0,0.0,0.0
42,The answer cannot be determined due to insufficient information about the specific manga series and its creator.,The answer cannot be determined due to insufficient information about the specific manga series and its creator.,1962,0,0.0,16.24958509998396,0.006085072073024939,0.0017867024532813743,0.0,0.0,0.0
43,The battle where Giuseppe Arimondi lost his life contributed to securing Ethiopia's liberation and independence from Italian occupation during World War II.,The battle where Giuseppe Arimondi lost his life contributed to securing Ethiopia's liberation and independence from Italian occupation during World War II.,sovereignty,0,0.0,11.067705400055274,0.00414939378386126,0.0012183474516465295,0.0,0.0,0.0
44,Hubert H. Humphrey,Hubert H. Humphrey,Nelson Rockefeller,0,0.0,10.217080699978396,0.0038231911164563217,0.001122567631929521,0.0,0.0,0.0
45,The coastal area bordering Dirleton Castle on the south is the **Firth of Forth**.,The coastal area bordering Dirleton Castle on the south is the **Firth of Forth**.,Yellowcraig,0,0.0,8.26041610003449,0.003096088752016745,0.0009090754065720194,0.0,0.0,0.0
46,"The writer of the song inspired by words on a tombstone and the first track on the ""Back to Mono"" box set is **Paul McCartney**.","The writer of the song inspired by words on a tombstone and the first track on the ""Back to Mono"" box set is **Paul McCartney**.",Phil Spector,0,0.0,9.503068800084293,0.0035566415665049486,0.001044303195764442,0.0,0.0,0.0
47,The former Soviet statesman Mikhail Gorbachev initiated the **Sochi Forum on Globalization and World Order** as a platform for discussing global issues.,The former Soviet statesman Mikhail Gorbachev initiated the **Sochi Forum on Globalization and World Order** as a platform for discussing global issues.,Organizations could come together to address global issues,0,0.14814814814814814,21.47823560005054,0.008055163745346393,0.002365161932788598,0.0,0.0,0.0
48,Yes both Ferocactus (a cactus genus) and Silene (a flowering plant genus) are types of plants.,"Yes, both Ferocactus (a cactus genus) and Silene (a flowering plant genus) are types of plants.",yes,0,0.0,8.130938099930063,0.0030381555110810254,0.0008920650141782714,0.0,0.0,0.0
49,The British did not use any first-generation jet-powered medium bombers in the South West Pacific theatre during World War II. Their jet bombers such as the Canberra were introduced post-war.  Answer: None; British first-gen jet bombers like the Canberra were introduced after WWII.,None; British first-gen jet bombers like the Canberra were introduced after WWII.,English Electric Canberra,0,0.14285714285714288,16.640225700102746,0.006233744646390683,0.0018303557820144524,0.0,0.0,0.0
50,The Colorado Buffaloes were part of the Big Eight Conference during their 14th season as part of NCAA Division I in 1980. However they had a conference record of 2-5 that year not exactly matching the 2-6 specified. The most accurate answer based on available information is:  **Answer:** 1980 Big Eight Conference.,"The Colorado Buffaloes were part of the Big Eight Conference during their 14th season as part of NCAA Division I in 1980. However, they had a conference record of 2-5 that year, not exactly matching the 2-6 specified. The most accurate answer based on available information is:

**Answer:** 1980, Big Eight Conference.",2009 Big 12 Conference,0,0.0784313725490196,107.85141610004939,0.040596294666015324,0.011919907998369221,0.0,0.0,0.0
51,Carrefour operated over 12 000 hypermarkets globally by the end of 2016.  Answer: Over 12 000.,"Over 12,000.","1,462",0,0.0,20.115558500168845,0.007559742222459701,0.0022196959728579013,0.0,0.0,0.0
52,The Indianapolis Motor Speedway hosts the Indianapolis 500 a 500-mile race held every May.  Answer: Indianapolis Motor Speedway,Indianapolis Motor Speedway,Indianapolis Motor Speedway,1,1.0,6.8750452001113445,0.002576551299873487,0.0007565285132606196,0.0,0.0,0.0
53,Rome,Rome,Rome,1,1.0,8.795849199872464,0.0032919332009671213,0.000966579369253472,0.0,0.0,0.0
54,"Ellie Goulding collaborated with Ed Sheeran Jamie Scott Greg Kurstin and Max Martin on her third studio album ""Delirium.""","Ellie Goulding collaborated with Ed Sheeran, Jamie Scott, Greg Kurstin, and Max Martin on her third studio album ""Delirium.""","Max Martin, Savan Kotecha and Ilya Salmanzadeh",0,0.23076923076923078,12.495964099885896,0.004678732211814924,0.0013737721132595787,0.0,0.0,0.0
55,Geelong,Geelong,"Marion, South Australia",0,0.0,44.05571760004386,0.016542266961751262,0.004857150187985173,0.0,0.0,0.0
56,D1NZ is based on the **power oversteer** technique.,D1NZ is based on the **power oversteer** technique.,Drifting,0,0.0,8.768947300035506,0.003285960356482465,0.0009648256191309204,0.0,0.0,0.0
57,Jerry Glanville is younger than Keith Bostic.,Jerry Glanville is younger than Keith Bostic.,Keith Bostic,0,0.4444444444444445,16.535774699877948,0.006200227143723359,0.0018205143531003977,0.0,0.0,0.0
58,The population of Peterborough where Kirton End is located according to the 2001 census was approximately 165 000.   Answer: Approximately 165 000.,"Approximately 165,000.","35,124",0,0.0,13.086933499900624,0.004911931771701602,0.0014422443056598473,0.0,0.0,0.0
59,Yes both Cypress (genus Cupressus) and Ajuga are genera.,"Yes, both Cypress (genus Cupressus) and Ajuga are genera.",no,0,0.0,7.428680199896917,0.002784582170017014,0.000817610660124811,0.0,0.0,0.0
60,The former NBA player is distinguished as being the first to both play in the NBA and serve as a head coach in the WNBA.,The former NBA player is distinguished as being the first to both play in the NBA and serve as a head coach in the WNBA.,shortest player ever to play in the National Basketball Association,0,0.2758620689655173,9.79155690013431,0.0036646440930375723,0.0010760149613443194,0.0,0.0,0.0
61,Walter Seltzer.,Walter Seltzer.,Ronald Shusett,0,0.0,41.93793789995834,0.015733848576482808,0.0046197819046019835,0.0,0.0,0.0
62,Virginia Woolf was born in 1882 while Emma Bull was born in 1953. Therefore Virginia Woolf was born earlier.  Answer: Virginia Woolf was born earlier (1882 vs. 1953).,Virginia Woolf was born earlier (1882 vs. 1953).,Adeline Virginia Woolf,0,0.36363636363636365,8.915957499993965,0.003341986505021186,0.0009812760499295612,0.0,0.0,0.0
63,"The Roud Folk Song Index for the nursery rhyme ""What Are Little Girls Made Of?"" is **Roud 1025**.","The Roud Folk Song Index for the nursery rhyme ""What Are Little Girls Made Of?"" is **Roud 1025**.",821,0,0.0,12.93052429985255,0.004844943248995299,0.0014225750960885056,0.0,0.0,0.0
64,Scott Parkin has criticized ExxonMobil and TotalEnergies which operates in over 130 countries.,"Scott Parkin has criticized ExxonMobil and TotalEnergies, which operates in over 130 countries.",more than 70 countries,0,0.11764705882352941,8.79907330009155,0.0032987335101358904,0.0009685760800449141,0.0,0.0,0.0
65,Rose McGowan was best known for her role in *Buffy the Vampire Slayer* on The WB.,Rose McGowan was best known for her role in *Buffy the Vampire Slayer* on The WB.,Charmed,0,0.0,11.15056600002572,0.004181287441924662,0.0012277120863496433,0.0,0.0,0.0
66,The International Boxing Hall of Fame recognizes organizations like WBA WBC IBF and WBO. Vince Phillips held a junior welterweight title with one of these organizations.  Answer: International Boxing Hall of Fame,International Boxing Hall of Fame,International Boxing Hall of Fame,1,1.0,11.227159100119025,0.004210826753110419,0.0012363854363330882,0.0,0.0,0.0
67,Usher,Usher,Usher,1,1.0,8.394646900007501,0.003146006943270783,0.0009237324153480259,0.0,0.0,0.0
68,"In ""The Hard Easy "" the younger brother of the main character played by Chris Pratt is Cal portrayed by Scott Eastwood.","In ""The Hard Easy,"" the younger brother of the main character, played by Chris Pratt, is Cal, portrayed by Scott Eastwood.",Bill Murray,0,0.0,9.71039339993149,0.003633182074784315,0.0010667770649769993,0.0,0.0,0.0
69,The 2017–18 Wigan Athletic F.C. season saw them compete in the **Carabao Cup** which is the sponsored name of the EFL Cup during that period.   Answer: The Carabao Cup.,The Carabao Cup.,Carabao Cup,1,1.0,9.453506000107154,0.0035426513694394343,0.0010401953858455337,0.0,0.0,0.0
70,"Tara Strong voices **Starfire** in the animated series ""Teen Titans "" which is based on DC Comics.","Tara Strong voices **Starfire** in the animated series ""Teen Titans,"" which is based on DC Comics.",Teen Titans Go!,0,0.2222222222222222,8.202463299967349,0.0030705662742603296,0.000901581481590694,0.0,0.0,0.0
71,The inhabitant is a Ukrainian.,The inhabitant is a Ukrainian.,"276,170 inhabitants",0,0.0,14.56565080001019,0.005451774692870473,0.0016007533027701355,0.0,0.0,0.0
72,During Oranjegekte and Koningsdag people primarily wear orange clothing as a symbol of national pride.,"During Oranjegekte and Koningsdag, people primarily wear orange clothing as a symbol of national pride.",orange,0,0.13333333333333333,9.639522300101817,0.003609963649462095,0.0010599596572311747,0.0,0.0,0.0
73,"The name of the 1996 loose adaptation is **""Romeo + Juliet""**.","The name of the 1996 loose adaptation is **""Romeo + Juliet""**.",Tromeo and Juliet,0,0.18181818181818182,7.640027499990538,0.0028595934796021246,0.0008396355251142804,0.0,0.0,0.0
74,Bill Clinton,Bill Clinton,William Jefferson Clinton,0,0.4,8.121801699977368,0.003036429761157193,0.0008915582984671577,0.0,0.0,0.0
75,John Florence won the Rip Curl Pro Portugal in 2014.  Answer: John Florence,John Florence,John John Florence,0,0.8,12.944905699929222,0.00485044777140229,0.0014241913372062254,0.0,0.0,0.0
76,"The middle name of the actress who plays Bobbi Bacha in ""Suburban Madness"" is Leigh.","The middle name of the actress who plays Bobbi Bacha in ""Suburban Madness"" is Leigh.",Ann,0,0.0,8.300549000035971,0.0031090628797795362,0.0009128848776226131,0.0,0.0,0.0
77,Alvaro Mexia had a diplomatic mission with the Apache tribe during his missionary work in Texas.,Alvaro Mexia had a diplomatic mission with the Apache tribe during his missionary work in Texas.,Apalachees,0,0.0,6.402091900119558,0.002395854472661469,0.0007034722042135879,0.0,0.0,0.0
78,Alfred Gell was British; Edmund Leach was also British.,Alfred Gell was British; Edmund Leach was also British.,British,0,0.19999999999999998,5.65076470002532,0.0021104910685358184,0.0006196836330825693,0.0,0.0,0.0
79,The king responsible for the 1925 Birthday Honours was King George V who was born on June 3 1865.  Answer: 1865,1865,1865,1,1.0,16.2945179999806,0.006110393248431333,0.0017941372717478847,0.0,0.0,0.0
80,The county seat of the county where East Lempster New Hampshire is located is Keene.  Answer: Keene,Keene,Newport,0,0.0,9.561240599956363,0.0035820785441934063,0.0010517720161653545,0.0,0.0,0.0
81,Bob Seger,Bob Seger,Bob Seger,1,1.0,5.713859300129116,0.002139461630782725,0.0006281899866669334,0.0,0.0,0.0
82,Rostker v. Goldberg held that gender-based draft registration requiring only men to register for Selective Service was constitutional due to differences in combat roles and physical capabilities between genders.,"Rostker v. Goldberg held that gender-based draft registration, requiring only men to register for Selective Service, was constitutional due to differences in combat roles and physical capabilities between genders.",Conscription,0,0.0,7.351732000010088,0.002753793741022925,0.0008085705434332969,0.0,0.0,0.0
83,Kraft Foods Group,Kraft Foods Group,"Mondelez International, Inc.",0,0.0,7.496858299942687,0.0028017713109654576,0.0008226577458345315,0.0,0.0,0.0
84,Monica Lewinsky,Monica Lewinsky,Monica Lewinsky,1,1.0,11.317808100022376,0.004239861498928717,0.0012449106355355633,0.0,0.0,0.0
85,Michael Cohen was born on November 20 1971.,"Michael Cohen was born on November 20, 1971.","April 1, 1949",0,0.0,15.022804100066423,0.00563325078421353,0.0016540384198112177,0.0,0.0,0.0
86,"The novel that Lourenço Mutarelli based ""Nina"" on William Shakespeare's ""Romeo and Juliet "" was first published in 1597.  Answer: 1597",1597,1866,0,0.0,13.80571320001036,0.0051802709955121335,0.001521034226919656,0.0,0.0,0.0
87,Teide National Park is located on Tenerife and Garajonay National Park is on La Gomera both part of the Canary Islands in Spain.  Answer: Teide National Park is on Tenerife and Garajonay National Park is on La Gomera both in the Canary Islands Spain.,"Teide National Park is on Tenerife, and Garajonay National Park is on La Gomera, both in the Canary Islands, Spain.","Canary Islands, Spain",0,0.2727272727272727,8.557015900034457,0.0032079519985788287,0.0009419207590454107,0.0,0.0,0.0
88,"Roald Dahl's variations on popular anecdotes such as those in ""Tales from the Unexpected "" have sold millions of copies worldwide with individual titles often reaching 1-2 million each.","Roald Dahl's variations on popular anecdotes, such as those in ""Tales from the Unexpected,"" have sold millions of copies worldwide, with individual titles often reaching 1-2 million each.",250 million,0,0.06896551724137931,15.54167510010302,0.005824540443994036,0.0017102050026085336,0.0,0.0,0.0
89,Chris Menges and Aram Avakian share the occupation of **cinematographer** (director of photography).,Chris Menges and Aram Avakian share the occupation of **cinematographer** (director of photography).,director,0,0.15384615384615385,8.112936499994248,0.0030338522249620243,0.0008908014807683592,0.0,0.0,0.0
90,Andrew Jaspan co-founded **The Information** a subscription-based media outlet that provides in-depth analysis of the technology industry.,"Andrew Jaspan co-founded **The Information**, a subscription-based media outlet that provides in-depth analysis of the technology industry.",The Conversation,0,0.0,9.432539400178939,0.003532388474748006,0.0010371819886494298,0.0,0.0,0.0
91,Quentin Tarantino hosted the 18th Independent Spirit Awards in 2002.,Quentin Tarantino hosted the 18th Independent Spirit Awards in 2002.,John Waters,0,0.0,9.82434229995124,0.003685553304093654,0.001082154336234502,0.0,0.0,0.0
92,The hotel and casino where Bill Cosby's third album was recorded is the Copacabana Hotel and Casino in New York City.,The hotel and casino where Bill Cosby's third album was recorded is the Copacabana Hotel and Casino in New York City.,Las Vegas Strip in Paradise,0,0.08333333333333333,19.525418400065973,0.007319449375908778,0.0021491410454410635,0.0,0.0,0.0
93,Gibson contains gin; Zurracapote does not—it uses brandy instead.,Gibson contains gin; Zurracapote does not—it uses brandy instead.,no,0,0.0,5.960961800068617,0.0022259460089429973,0.0006535835808224514,0.0,0.0,0.0
94,The annual documentary film festival presented by the fortnightly British literary journal the London Review of Books is held in October or November.   Answer: October/November,October/November,March and April,0,0.0,7.695821399800479,0.002881041541998798,0.0008459331178530988,0.0,0.0,0.0
95,Tysons Galleria is located in Fairfax County Virginia.,"Tysons Galleria is located in Fairfax County, Virginia.",Fairfax County,0,0.4,10.626415500184521,0.003987925356939685,0.0011709369968407166,0.0,0.0,0.0
96,"Bordan Tkachuk's company ""The Real Estate Guys "" offers real estate services including property transactions buyer-seller connections and market guidance.","Bordan Tkachuk's company, ""The Real Estate Guys,"" offers real estate services including property transactions, buyer-seller connections, and market guidance.",IT products and services,0,0.1818181818181818,8.50563559983857,0.0031882622689568445,0.000936139449013604,0.0,0.0,0.0
97,"Pamela B. Green is known for animation as she directed ""The Pixar Story "" a documentary about Pixar Animation Studios.","Pamela B. Green is known for animation as she directed ""The Pixar Story,"" a documentary about Pixar Animation Studios.",Levni Yilmaz,0,0.0,8.508980700047687,0.0031869028716110352,0.000935740301962658,0.0,0.0,0.0
98,The ambassador of the Rabat-Salé-Kénitra administrative region to China is based in Beijing.,The ambassador of the Rabat-Salé-Kénitra administrative region to China is based in Beijing.,Beijing,0,0.16666666666666669,8.034095600014552,0.003007442494822394,0.0008830470402186485,0.0,0.0,0.0
99,Yingkou is a prefecture-level city in Liaoning Province while Fuding is a county-level city in Fujian Province. They are not the same level.  Answer: No. Yingkou is a prefecture-level city; Fuding is a county-level city.,No. Yingkou is a prefecture-level city; Fuding is a county-level city.,no,0,0.0,9.289560599951074,0.0034822377551776825,0.0010224567047719653,0.0,0.0,0.0
100,The descendants of the black Indians associated with the Seminole people primarily settled in Oklahoma with smaller communities in Texas and Florida.,"The descendants of the black Indians associated with the Seminole people primarily settled in Oklahoma, with smaller communities in Texas and Florida.","Coahuila, Mexico",0,0.0,7.195698199793696,0.00269223183521368,0.0007904947003178716,0.0,0.0,0.0
101,Yes David Huntsinger has worked with Yolanda Adams a gospel singer born on July 25th.,"Yes, David Huntsinger has worked with Yolanda Adams, a gospel singer born on July 25th.",Larnelle Harris,0,0.0,13.053693199995905,0.004889467128487284,0.001435648223861401,0.0,0.0,0.0
102,The brother of a first-round draft pick by the Washington Redskins (Jonathan Allen) was drafted in **2013**.,The brother of a first-round draft pick by the Washington Redskins (Jonathan Allen) was drafted in **2013**.,2003,0,0.0,39.61314749997109,0.01487789272454785,0.004368455642201201,0.0,0.0,0.0
