qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
50,Blonde Redhead and White Zombie (Rob Zombie,Blonde Redhead,0,0.4444444444444445,0.4546658000035677,0.00014218244934133863,4.174769468678458e-05,0.0,0.0,0.0
51,The team president of the 2012,Mike Holmgren,0,0.0,0.541035300004296,0.00016538413186955667,4.8560186403553254e-05,0.0,0.0,0.0
52,The question refers to a specific detail about a music,two studio albums,0,0.0,0.5447930000082124,0.00017290953871553112,5.0769800802904e-05,0.0,0.0,0.0
53,Chris Reason was awarded the Graham Perkin Australian Journal,Man Haron,0,0.0,0.507160399996792,0.00015532046146943365,4.5605285561437745e-05,0.0,0.0,0.0
54,The genus *Monstera* has more species,Monstera,0,0.0,0.510980599996401,0.00015607671706653256,4.5827337776173913e-05,0.0,0.0,0.0
55,"The documentary ""My Best Fiend"" has more",The Devil Came on Horseback,0,0.16666666666666666,0.5050741000013659,0.00016288435712078685,4.782620106653856e-05,0.0,0.0,0.0
56,"Hamilton Evans ""Tony"" James is the Chief Operating",the world,0,0.2,0.4623812999925576,0.0001455481603428247,4.2735936737367534e-05,0.0,0.0,0.0
57,"Francesca Caccini's father, Giul",1618,0,0.0,0.5112836000043899,0.00015689143434399088,4.606655554399928e-05,0.0,0.0,0.0
58,Worldview Entertainment is an American independent motion picture company,Tom Rob,0,0.0,0.5299955999944359,0.0001603920192581114,4.709439935240789e-05,0.0,0.0,0.0
59,Vib Gyor is a band that was formed,"Vib Gyor was a band that was formed in Leeds, England.",0,0.7368421052631579,0.4718513999978313,0.00014845513562208515,4.35894845344606e-05,0.0,0.0,0.0
60,"Jonas Tilly attended the University of California,",University of California,0,0.4,0.5556042999960482,0.00016970441659745753,4.982871095504263e-05,0.0,0.0,0.0
61,The telefilm adaptation of Katherine Paterson's,"Edmonton, Alberta",0,0.0,0.5421283999894513,0.00016377863002910978,4.808877800564939e-05,0.0,0.0,0.0
62,The role of Nettie Harris in the,Akosua Gyamama Busia,0,0.0,0.4748122000019066,0.00014922547783031913,4.381567286827168e-05,0.0,0.0,0.0
63,Ian MacKaye and Brody Dalle have,Ian Thomas Garner MacKaye,0,0.4,0.5270840000011958,0.00016142636404757688,4.7398104279925396e-05,0.0,0.0,0.0
64,"I am sorry, I cannot answer that question.",1916,0,0.0,0.5475628999993205,0.00016252356917507304,4.7720266296993466e-05,0.0,0.0,0.0
65,"Yes, both Trivor and The Crown are mountain",yes,0,0.0,0.47414379999099765,0.00014925369464048664,4.382395790472566e-05,0.0,0.0,0.0
66,Robatumumab is a monoclonal antibody,Merck,0,0.0,0.5185421999922255,0.00015943581533661298,4.681363819265894e-05,0.0,0.0,0.0
67,The Chronicle of Philanthropy was first published in,The Chronicle of Philanthropy,0,0.6666666666666666,0.5400516999943648,0.00016354848560207544,4.802120286316026e-05,0.0,0.0,0.0
68,The story of the 1988 film,1926 Paris,0,0.0,0.48485369999252725,0.0001520636418512523,4.4649016263084655e-05,0.0,0.0,0.0
69,The question refers to a historical figure who is not,king John of Denmark,0,0.0,0.5482582000113325,0.00016401484048057346,4.815813425781142e-05,0.0,0.0,0.0
70,Disporum and Boltonia are both genera within,Disporum,0,0.25,0.4709638999920571,0.00015332477377702296,4.501931056340603e-05,0.0,0.0,0.0
71,The Government of Canada has been involved in various political,The sponsorship scandal,0,0.15384615384615383,0.47431870001310017,0.00014782961818269255,4.3405819734747314e-05,0.0,0.0,0.0
72,Pedro Duque and Mark Shuttleworth are both,space,0,0.0,0.504153400004725,0.0001549608582224144,4.549969864382251e-05,0.0,0.0,0.0
73,Ciril Cvetko is the brother of,Musicology,0,0.0,0.5244841999956407,0.0001589979704354324,4.668507791437333e-05,0.0,0.0,0.0
74,Besides Jimmy Page (the founder of Led Zeppelin,Eric Clapton,0,0.0,0.4983314999990398,0.00015349290169455832,4.5068676381776064e-05,0.0,0.0,0.0
75,The American sketch comedy television series starring John C.,Check It Out!,0,0.0,0.5235306999966269,0.00016000308905231363,4.6980201435848356e-05,0.0,0.0,0.0
76,The singer whose song was released as the lead single,Usher,0,0.0,0.5056261999998242,0.00016369801722257373,4.806510842581937e-05,0.0,0.0,0.0
77,The College of Arts and Sciences at Ohio University is,Manasseh Cutler Hall,0,0.0,0.46484099999361206,0.00014502935725416462,4.2583605468295464e-05,0.0,0.0,0.0
78,"Para Hills West is located in Adelaide, South Australia","138,535",0,0.0,0.5129378000128781,0.00015758287069820692,4.6269575494386094e-05,0.0,0.0,0.0
79,The British racing driver who has raced for 7,Johnny Herbert,0,0.0,0.5335215999948559,0.00016150744883088063,4.742191244185249e-05,0.0,0.0,0.0
80,The American computer-animated fantasy film produced by Aaron,William Steig's 1990 fairy tale,0,0.0,0.4563668000046164,0.0001423016588589315,4.178269705569354e-05,0.0,0.0,0.0
81,Matthew Butturini was born in Lismore,848,0,0.0,0.532400800002506,0.0001637521207702342,4.808099434141349e-05,0.0,0.0,0.0
82,"I am sorry, I cannot answer that question.",Mollie Elizabeth King,0,0.0,0.5097301000059815,0.00015606845289737172,4.582491124594768e-05,0.0,0.0,0.0
83,Debi Thomas and Katarina Witt are both,Katarina Witt,0,0.4444444444444445,0.46829439999419264,0.00014719838436360545,4.3220476488254516e-05,0.0,0.0,0.0
84,The question refers to a specific event in American football,New York Giants,0,0.0,0.5309938999998849,0.00016283070155983728,4.781044668906689e-05,0.0,0.0,0.0
85,Mawson is an electoral district in South Australia,McLaren Vale,0,0.0,0.5474530999927083,0.00016588482198023465,4.870719932934056e-05,0.0,0.0,0.0
86,Ingrida Ardišauskaitė,a city in north-east Lithuania.,0,0.0,0.4886446000018623,0.00015315471794612038,4.496937866997532e-05,0.0,0.0,0.0
87,"Yes, both Jelena Janković",yes,0,0.0,0.5318748999998206,0.00016300612530022838,4.7861954711249565e-05,0.0,0.0,0.0
88,The actor who played Derrick Banning in EastEnd,Ashley Jensen,0,0.0,0.5036932000075467,0.00015356660999270023,4.509031865577659e-05,0.0,0.0,0.0
89,Valeria Golino starred alongside Tom Cruise in the,Rain Man,0,0.0,0.43993520000367425,0.0001381970200218401,4.0577490577930405e-05,0.0,0.0,0.0
90,Robert Wise and Zoltan Korda were both,yes,0,0.0,0.5663191999919945,0.0001730060146786026,5.079812813211783e-05,0.0,0.0,0.0
91,"Yes, both Villa Paletti and Betray",yes,0,0.0,0.5397010000015143,0.00016320583709512678,4.792059420633065e-05,0.0,0.0,0.0
92,"The company that owns Bumble, which is a",New York City,0,0.0,0.46945200000482146,0.00014745520922021519,4.329588555422145e-05,0.0,0.0,0.0
93,WDAL is a country music radio station licensed to,Whitfield County,0,0.0,0.5361525000043912,0.00016432987208070304,4.825063402216226e-05,0.0,0.0,0.0
94,The 1996 American historical drama film,Arthur Miller,0,0.0,0.5431556999974418,0.0001638644657501857,4.811398114072898e-05,0.0,0.0,0.0
95,"The novel ""The Scorch Trials,"" which is","September 18, 2010",0,0.0,0.4850101000047289,0.00014975182770439555,4.397022002893155e-05,0.0,0.0,0.0
96,The mulga apple is often eaten by people whose,"80,000 years BP",0,0.0,0.5153021000005538,0.00015773138201413326,4.631318147461465e-05,0.0,0.0,0.0
97,Between *Greyia* and *Calibanus,Greyia,0,0.0,0.51635069999611,0.00015645342520544765,4.593794704224232e-05,0.0,0.0,0.0
98,The Cineplex Odeon Theatres,AMC Theatres,0,0.3333333333333333,0.49437919999763835,0.0001544509167048884,4.534996931449662e-05,0.0,0.0,0.0
99,The English translation of the noodle similar to Tag,little hairs,0,0.0,0.5270970999990823,0.00016162186689610582,4.745550794168951e-05,0.0,0.0,0.0
100,"University of California, Santa Barbara (UCSB)","University of California, Santa Barbara",0,0.9090909090909091,0.5362179000076139,0.00017085515021199267,5.0166590038065757e-05,0.0,0.0,0.0
101,InStyle was founded in 1994,InStyle,0,0.33333333333333337,0.4803018999955384,0.00014947277501936807,4.3888284414866506e-05,0.0,0.0,0.0
102,"Yes, both Parodia and Thalictrum",yes,0,0.0,0.5178176000044914,0.00015861529445395273,4.6572716366849095e-05,0.0,0.0,0.0
103,"""For One Night Only"" was a game show that",The Late Late Show,0,0.15384615384615383,0.5423047000076622,0.00016401080793211853,4.8156950218554216e-05,0.0,0.0,0.0
104,"The Bryant Bulldogs represent the University of Rhode Island,","Smithfield, Rhode Island",0,0.16666666666666666,0.4688988999987487,0.0001475527567497615,4.332452751741603e-05,0.0,0.0,0.0
105,The MetLife Tower was designed by the architectural firm,The Metropolitan Life Insurance Company Tower,0,0.26666666666666666,0.5371120000054361,0.00016479771669679737,4.838800283444564e-05,0.0,0.0,0.0
106,GamesMaster's sister publication is published 12,13,0,0.0,0.5346417999971891,0.00015769975066028436,4.6303893857829795e-05,0.0,0.0,0.0
107,Valley International Airport (VNY) is located,Aberdeen Regional Airport,0,0.2222222222222222,0.4460963999881642,0.00014010890232878199,4.1138858589221724e-05,0.0,0.0,0.0
108,The composer with an Italian libretto who was,Antonio Lucio Vivaldi,0,0.0,0.4897759000014048,0.00015080117248424983,4.427832926247948e-05,0.0,0.0,0.0
109,Thirukkalacherry is a village located,Tharangambadi,0,0.0,0.49945289999595843,0.00015185102843509731,4.4586588586356116e-05,0.0,0.0,0.0
110,Anna Camp had a recurring role in the Fox series,Mindy Kaling,0,0.0,0.4586307999998098,0.00014373265757750572,4.220286774396743e-05,0.0,0.0,0.0
111,"Yes, both Cypress and Ajuga are genera in",no,0,0.0,0.518147200011299,0.00015550221981803665,4.565865355502207e-05,0.0,0.0,0.0
112,"I am sorry, I cannot answer that question.",1991,0,0.0,0.4936845999909565,0.0001495818946518044,4.392032418574111e-05,0.0,0.0,0.0
113,"The Pappas House, designed by Frank Lloyd",Amberley Village,0,0.0,0.4454563000035705,0.00013972669500394031,4.102663464893612e-05,0.0,0.0,0.0
114,The competition Lev Oborin won in 1,"Warsaw, Poland",0,0.0,0.47250099999655504,0.0001458901800821877,4.283636077508756e-05,0.0,0.0,0.0
115,The Bajaj Priya is a popular two,Piaggio,0,0.0,0.44991189999564085,0.00013763102213094786,4.041130194317418e-05,0.0,0.0,0.0
116,"The term ""Catuaba"" is associated with",South America,0,0.0,0.5090771999966819,0.00015331252761080396,4.5015714836853544e-05,0.0,0.0,0.0
117,The Chinese American electronic musician and singer who collaborated on,1989,0,0.0,0.4946674999955576,0.00015207833652708052,4.465333092247363e-05,0.0,0.0,0.0
118,The Uruguayan former footballer with a management,15 November 1967,0,0.0,0.5227423999895109,0.00015876970789610942,4.661805533286463e-05,0.0,0.0,0.0
119,"The notable song by Suresh Peters from """,Tamil,0,0.0,0.4459884999960195,0.0001398065982750071,4.1050095894542905e-05,0.0,0.0,0.0
120,"The bridge connecting Copenhagen, Denmark, and Malmö",8 km,0,0.0,0.507997399996384,0.00015616641343901437,4.585367447799773e-05,0.0,0.0,0.0
121,"The American rock band that originally formed in Jacksonville,",My Backyard,0,0.0,0.5335131999891018,0.00016249174866739583,4.7710923140749914e-05,0.0,0.0,0.0
122,Mehran University of Engineering and Technology is located,Mehran University of Engineering and Technology,0,0.8571428571428571,0.5612062000000151,0.0001749976636132554,5.138291726771314e-05,0.0,0.0,0.0
123,"I am sorry, I cannot answer that question.",Russian Empire,0,0.0,0.524672899991856,0.00016434680681780826,4.8255606409665393e-05,0.0,0.0,0.0
124,Ilya Khrzhanovsky is a Russian,The cinema of Russia,0,0.0,0.5730077000043821,0.00017151363255783503,5.035993401306557e-05,0.0,0.0,0.0
125,"I am sorry, I cannot answer that question.",over 35 films,0,0.0,0.5160232000052929,0.00015684742659868351,4.6053633963850276e-05,0.0,0.0,0.0
126,"The current drummer for The Weeknd's band,",Matt Flynn,0,0.0,0.4688136999902781,0.00014761715182441752,4.334343523724028e-05,0.0,0.0,0.0
127,The question refers to a specific individual's professional roles,"dancer, actress, choreographer",0,0.0,0.5208314000046812,0.0001603786678177389,4.709047909460617e-05,0.0,0.0,0.0
