qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
37,"According to this passage,Colin Kappeirnick is  an American footballer and his prefered nickname  is ""Cap"".",an American football quarterback,0,0.2105263157894737,21.536082399994484,0.005862548064441864,0.001721364822555212,0.3935520000086399,0.0001071110538910337,3.145001085673732e-05
38,"The passage does not specify the location of either British Airlines or Easyjet, so I cannot answer this question fromthe context.",London,0,0.0,21.93571140000131,0.00597133812166495,0.0017533078233611967,0.34074679999321233,9.273551666467231e-05,2.722905713238653e-05
39,Not enough information is given in this context to determine the type or frequency of ovulations of this animal.,Concealed ovulation,0,0.0,23.181234200004837,0.0063103891894470306,0.0018528601979796247,0.5665767000027699,0.00015420905610864994,4.527895406349129e-05
40,"This information is not mentioned in context, so I cannot answer this question from the given context.",director and producer,0,0.0,16.166715500003193,0.004400877686669668,0.0012921883036062652,0.2135645999951521,5.811444944192771e-05,1.7063598942283735e-05
41,"I cannot answer this question from this context, because the text doesnot specify which company produced a magzine that featured a blend of video and film.",GameFan,0,0.0,27.860917899990454,0.0075843070338845586,0.0022269087072857726,0.3636583000043174,9.897305500263529e-05,2.9060526820359343e-05
42,"This context does not specify anything about the origin of region' where the residents of Kolech Chibash Jerusalem live, so I cannot answer this question fromthe provided context.",the medieval city of Halych,0,0.12121212121212122,34.04733509999642,0.009268333854444387,0.0027213736561931324,0.41100290000031237,0.00011186154944120466,3.284485416375725e-05
43,"According to this context, Fabian Bielinski wasborn first than Murdock Mcquarie.",Murdock MacQuarrie,0,0.15384615384615385,17.133506800004398,0.004664067255555467,0.0013694661801479252,0.2356346000015037,6.412252389070798e-05,1.8827693307693043e-05
44,"Schools in CardinalHayes HighSchool are part located within the southern Ohio conference, in Jackson county, Ohio, United States.","New York City, Long Island, and Westchester",0,0.0,24.854376799994498,0.006765863762225004,0.001986596910844086,0.39479879999998957,0.00010745085610881991,3.154978378446327e-05
45,ICi Fibes,explosives,0,0.0,18.094305099992198,0.004925624515000122,0.001446264777028144,0.3546771999972407,9.653142500012311e-05,2.834361397805585e-05
46,"According to Wikipedia, Inter defeated Real Madri 0-3 in that year' s European Championship Final match.",Juventus,0,0.0,26.16036829999939,0.007121366555000147,0.002090979850664218,0.33738070000254083,9.182088388794607e-05,2.696050211669943e-05
47,"This context does not mention anything about God Being Not So Great, so I cannot answer this question from the provided context.",both a lauded intellectual and a controversial public figure,0,0.0,23.82267779999529,0.0064850227461112405,0.0019041362059500756,0.3861521999933757,0.0001050917661084289,3.0857106386294854e-05
48,Small forward,small forward,1,1.0,12.477625299987267,0.0033966608166647746,0.0009973295535812459,0.5406121999985771,0.00014714312777925644,4.320425201734743e-05
49,"According to Wikipedia, ""When I EraVivo"" was released in  24 August  of",1866,0,0.0,19.73170499999833,0.0053713597011102445,0.0015771418054313408,0.34968250000383705,9.516865499899721e-05,2.7943476646065384e-05
50,"According to this context, White zombie has recorded more studio releases than Blonde redheads.",Blonde Redhead,0,0.125,19.85335180000402,0.005404469841666691,0.0015868636244419881,0.37104559999716,0.00010096787666795233,2.964624753500472e-05
51,Mike Hollenger,Mike Holmgren,0,0.5,18.586483999999473,0.0050596027099995495,0.0014856035337131883,0.3025606000010157,8.233242833311023e-05,2.417449619692912e-05
52,"According to Wikipedia, The 	group that produced the  debut album _The cactus Album_ released by <b>3</b> studio  albums in its initial  career.",two studio albums,0,0.16,39.258255399996415,0.010686890457777511,0.003137891083247016,0.34995440000784583,9.524608277764248e-05,2.7966211036126413e-05
53,"This information is not mentioned in this context, so I cannot answer this question from the given context.",Man Haron,0,0.0,18.249394099999336,0.004967841969443705,0.001458660690917155,0.36787980000372045,0.00010012369111047721,2.939837727340966e-05
54,"According to this passage, **the genus CerCIS** has significantly fewer species than MonsterA, with only about ten species compared to Monsteras' approximately 60.",Monstera,0,0.0,19.28904559998773,0.005250858695550333,0.0015417602290632997,0.3515023999934783,9.566473833304673e-05,2.8089136927380287e-05
55,"According to Wikipedia, MyBestFiends has 5 producers, while The Devils Came On Horse Back has only 6.",The Devil Came on Horseback,0,0.2727272727272727,21.45207520000986,0.005839682388893561,0.001714650989406186,0.29047049999644514,7.904729166653447e-05,2.320991243011472e-05
56,"According to this passage, Hamilton Evan "" Tony""James is CEO and Director of BlackStone.",the world,0,0.0,17.700859400007175,0.004818514314444149,0.0014148150167281506,0.39415949999238364,0.00010727594666419059,3.149842677010568e-05
57,"Information about the death of Giulia CACCINI is missing from this context, therefore I cannot answer this question fromthe context.",1618,0,0.0,32.7553717999981,0.00891665599500411,0.0026181137955561275,0.2754325999994762,7.49402794440458e-05,2.2004009077530545e-05
58,"According to this passage, Worldviews Entertainment produced ""DarkPlaces"" (a  6-year-old film) based a book by Gillian Flynn.",Tom Rob,0,0.0,24.591444699995918,0.006694279419440702,0.001965578273869148,0.37259919999632984,0.0001014068700000482,2.9775145016253443e-05
59,The agents were an English band.,"Vib Gyor was a band that was formed in Leeds, England.",0,0.0,14.045466800002032,0.003823466628336448,0.0011226485278903614,0.22111060000315774,6.016767388670511e-05,1.766646791550157e-05
60,"I cannot find any information in this context about which university attended Jonas Tilli'y, so I can not answer this question fromthe context.",University of California,0,0.07692307692307691,28.257563799998024,0.007692276790552245,0.002258610850958568,0.3492344999976922,9.504666277846102e-05,2.790765721827594e-05
61,Edmonton. Alberta,"Edmonton, Alberta",0,0.5,11.207015199994203,0.003050773455555302,0.0008957699024814844,0.3064384999888716,8.339448610915698e-05,2.448633822792186e-05
62,Renee Elise Goldberg played Nettiie Harris' role in The Colour Purple.,Akosua Gyamama Busia,0,0.0,21.391058000008343,0.005823065277779177,0.0017097718634339343,0.28184260000125505,7.669999111143017e-05,2.2520696655829115e-05
63,"According to this context,Ian Mc Kaye has appeared in more bands than Brody Dall.",Ian Thomas Garner MacKaye,0,0.0,24.313024699993548,0.006618477551106642,0.0019433212845532514,0.40180920000420883,0.00010936197833507322,3.211092862041422e-05
64,"This context does not specify the star' s birth year in any way, so I cannot answer this question from this context.",1916,0,0.0,34.503627099998994,0.009392537530552766,0.002757842412872803,0.2984511999966344,8.122302555631095e-05,2.3848752698874037e-05
65,"No, The context does not mention whether the mountain named Tri Vor and Crown are both located on the Asian continent.",yes,0,0.0,23.053089900000487,0.006275496408332158,0.001842614958996159,0.24082310000085272,6.55373911134019e-05,1.92431274566263e-05
66,"This context does not mention anything about the maker or manufacturer of robatumomab, so I cannot answer this question from the provided context.",Merck,0,0.0,25.30668130000413,0.006888981483333029,0.00202274680877566,0.22437349999381695,6.105667277693606e-05,1.7927496294307682e-05
67,"According to this context, Philanthopy was the earlier magazine.",The Chronicle of Philanthropy,0,0.15384615384615383,16.5723294000054,0.004511306480556879,0.0013246124712386958,0.2695279999898048,7.334837166474446e-05,2.1536592175882988e-05
68,"In 49th Paris, during 60s.",1926 Paris,0,0.0,20.309484999990673,0.005528643484444587,0.0016233235627174378,0.12002030000439845,3.264967000221885e-05,9.586615374761337e-06
69,"Not mentioned in this context, so I cannot answer this question from this provided context.",king John of Denmark,0,0.0,22.87298390000069,0.006226479987221844,0.0018282227285019465,0.20847680000588298,5.6729065001450686e-05,1.6656821545264727e-05
70,"Based on the information given, **Boltonia** has significantly fewer species than Disportum in Asian regions.",Disporum,0,0.0,11.322744700009935,0.003082278091668801,0.0009050203123300803,0.1443588000111049,3.9273412225237636e-05,1.1531482475388458e-05
71,"According to Wikipedia, The Sponsorship Scandal, also known simply as Ad Scam, involved a Liberal political party in Canada that ran a sponsorship program in Quebec that aimed to influence the outcome of elections in favor of certain candidates.",The sponsorship scandal,0,0.09523809523809523,34.95218340000429,0.009514678501670036,0.002793705516895647,0.20649090000370052,5.618913111312496e-05,1.6498285838324158e-05
72,"According to this passage, Pedro Duques went to Kennedy space center in Florida and was involved in STS 0-1 mission. On the other hand, there is no information about Mark Shuttlwo'ts location or involvement in any STS missions in this context.",space,0,0.047619047619047616,33.61612999999488,0.009150972162782595,0.002686913847024572,0.22484510000504088,6.118560611042389e-05,1.7965353775778388e-05
73,"The brother' s name is Dragutin CVETKO, who is known as the leading researcher in music history and ethnomusics.",Musicology,0,0.0,29.739965000000666,0.008095825775560096,0.002377101142097274,0.12484989999211393,3.396672944371756e-05,9.973331145257272e-06
74,"According to Wikipedia, the lead singer of The Rolling Stones, Mick Jagger, was also heavily inspired by Graham.",Eric Clapton,0,0.0,20.90035579999676,0.005689488112777165,0.0016705508574134048,0.25379899999825284,6.906728221971813e-05,2.027957616648293e-05
75,Uprising Citizens Brigade,Check It Out!,0,0.0,15.847557300003245,0.00431400137055979,0.0012666796283986755,0.17733700000098906,4.8255538888689536e-05,1.4168819807252759e-05
76,"Not mentioned in this context, so I cannot answer this question from this provided context.",Usher,0,0.0,27.52444760000799,0.00749271028833302,0.002200014016799688,0.474543199990876,0.0001291583511086679,3.7923551277333945e-05
77,ManASSEH CUTLER HALL,Manasseh Cutler Hall,1,1.0,18.591625300003216,0.005061002947222408,0.0014860146721929358,0.5272116999985883,0.0001434924455579474,4.2132336549019856e-05
78,"This context does not specify anything about the estimated size of Para Hill West or the population of that area in general, so I cannot answer this question fromthe provided context.","138,535",0,0.0,26.420590500012622,0.007192219658332841,0.002111783780679823,0.2365262000093935,6.43649900033779e-05,1.8898886350790328e-05
79,Johnny Herbert,Johnny Herbert,1,1.0,16.294074399993406,0.004435555742221427,0.0013023704947431659,0.2388243000023067,6.499090722451608e-05,1.908266853465569e-05
80,"Not mentioned in this context, so I cannot answer this question from this provided context.",William Steig's 1990 fairy tale,0,0.0,22.28405930000008,0.006066167624444805,0.0017811517179325215,0.25499929999932647,6.93850255555137e-05,2.0372872152260392e-05
81,446 km,848,0,0.0,10.291680900001666,0.0028016006016655104,0.0008226076220691342,0.3243252000102075,8.826578888959678e-05,2.5916653025189584e-05
82,"This context does not mention anything about the girl' born 	in 		1889 or any other date, so I cannot answer this question from  the given context.",Mollie Elizabeth King,0,0.0,37.12484429999313,0.010106127958327526,0.002967367255412502,0.3845817999972496,0.0001046508044436147,3.072763096203173e-05
83,"Data about the number of medals won by Debbi Thomas and Katarinna Witt is missing from the text, so I cannot answer this question from this context.",Katarina Witt,0,0.06896551724137931,35.148222100004205,0.009568035446109489,0.002809372214411389,0.25562909999280237,6.956522777650713e-05,2.042578323473762e-05
84,"This context does not mention anything about the Head Coach for Defensive Backs for any professional team, so I cannot answer this question from the provided context.",New York Giants,0,0.0,29.533202500009793,0.008039542348334604,0.0023605751689787864,0.3364397000113968,9.15644166679057e-05,2.6885198060193064e-05
85,"no

Explanation: The passage does not mention that Mawason is part or includes any wine regions around the city of  Adelaide.",McLaren Vale,0,0.0,23.550082000001566,0.006410794979999304,0.0018823414054576198,0.1669495999958599,4.5425111112045766e-05,1.3337747933053703e-05
86,Utena,a city in north-east Lithuania.,0,0.0,14.825530599991907,0.00403581474888803,0.0011849983083672582,0.23733389998960774,6.458521166431537e-05,1.896354796484202e-05
87,"Yes, both Jelene Jankovic  and MaratSafin have played professional  tennis.",yes,0,0.0,21.553684999991674,0.0058673406127734366,0.0017227720134247253,0.11845929999253713,3.222560222145856e-05,9.462100342704311e-06
88,"This information is not mentioned in this context, so I cannot answer this question fromthe given context.",Ashley Jensen,0,0.0,28.801394699999946,0.007840320241110182,0.0023020794562815306,0.15213059999223333,4.1387032775997386e-05,1.2152084988888531e-05
89,"The context does not mention which movie Valeria Goldo starred in alongside Tom Crusie, so I cannot answer this question fromthe given context.",Rain Man,0,0.0,21.619445000003907,0.005885235506669495,0.0017280263227314357,0.15210300000035204,4.138215610978983e-05,1.2150653099278628e-05
90,"This information is not mentioned in this context, so I cannot answer this question from this provided context.",yes,0,0.0,19.471813600001042,0.005300598501114049,0.0015563648601276366,0.1488167999923462,4.048684111031536e-05,1.1887770180748884e-05
91,"No, Villa Patelli and betrayal at house on teh hill are not both games but different board categories.",yes,0,0.0,20.705920699998387,0.005636554432777403,0.0016550084390522413,0.11833090000436641,3.218976888965699e-05,9.451578938673138e-06
92,"The city where Bumble & Bumblebee products,LLC is headquartered is not mentioned in context, so I cannot answer this question from the given context.",New York City,0,0.07407407407407407,27.59063010000682,0.00751072749555735,0.0022053042398180304,0.07249269999738317,1.971125555460781e-05,5.787630488847549e-06
93,Dalton,Whitfield County,0,0.0,20.40424639999401,0.0055544254055531275,0.0016308936656089287,0.2565065000089817,6.97846605566964e-05,2.0490213217158456e-05
94,"Not mentioned in this context, so I cannot answer this question from the provided context.",Arthur Miller,0,0.0,19.864314699996612,0.005407460268886643,0.0015877416754471578,0.17817830000421964,4.8477606110504394e-05,1.4234023315978457e-05
95,"According to context, The maze runner novel, part 3 of series was first published in <strong>September </strong><strong>1</strong>8<strong>,</strong> <b>2</b>0<strong> </b>by Delacrete press.","September 18, 2010",0,0.0,33.24433190000127,0.009049745942226099,0.0026571917444045477,0.1527067000133684,4.1545736667628966e-05,1.2198683719210963e-05
96,"According to genetic data, humans first arrived in Australian around  85 0oo years ago.","80,000 years BP",0,0.11764705882352941,23.45937050000066,0.0063861099972199655,0.0018750933862457244,0.19882130000041798,5.4100573889445514e-05,1.5885042433712913e-05
97,"It is not specified in context, so I cannot answer this question from provided context.",Greyia,0,0.0,24.37457080000604,0.006635229967782005,0.0019482401390241702,0.09549759999208618,2.5974503887199614e-05,7.626649160616432e-06
98,"According to this context, they are currently operated under AMC Theaters.",AMC Theatres,0,0.15384615384615385,14.677205900006811,0.003995435892220282,0.0011731422446422646,0.1795157000015024,4.8846294448190344e-05,1.4342277803276953e-05
99,"According to your context, Taglerini is described as long ribbon-like pasta that resembles Taglioe, yet it's thin and less than half an inches wide compared to its counterpart.",little hairs,0,0.0,30.83838289999403,0.008394793020548562,0.00246488408101095,0.12008169999171514,3.2660311665111093e-05,9.5897399861001e-06
100,"This context does not specify anything about when the universities were founded, so I cannot answer this question from this context.","University of California, Santa Barbara",0,0.0,26.603058000007877,0.007241887691111494,0.0021263673377766522,0.12585419999959413,3.423354722294283e-05,1.0051674339060053e-05
101,"According to this passage, **Instyle** was established in **1790**, while **Godeys Lady’ s Book** began in** 88**.",InStyle,0,0.0,28.173676599995815,0.0076694414411133845,0.0022519059221796935,0.2591065000015078,7.050871611217089e-05,2.0702810836669508e-05
102,"The passage does not specify whether Parodium and Thellium are flowering plant, so I cannot answer this question from the provided context.",yes,0,0.0,14.70662949999678,0.004003446096665316,0.001175494205598762,0.09931580000557005,2.7011968888594615e-05,7.931270246602116e-06
103,"I cannot find any information about the host of One Nigh Only in this context, so I can't answer this question from this provided context.",The Late Late Show,0,0.06896551724137932,31.768770100010443,0.008648081838893186,0.002539254893335629,0.17131619999418035,4.661253555354455e-05,1.3686400198343552e-05
