qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
66,"Based on my knowledge, **Seattle Genetics** is",Merck,0,0.0,0.4883317999992869,0.0001497873153149101,4.39806399220744e-05,0.0,0.0,0.0
67,"Based on my knowledge, **The Chronicle of Phil",The Chronicle of Philanthropy,0,0.3333333333333333,0.49517070000001695,0.0001515192107708467,4.448916008795151e-05,0.0,0.0,0.0
68,The story in the 1988 film,1926 Paris,0,0.0,0.4770910999941407,0.00014507262843278633,4.259631077729953e-05,0.0,0.0,0.0
69,This is a tricky question referencing historical figures from Norse,king John of Denmark,0,0.0,0.45114669999748,0.0001391248204379677,4.0849911883669616e-05,0.0,0.0,0.0
70,This is a tricky question requiring some botanical knowledge!,Disporum,0,0.0,0.4895074000014574,0.00015024651986764574,4.411547183385534e-05,0.0,0.0,0.0
71,The Government of Canada is currently involved in a scandal,The sponsorship scandal,0,0.30769230769230765,0.5034404999969411,0.0001527247282623252,4.484312484525429e-05,0.0,0.0,0.0
72,Both Pedro Duque and Mark Shuttleworth have been to,space,0,0.0,0.4862314999991213,0.00014893684842230833,4.373092533115242e-05,0.0,0.0,0.0
73,Ciril Cvetko is the brother of Jakob,Musicology,0,0.0,0.5245299999951385,0.00015541898627554024,4.56342144731527e-05,0.0,0.0,0.0
74,Besides Jimmy Page (Led Zeppelin founder) and Bert,Eric Clapton,0,0.0,0.4784242000023369,0.0001454662640115187,4.271189028823708e-05,0.0,0.0,0.0
75,This is a tricky one! The American sketch comedy,Check It Out!,0,0.0,0.4782236999963061,0.00014709409709977309,4.318985560030131e-05,0.0,0.0,0.0
76,"The singer is **Usher**, and the lead",Usher,0,0.0,0.4956795000034617,0.00015227072404992034,4.470981986047034e-05,0.0,0.0,0.0
77,Based on readily available information and campus maps of Ohio,Manasseh Cutler Hall,0,0.0,0.5086825999969733,0.00014933446329094347,4.384767324353966e-05,0.0,0.0,0.0
78,"Para Hills West, South Australia lies within the City","138,535",0,0.0,0.47956069999781903,0.00014602290071463048,4.2875330285512555e-05,0.0,0.0,0.0
79,The British racing driver who has raced for 7,Johnny Herbert,0,0.0,0.49461699999665143,0.00015199629237922755,4.462924107136141e-05,0.0,0.0,0.0
80,The American computer-animated fantasy film Aron Warner produced,William Steig's 1990 fairy tale,0,0.0,0.5141113000063342,0.00015561421908677863,4.5691538846408195e-05,0.0,0.0,0.0
81,"Okay, this requires a bit of detective work!",848,0,0.0,0.478607800003374,0.0001470672958300337,4.3181986195663245e-05,0.0,0.0,0.0
82,"Based on the information readily available, the group formed",Mollie Elizabeth King,0,0.0,0.49262249999446794,0.00015138812129511772,4.445066951872347e-05,0.0,0.0,0.0
83,Katarina Witt has won more Olympic medals in,Katarina Witt,0,0.4,0.526245300003211,0.0001586708252741326,4.6589021359042685e-05,0.0,0.0,0.0
84,This is a bit of a trick question designed to,New York Giants,0,0.0,0.45785089999844786,0.00014127145467815428,4.148020789614274e-05,0.0,0.0,0.0
85,Mawson is an electoral district that includes the,McLaren Vale,0,0.0,0.49149979999492643,0.00014902902653309523,4.375799072244201e-05,0.0,0.0,0.0
86,Ingrida Ardišauskaitė was,a city in north-east Lithuania.,0,0.0,0.5158625999974902,0.00015615487078741858,4.58502853178241e-05,0.0,0.0,0.0
87,"Yes, both Jelena Janković and Marat",yes,0,0.0,0.4795469000018784,0.00014364296060612349,4.217653086629411e-05,0.0,0.0,0.0
88,This is a tricky one! The actor who played,Ashley Jensen,0,0.0,0.5070568000010098,0.00015562142256137307,4.5693653934869855e-05,0.0,0.0,0.0
89,The movie Valeria Golino starred in with Tom Cruise,Rain Man,0,0.0,0.5459550000014133,0.00016159869640734585,4.744870460910538e-05,0.0,0.0,0.0
90,"Yes, Robert Wise had more award nominations than Zol",yes,0,0.0,0.50893950000318,0.00015571213278789766,4.572028832511606e-05,0.0,0.0,0.0
91,"Yes, both Villa Paletti and Betrayal",yes,0,0.0,0.4922401000003447,0.0001512488684314344,4.440978201070653e-05,0.0,0.0,0.0
92,The company that owns Bumble and bumble (now known,New York City,0,0.0,0.5295331000015722,0.00015753789895373856,4.6256370864234524e-05,0.0,0.0,0.0
93,"WDAL is licensed to Dalton, which is in",Whitfield County,0,0.0,0.44756540000526,0.00013795589594461753,4.05066915840732e-05,0.0,0.0,0.0
94,That would be Kevin Jarre. He wrote and,Arthur Miller,0,0.0,0.49832669999887,0.00014882427314135771,4.369787091072165e-05,0.0,0.0,0.0
95,The first novel in *The Maze Runner* series,"September 18, 2010",0,0.0,0.5150000999929034,0.00015592162703333836,4.578180014909864e-05,0.0,0.0,0.0
96,Based on archaeological and genetic research regarding Aboriginal Australians and,"80,000 years BP",0,0.0,0.47804660000110744,0.0001475303064021653,4.331793563310541e-05,0.0,0.0,0.0
97,"Based on my knowledge, **Greyia** contains",Greyia,0,0.0,0.5078479000003426,0.00015553708899364787,4.566889186294362e-05,0.0,0.0,0.0
98,The Cineplex Odeon Theatres are now operated,AMC Theatres,0,0.22222222222222224,0.5215128999989247,0.0001528866451993536,4.489066699186237e-05,0.0,0.0,0.0
99,The English translation of a noodle similar to Taglier,little hairs,0,0.0,0.4598087999984273,0.00014184831908585076,4.164958716397607e-05,0.0,0.0,0.0
100,"Hamdard University was founded first. 

Here","University of California, Santa Barbara",0,0.1818181818181818,0.49275249999482185,0.00015142422010875194,4.446126887368703e-05,0.0,0.0,0.0
101,**InStyle** was founded most recently.,InStyle,0,0.0,0.5015835000012885,0.00015210536492206087,4.466126701575898e-05,0.0,0.0,0.0
102,"Yes, both *Parodia* and *Th",yes,0,0.0,0.47153550000075484,0.00014512876524910243,4.261279370243628e-05,0.0,0.0,0.0
103,The answer is **The Tonight Show**.,The Late Late Show,0,0.2,0.4654020000016317,0.00014346165644080506,4.212329623027385e-05,0.0,0.0,0.0
104,The university the Bryant Bulldogs represent is located in **,"Smithfield, Rhode Island",0,0.0,0.522505100001581,0.0001581929151525978,4.644869710711156e-05,0.0,0.0,0.0
105,The Metropolitan Life Insurance Company Tower (Met Life Tower,The Metropolitan Life Insurance Company Tower,0,0.8,0.4699523000017507,0.00014489104325577588,4.254299363046041e-05,0.0,0.0,0.0
106,GamesMaster's sister publication is *Retro Gamer,13,0,0.0,0.4700698999949964,0.00014387011972569135,4.224322946104311e-05,0.0,0.0,0.0
107,Aberdeen Regional Airport is further north.,Aberdeen Regional Airport,0,0.6666666666666666,0.45970569999917643,0.00014013674445655856,4.1147033611210946e-05,0.0,0.0,0.0
108,That would be **Alessandro Scarlatti**.,Antonio Lucio Vivaldi,0,0.0,0.45957759999873815,0.00014196023030868106,4.168244660326965e-05,0.0,0.0,0.0
109,Thirukkalacherry is a village in,Tharangambadi,0,0.0,0.4912575999987894,0.00015081029160862475,4.428100682516024e-05,0.0,0.0,0.0
110,"Ryan Murphy. 

Anna Camp is well known",Mindy Kaling,0,0.0,0.5060922999982722,0.0001507405170318964,4.426051957276271e-05,0.0,0.0,0.0
111,"Yes, both Cypress and Ajuga are genera.",no,0,0.0,0.450462000000698,0.00013895538600218528,4.0800162444640824e-05,0.0,0.0,0.0
112,"Based on available information, the event that led Marissa",1991,0,0.0,0.4762992999967537,0.00014651052809195266,4.301850772382276e-05,0.0,0.0,0.0
113,The Pappas house is the largest of the U,Amberley Village,0,0.0,0.4891003000011551,0.00014872719707577798,4.366936737905518e-05,0.0,0.0,0.0
114,The competition Lev Oborin won in 19,"Warsaw, Poland",0,0.0,0.45905270000366727,0.00014143917222914673,4.152945322244626e-05,0.0,0.0,0.0
115,The Bajaj Priya was based on the **Lambretta,Piaggio,0,0.0,0.4937400999988313,0.00015138026207662316,4.4448361890350855e-05,0.0,0.0,0.0
116,The region with the indigenous language that includes the word,South America,0,0.0,0.5100415999986581,0.0001543593714571205,4.5323089744820156e-05,0.0,0.0,0.0
117,The Chinese American electronic musician and singer you're,1989,0,0.0,0.5004007000025013,0.0001538489603881217,4.517322254551371e-05,0.0,0.0,0.0
118,This is a tricky question requiring a bit of deduction,15 November 1967,0,0.0,0.5086167000044952,0.0001558915929989516,4.577298153819695e-05,0.0,0.0,0.0
119,"The notable song by Suresh Peters from the movie """,Tamil,0,0.0,0.5343744999991031,0.0001611058895390481,4.7304006365598166e-05,0.0,0.0,0.0
120,The Öresund Bridge (also spelled Ores,8 km,0,0.0,0.5081648999985191,0.0001530557483589121,4.494031916137079e-05,0.0,0.0,0.0
121,"The American rock band that originally formed in Jacksonville,",My Backyard,0,0.0,0.5054797999982839,0.00015524913761634472,4.558434340960089e-05,0.0,0.0,0.0
122,Mehran University of Engineering and Technology is in Pakistan,Mehran University of Engineering and Technology,0,0.8,0.5237768000006326,0.00015652492988969493,4.5958942289830605e-05,0.0,0.0,0.0
123,Aleksei Gen was born into the **Russian,Russian Empire,0,0.0,0.4778370999993058,0.00014681391855715263,4.310758941126537e-05,0.0,0.0,0.0
124,The film industry where Ilya Khrzhanovsky would,The cinema of Russia,0,0.18181818181818182,0.4820666000014171,0.00014781324850674218,4.3401013260833946e-05,0.0,0.0,0.0
125,"Okay, let's break this down. The",over 35 films,0,0.0,0.5291931000028853,0.0001597607732816723,4.690905253626624e-05,0.0,0.0,0.0
126,"The current drummer of Maroon 5, the band",Matt Flynn,0,0.0,0.49631769999541575,0.00015202160091765476,4.463667217935064e-05,0.0,0.0,0.0
127,The director of the 2009 American,"dancer, actress, choreographer",0,0.0,0.49756420000630897,0.00015284731797284002,4.4879119708403877e-05,0.0,0.0,0.0
