qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
91,"Yes, both Villa Paletti and Betrayal",yes,0,0.0,0.390992799999367,0.00010970384110703233,3.2211306569272484e-05,0.028716000000713393,7.577887828964489e-06,2.2250238965487483e-06
92,New York City.,New York City,0,0.6666666666666666,0.37797869999849354,0.00010576927357515503,3.1056036528516535e-05,0.041708199998538475,1.1098067809021813e-05,3.2586212197820672e-06
93,"Dalton, Georgia.",Whitfield County,0,0.0,0.3806475999990653,0.00010613763384910694,3.116419468954783e-05,0.06911870000112685,1.8595341734731273e-05,5.4599752144815275e-06
94,William Dieterle wrote the 1996,Arthur Miller,0,0.0,0.3883100999992166,0.00010860205026263798,3.188779809130244e-05,0.05667239999820595,1.530609514431677e-05,4.49418468940406e-06
95,The novel “The Maze Runner” was published in,"September 18, 2010",0,0.0,0.3664492000025348,0.00010209723935961093,2.9977851675040453e-05,0.060807599998952355,1.6358380645561517e-05,4.8031573793021745e-06
96,Early.,"80,000 years BP",0,0.0,0.3961592000014207,0.00011105842829058281,3.260904125753724e-05,0.04731309999988298,1.1517293430109681e-05,3.3817144940583987e-06
97,Calibanus contains more species.,Greyia,0,0.0,0.42464560000007623,0.00011873846275788411,3.486405751031787e-05,0.043622000001050765,1.1553983889502381e-05,3.3924875683987276e-06
98,Cineplex Odeon Films.,AMC Theatres,0,0.0,0.37087740000060876,0.00010397070314058511,3.052793921606384e-05,0.04069130000061705,1.084085837223595e-05,3.1830992331568588e-06
99,Tagliellini.,little hairs,0,0.0,0.4070011000003433,0.00011413113282910353,3.3511250577542004e-05,0.017402599998604273,4.477228332830742e-06,1.3146064253915994e-06
100,Hamdard University was founded first.,"University of California, Santa Barbara",0,0.20000000000000004,0.2927787000007811,8.128253643123961e-05,2.3866226317091856e-05,0.027452999998786254,7.20832944389258e-06,2.116513945423314e-06
101,InStyle,InStyle,1,1.0,0.2887561999996251,8.067376736781795e-05,2.368747918541547e-05,0.156990899999073,4.300112544329132e-05,1.2626015830441232e-05
102,"Yes, both Parodia and Thalictrum",yes,0,0.0,0.41684470000109286,0.00011686257454478766,3.431325810610393e-05,0.015202399998088367,3.870518333112866e-06,1.1364638772151074e-06
103,Jeremy Borash,The Late Late Show,0,0.0,0.42212689999723807,0.00011817600388945019,3.469890800542446e-05,0.06986909999977797,1.8751589444258974e-05,5.505852759165063e-06
104,"Smithfield, Rhode Island.","Smithfield, Rhode Island",0,0.6666666666666666,0.4215552000023308,0.00011829491132753819,3.4733821677570935e-05,0.03104469999743742,8.185415000055703e-06,2.403406383066146e-06
105,The 15 Hudson Yards building was designed by,The Metropolitan Life Insurance Company Tower,0,0.14285714285714288,0.40561539999907836,0.00011349709984996522,3.3325085440023e-05,0.05968539999958011,1.61468934963705e-05,4.741060397744282e-06
106,The provided text doesn’t specify the sister publication,13,0,0.0,0.3898647999994864,0.00010909817753948663,3.2033471275127955e-05,0.041594400001486065,1.1138453419328624e-05,3.2704792665145486e-06
107,Valley International Airport.,Aberdeen Regional Airport,0,0.0,0.39772330000050715,0.00011163635290879754,3.277873182500864e-05,0.03937220000079833,1.0482779486639415e-05,3.0779598994421884e-06
108,Antonio Lucio Vivaldi,Antonio Lucio Vivaldi,1,1.0,0.37039759999970556,0.00010371898247342045,3.045402884521409e-05,0.0985486999998102,2.671170794376723e-05,7.84310745077824e-06
109,Thirukkalacherry is a village in,Tharangambadi,0,0.0,0.3883797999988019,0.0001086352797118365,3.1897554941786984e-05,0.05406369999764138,1.4576796214750414e-05,4.280047507297697e-06
110,Anna Camp had a recurring role in the Fox series,Mindy Kaling,0,0.0,0.4294696999968437,0.00012016237221820607,3.528214664639988e-05,0.04409289999966859,1.192781623208963e-05,3.5022524414521585e-06
111,"Yes, both Cypress and Ajuga are genera.",no,0,0.0,0.36903069999971194,0.0001024377268888794,3.0077825824328267e-05,0.013300000002345769,3.3416322327455677e-06,9.81172028294915e-07
112,In 2002.,1991,0,0.0,0.4584359000000404,0.00012815341731557507,3.7628482023928747e-05,0.03421069999967585,9.05609944467061e-06,2.659057263541923e-06
113,"Rochester, Minnesota.",Amberley Village,0,0.0,0.3419586000018171,9.538448644960791e-05,2.800684920396998e-05,0.09609859999909531,2.6056750740467e-05,7.65079853021206e-06
114,Copenhagen.,"Warsaw, Poland",0,0.0,0.3548192999987805,9.941924353197881e-05,2.919153695967028e-05,0.05796870000267518,1.555958674127463e-05,4.56861504170483e-06
115,The Bajaj Priya was based on the “Bajaj,Piaggio,0,0.0,0.4387224999991304,0.00012295173301670126,3.610116041023864e-05,0.03389880000031553,8.9438400003726e-06,2.6260955792554866e-06
116,The indigenous language that includes the word Catuaba,South America,0,0.0,0.4239687999979651,0.0001187691222903848,3.4873059780344916e-05,0.03662599999734084,9.709081111092624e-06,2.850786125804027e-06
117,"February 2, 1993",1989,0,0.0,0.3458289000009245,9.620223922841466e-05,2.824695825749272e-05,0.11471669999809819,3.1071561772807446e-05,9.123250305096478e-06
118,Washington Eduardo Tais Videgaín (born,15 November 1967,0,0.0,0.34301099999720464,9.591845664509142e-05,2.816363384789865e-05,0.04692309999882127,1.255273560999413e-05,3.6857416379983544e-06
119,"The notable song by Suresh Peters from ""Gentleman",Tamil,0,0.0,0.4018206000000646,0.00011244758484026717,3.301692622348788e-05,0.03437660000054166,9.076783333107918e-06,2.6651304790718037e-06
120,The bridge in the Öresund Region that connects,8 km,0,0.0,0.40800769999987097,0.00011421880268608893,3.353699225268978e-05,0.03267209999830811,8.618977221319962e-06,2.5307091783472367e-06
121,Lynyrd Skynyrd,My Backyard,0,0.0,0.33933279999837396,9.458060415463561e-05,2.7770812810096593e-05,0.0794967000001634,2.1380899486048452e-05,6.277872325363447e-06
122,Mehran University of Engineering and Technology.,Mehran University of Engineering and Technology,0,0.8333333333333334,0.4028433999992558,0.0001124689166207769,3.3023189673470424e-05,0.020158200000878423,5.22425388878926e-06,1.5339485100008733e-06
123,Aleksei Gen was born into the Russian Empire,Russian Empire,0,0.4,0.4028904999977385,0.00011662614796512796,3.4243838394253426e-05,0.08258749999731663,2.229829286520577e-05,6.54723791076557e-06
124,Hostel 2012.,The cinema of Russia,0,0.0,0.4264745000000403,0.0001231924008161678,3.617182543155184e-05,0.049845100002130494,1.3507932405650866e-05,3.96620708486331e-06
125,14,over 35 films,0,0.0,0.35565820000192616,9.943110169918493e-05,2.919501876172362e-05,0.052322799998364644,1.3997007260025812e-05,4.109809532240003e-06
126,The current drummer of the band who did the song,Matt Flynn,0,0.0,0.4054519999990589,0.00011359220328669514,3.335300976724241e-05,0.046131099999911385,1.2278365000606249e-05,3.6051807777458085e-06
127,The director of the American romantic comedy written by Peter,"dancer, actress, choreographer",0,0.0,0.34074260000124923,9.467923881657075e-05,2.779977397774476e-05,0.11371480000161682,3.0768133982556326e-05,9.034157658250321e-06
