qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
50,Blonde Redhead has released more studio albums than,Blonde Redhead,0,0.4,0.6289882999990368,0.00021105167657091295,6.196911783017626e-05,0.19857769999362063,5.47320579688808e-05,1.6070459161796838e-05
51,The team president of the 2012,Mike Holmgren,0,0.0,0.926928399989265,0.000307400202792081,9.025902896081478e-05,0.05217809999885503,1.4012966666955941e-05,4.114495542721519e-06
52,The group that released the debut album *The C,two studio albums,0,0.0,1.0256591999932425,0.00035612298569614743,0.0001045650412316138,0.12476079999760259,3.472873965718864e-05,1.0197073033848813e-05
53,The gunman in the hostage crisis that Chris Reason was,Man Haron,0,0.0,0.5791948000114644,0.00018624084857580574,5.4684147871757394e-05,0.04156209999928251,1.1119619444555913e-05,3.2649492237266224e-06
54,"Monstera has about 50 species,",Monstera,0,0.33333333333333337,0.4208072000037646,0.00013216839370189037,3.8807361759979316e-05,0.05199870000069495,1.4334719603093403e-05,4.208968829717693e-06
55,The documentary *The Devil Came on Horseback*,The Devil Came on Horseback,0,0.6666666666666666,0.5512880999885965,0.00017930802800728853,5.264852900491764e-05,0.030622199992649257,8.871397820148648e-06,2.604825063545252e-06
56,"Hamilton Evans ""Tony"" James is the COO",the world,0,0.22222222222222224,0.537531099995249,0.0001747088014602926,5.1298101391883715e-05,0.03335050000168849,9.609866285375979e-06,2.8216546101239352e-06
57,"Francesca Caccini's father, Giul",1618,0,0.0,1.040442500001518,0.00035982137643918887,0.00010565096490424836,0.15766460000304505,4.3259086067015704e-05,1.2701758381018655e-05
58,Worldview Entertainment produced the 2015,Tom Rob,0,0.0,0.5159143999917433,0.00016873370112946995,4.954368890644931e-05,0.13158869999460876,3.657924576502992e-05,1.0740419729338089e-05
59,Vib Gyor is the band that formed in,"Vib Gyor was a band that was formed in Leeds, England.",0,0.631578947368421,0.6293532000127016,0.0002016682683273231,5.921395596392929e-05,0.03810519998660311,1.0094249441074982e-05,2.9638794781665186e-06
60,The University of California (UC) system is part,University of California,0,0.5454545454545454,0.7114969999965979,0.00023670509681465322,6.950149022190766e-05,0.16050240000186022,4.4240943420833374e-05,1.2990051916704965e-05
61,The telefilm based on the 197,"Edmonton, Alberta",0,0.0,0.6017681000084849,0.000193173191982967,5.6719626634198216e-05,0.05454900000768248,1.5485480671752453e-05,4.54685597383688e-06
62,In the 1985 film *The,Akosua Gyamama Busia,0,0.0,0.6936037999985274,0.00023054315465478338,6.769221712836081e-05,0.11227329999383073,3.126487242397729e-05,9.18001029257825e-06
63,Ian MacKaye has been a member of more,Ian Thomas Garner MacKaye,0,0.3333333333333333,0.7955533000058495,0.0002688305680877273,7.893419005645349e-05,0.05487079999875277,1.4727291108607055e-05,4.3242359068487825e-06
64,"The star of ""Lady in a Cage,"" which",1916,0,0.0,0.9545573000068543,0.0003361452100858256,9.869915496671655e-05,0.12511140000424348,3.4758636296793394e-05,1.0205851302813527e-05
65,The mountains known as Trivor and The Crown are,yes,0,0.0,0.6726520000083838,0.00022521333057421873,6.612727103634696e-05,0.07091480000235606,2.0096965225789184e-05,5.900882790132376e-06
66,The information provided does not mention any maker or manufacturer,Merck,0,0.0,0.7773650000017369,0.00025427620708158257,7.466072998834708e-05,0.012679599996772595,3.2054733308743583e-06,9.411929711711999e-07
67,The magazine that was first published earlier is **S,The Chronicle of Philanthropy,0,0.15384615384615383,0.7172851000068476,0.00022680180652108519,6.659368028132963e-05,0.031675199992605485,8.370782221431404e-06,2.4578340160038245e-06
68,The 1988 film *The Modern,1926 Paris,0,0.0,0.8080291000078432,0.00026359567126575613,7.739711656213064e-05,0.08144419999734964,2.1954373889942265e-05,6.446256218279575e-06
69,"The question asks about the brother of Frederick I,",king John of Denmark,0,0.15384615384615383,0.8797164999996312,0.0002932035025849956,8.609058546760724e-05,0.14431170000170823,3.95276253887548e-05,1.1606124694488217e-05
70,Disporum has more species in Asia.,Disporum,0,0.2857142857142857,0.40961430000606924,0.00011915029912809379,3.498498114839047e-05,0.04128000000491738,1.1053773333777724e-05,3.2456154498198257e-06
71,The Government of Canada was involved in the sponsorship scandal,The sponsorship scandal,0,0.4615384615384615,0.7075852000125451,0.00024340099134533032,7.146754272569122e-05,0.03465130001131911,9.710245954721564e-06,2.8511281478778068e-06
72,Pedro Duque and Mark Shuttleworth both went,space,0,0.0,0.5553997000097297,0.00017994328816278338,5.283505446668268e-05,0.03310610000335146,8.781939445341575e-06,2.5785582427391503e-06
73,Ciril Cvetko is the brother of,Musicology,0,0.0,0.8108707000064896,0.00027296385695773707,8.014780877379037e-05,0.03585960000054911,9.476493333689479e-06,2.782493565337626e-06
74,Jimmy Page and Eric Clapton were also heavily,Eric Clapton,0,0.4,0.6319885999982944,0.00020103872502747876,5.902910908869424e-05,0.02823999999964144,7.468073332711355e-06,2.1927800993501726e-06
75,The American sketch comedy television series starring John C.,Check It Out!,0,0.0,0.8021784000011394,0.0002619588928128501,7.691652470681815e-05,0.07925999999861233,2.1381668334086296e-05,6.278098074978067e-06
76,The question asks for the name of the singer whose,Usher,0,0.0,0.9339528999989852,0.0003192336627134327,9.373357644662221e-05,0.25517129999934696,7.104707539108885e-05,2.086088420586649e-05
77,The College of Arts and Sciences of Ohio University is,Manasseh Cutler Hall,0,0.0,0.8026275000011083,0.000270765468159763,7.950231655751593e-05,0.2400923000095645,6.716818216825264e-05,1.9721961288588244e-05
78,"Para Hills West, South Australia, lies within the","138,535",0,0.0,0.7225296999968123,0.00022687057763990138,6.661387289782278e-05,0.09980729999369942,2.7817063452283766e-05,8.167662587531586e-06
79,The British racing driver who raced for seven different teams,Johnny Herbert,0,0.0,0.8432312000077218,0.00028223777572926887,8.287082227663473e-05,0.0834476000018185,2.1362193334466105e-05,6.272379814096113e-06
80,The American computer-animated fantasy film that Aron,William Steig's 1990 fairy tale,0,0.0,0.6455881000001682,0.00021634771655506675,6.352414421586375e-05,0.0952681000053417,2.6611075692665524e-05,7.81355974982007e-06
81,Matthew Butturini was born in Murwillumb,848,0,0.0,0.6173661000066204,0.00018818009404522522,5.525355027096418e-05,0.18933379999361932,5.2671803905207374e-05,1.5465526147730116e-05
82,The group formed during the summer of 20,Mollie Elizabeth King,0,0.0,0.9807195999892429,0.00033398906655222204,9.806606682989828e-05,0.15666359999158885,4.3190966307586626e-05,1.2681757017053155e-05
83,Katarina Witt has won more Olympic medals in,Katarina Witt,0,0.4,0.9811479000054533,0.0003326078164668018,9.7660503364651e-05,0.033428700000513345,9.963134156068923e-06,2.925381330803318e-06
84,"The head coach for the defensive backs coach, Peter",New York Giants,0,0.0,0.7581988000019919,0.0002586891264432298,7.595645397566684e-05,0.11776829999871552,3.274447181493471e-05,9.614451138959728e-06
85,Mawson is an electoral district in South Australia,McLaren Vale,0,0.0,0.7526741000037873,0.00023684620542179394,6.954292261441375e-05,0.1123583000007784,3.106766241513637e-05,9.122105373395829e-06
86,Ingrida Ardišauskaitė,a city in north-east Lithuania.,0,0.0,0.7478102999884868,0.00024639255302422744,7.234592683136557e-05,0.1604263000044739,4.443266581432247e-05,1.3046345559029183e-05
87,"Yes, both Jelena Janković",yes,0,0.0,0.7900629000068875,0.0002581036424345547,7.578454381550717e-05,0.04862750000029337,1.2978677219426672e-05,3.8108068647359936e-06
88,The question asks for the wife of the actor who,Ashley Jensen,0,0.0,0.9215373000042746,0.00031540890403367966,9.261054854583238e-05,0.06195380000281148,1.7625677445537114e-05,5.175261813625899e-06
89,"Valeria Golino was in the movie ""Rain",Rain Man,0,0.0,0.6590356999950018,0.00020951691089030422,6.151847902527011e-05,0.02234189999580849,5.18478111100396e-06,1.5223584896920809e-06
90,Robert Wise had more award nominations than Zoltan,yes,0,0.0,0.6326716000039596,0.00020295420474607443,5.959153337411841e-05,0.023659099999349564,6.206831667966778e-06,1.8224535774065133e-06
91,"Yes, Villa Paletti and Betrayal",yes,0,0.0,0.6237073999946006,0.00019910829647208316,5.846229551698659e-05,0.03171019999717828,9.26908287642492e-06,2.7215935844691033e-06
92,The company that owns Bumble and bumble is,New York City,0,0.0,0.8115899999975227,0.0002644441266470651,7.76462405319197e-05,0.05511739999928977,1.3568789999003961e-05,3.984076127339699e-06
93,WDAL is a country music radio station licensed to,Whitfield County,0,0.0,0.8867811000091024,0.0003057403188575751,8.977165286035885e-05,0.09396720000950154,2.496954175258167e-05,7.331571585555899e-06
94,The 1996 American historical drama film,Arthur Miller,0,0.0,0.6527060000080382,0.0002186308584801373,6.419452169533463e-05,0.07095059999846853,1.9129000555888827e-05,5.61666843249685e-06
95,"The novel ""The Scorch Trials"" by James","September 18, 2010",0,0.0,0.7483039000071585,0.0002459170894919896,7.220632094842773e-05,0.07947330000752117,2.238645686473235e-05,6.573124676337918e-06
96,The mulga apple is often eaten by people whose,"80,000 years BP",0,0.0,0.8068821000051685,0.0002714879027194302,7.971443821928138e-05,0.0549481000052765,1.5315021618386834e-05,4.4968056859886095e-06
97,Between the two genera Greyia and Calibanus,Greyia,0,0.25,0.8846305000042776,0.0002966179409159451,8.709313486542444e-05,0.05251649999991059,1.4973987928891504e-05,4.396671172812663e-06
98,The Cineplex Odeon Theatres,AMC Theatres,0,0.3333333333333333,0.6822117999981856,0.00021648767426815237,6.356523868217817e-05,0.05058399999688845,1.3573527774375786e-05,3.985467235740447e-06
99,The English translation of the noodle similar to Tag,little hairs,0,0.0,0.6828305999952136,0.00022708290261187473,6.667621588140048e-05,0.017988399995374493,4.6611116659025555e-06,1.3685983581697502e-06
100,"The University of California, Santa Barbara (UCSB","University of California, Santa Barbara",0,0.8333333333333333,0.8401977000030456,0.0002827749624021703,8.30285513445611e-05,0.037957799999276176,9.594641261986157e-06,2.8171842297709315e-06
101,InStyle was founded in 1994,InStyle,0,0.33333333333333337,0.6045031999965431,0.0001939207292901263,5.6939118979497077e-05,0.22541729999647941,6.315795937763643e-05,1.854447730611225e-05
102,"Yes, both Parodia and Thalictrum",yes,0,0.0,0.39033299998845905,0.00011456507579267782,3.363866516660487e-05,0.0184436999988975,3.779317220647095e-06,1.1096853527491546e-06
103,One Night Only was hosted by Myleene K,The Late Late Show,0,0.0,0.9025625999929616,0.0003005358908175082,8.824352562776037e-05,0.0997542999975849,2.6108746117235684e-05,7.66606544342476e-06
104,"The university that the Bryant Bulldogs represent, Bryant University","Smithfield, Rhode Island",0,0.0,0.5515838999999687,0.00018001040404800318,5.2854761072510405e-05,0.03545260000100825,9.462474444687056e-06,2.7783773308752697e-06
105,The Met Life Tower was designed by the firm of,The Metropolitan Life Insurance Company Tower,0,0.37499999999999994,0.8004975000076229,0.0002548013043675669,7.481490936335211e-05,0.08564130000013392,2.194719611005793e-05,6.444148674313858e-06
106,GamesMaster's sister publication is not explicitly mentioned in,13,0,0.0,0.6804867000028025,0.0002265071885671582,6.650717438382423e-05,0.049864799992064945,1.3383196663764669e-05,3.929582102715949e-06
107,To determine which airport is further north between Valley International,Aberdeen Regional Airport,0,0.15384615384615383,0.7819291999912821,0.0002544682259753315,7.471711068925256e-05,0.04993210000975523,1.4059106103960625e-05,4.128043031444739e-06
108,"Antonio Lucio Vivaldi, the Italian",Antonio Lucio Vivaldi,0,0.5,0.6265783999988344,0.0002110954209002225,6.198196206596452e-05,0.15265949998865835,4.214431011252149e-05,1.2374437207357722e-05
109,Thirukkalacherry is a village near,Tharangambadi,0,0.0,0.7752412999980152,0.00025424291751060504,7.46509554848703e-05,0.07006009999895468,1.9339385157401038e-05,5.6784416833546055e-06
110,Anna Camp had a recurring role in the Fox series,Mindy Kaling,0,0.0,0.8117274999967776,0.00027404038102932823,8.046389840701837e-05,0.0546732999937376,1.4987453020868073e-05,4.400624801065456e-06
111,"No, Cypress is a genus within the Cupress",no,0,0.0,0.6673866999917664,0.00021223158849028616,6.231556426428596e-05,0.013908399996580556,3.548956668075536e-06,1.0420467513522357e-06
112,The event that led Marissa Kurtimah to,1991,0,0.0,0.9119603999861283,0.0003130568903333561,9.191994889506597e-05,0.04349299999012146,1.2600360758901894e-05,3.6997253623273734e-06
113,The Pappas house is the largest of the,Amberley Village,0,0.0,0.7162755000026664,0.0002465856670106846,7.240262907403835e-05,0.13251840000157245,3.686432023252279e-05,1.082412346272447e-05
114,The competition that Lev Oborin won in,"Warsaw, Poland",0,0.0,0.6652627000003122,0.00022262819616882177,6.536822234657708e-05,0.07795349998923484,2.175265948044898e-05,6.387028714319265e-06
115,The Bajaj Priya was based on the,Piaggio,0,0.0,0.7375071999995271,0.00024281534213788826,7.12955840597721e-05,0.0407437999965623,1.1756496799580516e-05,3.4519495285720086e-06
116,The region with the indigenous language that includes the word,South America,0,0.0,0.7944430999923497,0.0002591900695995909,7.610354120087697e-05,0.0448303000011947,1.2432961499595051e-05,3.6505734930164254e-06
117,The Chinese American electronic musician and singer who collaborated on,1989,0,0.0,0.8062616999959573,0.00026138478737115984,7.674795552821181e-05,0.163227500001085,4.3722021799522974e-05,1.2837685844006153e-05
118,The Uruguayan former footballer whose management team,15 November 1967,0,0.0,0.5753717000043252,0.0001764013070960564,5.179505589551517e-05,0.060803000000305474,1.633961666601762e-05,4.797647888554642e-06
119,"The notable song by Suresh Peters from """,Tamil,0,0.0,0.7492480000073556,0.0002552517578571095,7.494717178279373e-05,0.03758959998958744,1.0043820551961995e-05,2.949072517983771e-06
120,"The bridge connecting Copenhagen, Denmark, and Malmö",8 km,0,0.0,0.7436825000040699,0.0002440822445777116,7.166757270183519e-05,0.034873199998401105,9.282024442088893e-06,2.7253934946170255e-06
121,The performers that have played at the L.B.,My Backyard,0,0.0,0.707271999999648,0.00023485556123855746,6.895842849452227e-05,0.12143600000126753,3.4810649335113484e-05,1.0221123401821374e-05
122,Mehran University of Engineering and Technology is located,Mehran University of Engineering and Technology,0,0.8571428571428571,0.6810678000038024,0.00021513487588059818,6.316802922124953e-05,0.02234409999800846,5.816938333494666e-06,1.7079728664372048e-06
123,Aleksei Gen was born into the Russian Empire,Russian Empire,0,0.4,1.0496316000062507,0.00036244369263485057,0.00010642093093321918,0.10730099999636877,2.9871942355588073e-05,8.771017343838496e-06
124,Ilya Khrzhanovsky is a Russian,The cinema of Russia,0,0.0,0.8668821000028402,0.00030011846148585055,8.812095978104666e-05,0.06156479999481235,1.65026833325909e-05,4.845527619430213e-06
125,"The director of ""Girl 6"" is Spike",over 35 films,0,0.0,0.841606200003298,0.00028300369773100295,8.309571274680467e-05,0.07305560000531841,2.0698170804348337e-05,6.077409126919724e-06
126,The current drummer of the band that performed the song,Matt Flynn,0,0.0,0.7018553000089014,0.00023215041526012192,6.816414193585011e-05,0.05383970000548288,1.446645777889191e-05,4.247649870642981e-06
127,"The director of *The Proposal*, an American romantic","dancer, actress, choreographer",0,0.0,0.6851623999973526,0.00021703291235568498,6.372533181122021e-05,0.16303870000410825,4.495328397242209e-05,1.3199209769861285e-05
